,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,54.89,9.81
5,33.53,17.66
16,20.1,3.84
17,59.21,8.72
20,62.26,27.87
22,90.11,5.79
24,69.05,23.87
28,65.61,0.57
29,58.28,6.71
43,126.7,34.07
44,13.16,11.2
51,69.56,12.19
52,14.13,13.15
55,37.05,7.5
66,35.67,9.63
76,32.18,12.99
77,34.9,14.23
78,52.36,8.6
80,98.21,42.01
81,17.98,4.74
85,11.18,9.14
86,57.95,31.2
89,41.02,13.08
100,176.61,20.94
102,4.17,13.81
103,18.73,2.46
106,6.35,8.2
108,128.54,29.78
109,21.43,19.89
115,91.15,19.7
120,28.13,10.44
123,5.56,15.87
125,6.55,1.64
129,119.24,96.1
130,inf,inf
132,4.55,7.04
136,26.78,27.28
138,52.93,31.95
141,5.32,13.35
143,132.36,26.62
144,0.59,8.15
148,4.72,0.99
152,15.97,6.65
155,11.82,43.39
160,114.84,2.86
161,116.67,14.04
166,26.57,30.11
167,11.0,0.38
169,5.9,7.85
173,31.64,6.46
177,8.85,1.73
183,68.5,21.81
185,39.59,11.92
188,187.11,2.03
193,308.28,8.32
199,22.91,48.22
205,27.56,7.66
209,116.68,7.66
211,17.16,26.31
213,103.85,16.26
218,12.73,15.83
220,41.61,5.42
221,12.95,7.92
222,61.84,3.02
223,48.86,10.26
224,103.96,8.54
229,6.43,2.73
231,15.26,14.06
234,132.03,48.29
237,19.01,11.84
238,74.42,23.11
240,94.0,1.55
241,49.26,0.93
243,11.63,13.83
250,28.05,0.7
253,13.16,0.4
255,101.99,18.37
258,1.09,7.8
261,222.09,15.24
262,35.97,30.05
266,2.33,0.46
273,1182.84,27.25
277,2181.56,18.83
279,3.51,5.5
291,16.65,1.29
297,168.86,20.74
298,18.28,2.07
303,92.67,45.16
307,3.71,7.74
311,136.71,6.21
312,0.33,4.93
313,1.5,5.39
314,2.92,2.46
321,8.49,8.42
324,132.42,23.72
327,1.74,0.81
328,288.8,94.22
329,3.56,0.26
331,96.92,48.91
337,20.44,3.73
339,45.9,4.75
340,2.56,5.17
345,85.46,0.49
346,29.15,1.62
349,47.56,1.41
352,222.5,84.27
354,78.54,1.74
355,13.75,21.18
357,16.56,12.27
359,66.07,2.1
362,49.1,9.38
