,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,21.6,0.56
2,1.68,3.09
4,239.02,5.9
5,13.01,0.01
6,1.57,2.05
9,22.56,9.21
10,16.42,16.12
11,17.09,3.71
13,106.57,8.54
14,0.51,0.9
15,35.5,0.95
19,39.87,2.03
20,97.04,3.03
22,45.07,23.55
23,47.55,4.08
24,4.61,0.71
25,158.64,6.01
27,21.33,0.2
28,33.03,2.05
29,5.48,13.92
30,7.46,8.53
31,37.32,3.63
32,9.25,3.99
33,15.2,17.92
34,21.38,1.64
35,32.74,3.77
36,16.72,5.16
37,50.75,8.92
40,13.04,1.56
41,23.79,4.12
42,4.32,5.85
44,52.18,8.26
47,27.23,0.88
49,42.25,6.35
52,24.72,0.5
53,10.23,0.0
54,168.19,4.15
57,82.7,4.67
59,22.03,2.72
63,68.95,4.9
64,17.7,3.42
65,24.22,4.49
67,9.41,0.2
69,3.89,2.31
70,14.98,12.39
71,18.12,2.16
72,52.44,0.1
74,2.12,7.58
75,20.66,1.28
76,20.61,2.79
77,27.04,2.27
78,43.87,1.35
79,16.39,0.65
80,109.52,1.37
81,11.54,1.42
83,24.39,4.8
84,1.34,6.2
85,10.84,2.92
86,9.82,11.09
87,27.06,1.99
88,12.45,0.04
90,51.97,4.5
92,3.7,4.67
93,77.23,3.53
94,inf,inf
95,73.5,2.7
96,19.32,1.66
99,117.02,7.96
100,37.25,25.03
104,0.73,0.27
105,20.35,2.21
107,2.03,2.92
108,71.89,37.47
109,21.9,7.54
110,2.17,1.25
111,0.62,0.36
113,80.07,8.6
114,96.26,1.5
115,103.68,5.64
117,17.08,0.42
118,0.54,0.74
119,12.14,3.38
120,1.21,0.47
121,105.32,19.0
122,inf,inf
123,6.51,4.67
124,12.85,1.55
125,6.77,1.08
126,12.36,2.11
127,6.95,0.78
128,113.2,5.83
129,18.2,4.59
130,inf,inf
131,5.58,2.0
132,6.69,0.42
135,41.36,3.58
136,9.24,10.49
138,52.4,8.61
141,8.18,2.68
142,79.62,5.06
145,6.93,0.05
146,5.84,0.73
148,3.59,1.32
151,2.18,2.99
152,7.86,0.07
154,16.44,12.65
155,10.3,11.43
157,11.8,4.6
158,24.52,1.99
163,62.46,11.36
166,55.41,2.15
167,6.45,2.1
168,1.93,1.54
169,54.95,2.94
172,40.07,2.54
173,66.1,4.52
174,12.52,1.0
175,16.38,4.24
176,45.55,0.95
177,10.39,1.64
178,41.25,0.7
180,1.65,2.44
181,22.45,3.91
182,130.8,3.9
183,47.83,5.93
184,57.52,15.65
188,105.58,5.04
189,70.59,4.81
190,7.76,0.26
191,24.73,7.07
192,9.44,2.99
193,207.32,3.7
194,16.91,0.77
195,28.64,1.79
196,inf,inf
197,19.52,12.01
199,20.83,3.13
200,39.41,0.35
202,16.78,2.01
205,11.37,5.03
206,21.58,3.82
207,22.59,2.42
209,7.79,1.64
210,32.64,0.82
211,15.62,0.78
214,9.41,3.68
216,12.79,5.42
217,46.23,2.5
218,15.0,11.69
219,1.1,0.47
220,23.23,1.9
221,6.56,1.59
222,32.09,6.08
224,1.13,0.42
225,18.23,2.28
226,17.93,9.65
227,24.22,9.88
228,13.03,14.57
229,18.97,0.58
230,42.68,5.84
231,50.55,1.63
232,17.86,0.43
233,28.07,9.1
236,13.38,3.93
237,0.79,1.05
238,5.44,2.56
240,10.95,16.02
241,40.89,1.96
242,8.47,0.23
243,5.47,0.08
246,3.82,1.22
247,32.91,0.38
248,99.82,10.37
249,6.3,0.26
250,8.59,1.73
251,7.99,0.44
255,19.27,2.98
256,11.06,1.55
257,18.91,0.06
258,1.42,0.01
259,3.49,0.34
260,6.04,0.01
261,140.95,17.29
264,4.92,0.05
265,9.01,2.36
269,102.27,3.96
270,16.93,0.89
271,11.7,0.07
272,1229.37,7.21
273,638.6,11.39
276,14.01,7.86
277,1338.94,2.22
278,6.72,0.88
279,8.2,2.18
280,27.2,1.55
283,95.78,1.08
284,196.84,6.5
285,0.68,0.13
286,2.43,0.93
287,5.28,0.33
288,3.92,1.66
289,71.47,1.18
290,31.12,0.77
291,5.77,0.86
294,0.02,1.35
295,0.19,2.23
296,80.46,15.05
297,53.33,4.42
298,8.5,0.91
302,0.9,0.78
303,26.31,10.34
304,2.56,3.04
305,2.91,0.65
307,4.91,0.93
308,5.5,0.04
309,13.14,0.4
311,94.43,0.11
312,5.93,0.62
314,2.64,0.96
315,15.23,1.2
318,98.69,7.76
320,4.62,1.15
321,14.27,0.16
323,11.6,0.23
326,5.45,0.19
327,0.68,0.98
328,223.62,22.12
329,3.18,0.99
330,10.49,0.51
331,33.26,2.52
332,10.51,4.42
334,9.1,0.31
335,11.04,0.28
336,10.16,0.48
337,3.59,0.04
338,92.91,1.9
339,120.78,5.87
340,20.94,0.92
342,3.2,1.36
343,18.15,0.22
344,4.47,0.16
345,22.88,2.41
346,39.21,0.28
347,152.05,1.75
348,23.99,0.04
349,41.82,0.18
351,1.63,0.6
352,30.84,2.36
353,36.65,1.13
354,5.8,1.27
355,3.09,2.24
356,307.48,0.02
358,34.29,0.32
359,4.45,1.44
