,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,0.45,1.0,0.9
5,10.68,8.0,6.59
16,1.2,1.0,1.04
17,1.59,1.0,1.09
20,1.62,1.0,1.28
22,1.9,1.0,1.06
24,0.31,1.0,0.76
28,1.66,1.0,1.01
29,1.58,1.0,1.07
43,2.27,1.0,1.34
44,0.87,1.0,0.89
51,1.7,1.0,0.88
52,1.14,1.0,0.87
55,0.63,1.0,1.08
66,1.36,1.0,0.9
76,0.68,1.0,1.13
77,1.35,1.0,1.14
78,3.05,2.0,2.17
80,0.02,1.0,0.58
81,3.28,4.0,3.81
85,3.34,3.0,3.27
86,0.42,1.0,0.69
89,2.36,4.0,3.48
100,2.77,1.0,1.21
102,12.46,13.0,11.2
103,11.87,10.0,10.25
106,17.02,16.0,17.31
108,2.29,1.0,1.3
109,18.86,24.0,19.23
115,1.91,1.0,1.2
120,12.94,18.0,16.12
123,17.94,17.0,19.7
125,18.69,20.0,19.67
129,2.19,1.0,0.04
130,2.11,0.0,0.42
132,15.27,16.0,17.13
136,1.27,1.0,0.73
138,1.53,1.0,0.68
141,16.85,16.0,18.14
143,2.32,1.0,1.27
144,15.09,15.0,16.22
148,18.1,19.0,19.19
152,13.45,16.0,17.06
155,0.88,1.0,0.57
160,-0.15,1.0,0.97
161,-0.17,1.0,1.14
166,0.73,1.0,0.7
167,2.22,2.0,1.99
169,0.94,1.0,1.08
173,1.32,1.0,1.06
177,1.09,1.0,0.98
183,1.69,1.0,0.78
185,0.6,1.0,1.12
188,2.87,1.0,0.98
193,4.08,1.0,0.92
199,0.77,1.0,0.52
205,0.72,1.0,1.08
209,-0.17,1.0,1.08
211,0.83,1.0,1.26
213,-0.04,1.0,1.16
218,1.13,1.0,1.16
220,1.17,2.0,1.89
221,0.87,1.0,1.08
222,0.38,1.0,1.03
223,1.02,2.0,2.21
224,2.04,1.0,0.91
229,2.13,2.0,2.05
231,2.31,2.0,2.28
234,2.32,1.0,0.52
237,3.24,4.0,4.47
238,5.23,3.0,2.31
240,0.06,1.0,1.02
241,1.01,2.0,1.98
243,7.95,9.0,7.76
250,6.48,9.0,9.06
253,14.76,17.0,16.93
255,2.02,1.0,0.82
258,11.87,12.0,11.06
261,3.22,1.0,0.85
262,1.36,1.0,0.7
266,18.56,19.0,19.09
273,12.83,1.0,1.27
277,22.82,1.0,1.19
279,20.7,20.0,21.1
291,22.16,19.0,19.25
297,-0.69,1.0,0.79
298,22.47,19.0,19.39
303,1.93,1.0,0.55
307,21.78,21.0,19.37
311,2.37,1.0,0.94
312,22.93,23.0,21.86
313,21.32,21.0,19.87
314,21.61,21.0,20.48
321,18.3,20.0,18.32
324,2.32,1.0,0.76
327,21.62,22.0,21.82
328,3.89,1.0,1.94
329,21.22,22.0,21.94
331,1.97,1.0,0.51
337,13.52,17.0,17.63
339,1.46,1.0,1.05
340,18.46,18.0,18.93
345,0.15,1.0,1.0
346,0.71,1.0,1.02
349,1.48,1.0,1.01
352,3.22,1.0,0.16
354,1.79,1.0,1.02
355,15.53,18.0,21.81
357,13.35,16.0,17.96
359,0.68,2.0,2.04
362,11.93,8.0,7.25
