,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
5,38.32,15.0,19.24
7,12.34,2.0,2.8
13,8.05,2.0,-3.0
16,3.18,2.0,-2.43
20,4.55,2.0,1.72
22,6.27,3.0,4.28
25,18.37,2.0,1.49
37,-1.62,2.0,1.8
40,3.17,2.0,0.98
43,2.99,2.0,2.72
45,1.63,2.0,1.11
49,3.5,2.0,2.38
50,4.17,2.0,2.03
54,9.9,2.0,1.28
70,13.72,17.0,11.61
71,8.27,23.0,31.17
72,0.18,2.0,2.06
74,7.35,2.0,3.25
75,11.85,9.0,8.86
81,6.22,5.0,5.7
83,11.44,4.0,4.21
90,4.19,4.0,1.02
95,12.68,2.0,4.93
101,6.14,5.0,2.75
102,19.83,27.0,33.85
103,18.9,30.0,28.24
106,34.49,28.0,30.12
109,45.87,43.0,51.82
110,45.87,56.0,52.66
115,43.32,27.0,44.49
117,20.7,39.0,34.37
119,37.67,33.0,46.4
124,46.48,81.0,54.2
127,43.76,65.0,64.72
129,11.95,7.0,2.34
132,42.24,32.0,50.98
135,7.0,2.0,4.94
136,3.74,2.0,3.02
142,30.07,17.0,22.03
145,28.13,37.0,45.73
150,29.79,38.0,51.4
152,18.34,47.0,36.35
153,7.5,14.0,18.51
156,4.23,6.0,9.52
157,5.04,2.0,3.61
159,6.98,4.0,4.88
165,15.17,16.0,12.04
170,15.39,17.0,15.28
174,18.97,36.0,32.52
178,7.3,2.0,0.87
186,11.39,10.0,9.2
194,7.28,2.0,4.64
196,6.42,2.0,2.07
197,5.6,2.0,1.64
198,2.29,2.0,4.16
204,17.01,22.0,27.09
205,15.18,21.0,22.84
209,12.07,24.0,18.21
212,4.9,3.0,2.43
215,13.9,26.0,27.12
217,10.5,25.0,30.89
218,9.72,26.0,37.45
221,12.97,27.0,24.08
226,17.35,20.0,23.78
228,9.97,4.0,3.36
229,19.56,2.0,0.88
232,26.89,21.0,12.64
233,20.07,2.0,1.14
237,28.34,37.0,41.98
238,30.88,32.0,29.76
241,51.12,4.0,11.74
242,57.65,63.0,71.74
243,31.2,51.0,60.6
252,48.04,87.0,61.67
254,49.02,56.0,48.43
255,25.56,27.0,30.92
258,53.27,82.0,70.82
259,53.27,51.0,37.72
260,49.77,45.0,29.48
261,68.91,29.0,16.99
264,53.91,62.0,58.61
266,63.61,66.0,64.55
267,56.44,60.0,61.91
269,69.97,95.0,102.54
271,79.29,92.0,73.89
272,72.81,51.0,32.82
275,68.38,2.0,18.68
277,80.54,2.0,13.61
279,96.22,139.0,111.37
282,66.27,103.0,104.82
291,69.27,77.0,72.69
294,95.86,86.0,97.56
296,66.27,3.0,12.89
302,61.23,78.0,78.92
307,69.12,104.0,88.1
308,79.11,55.0,74.56
310,67.74,126.0,110.13
313,82.67,102.0,93.12
314,69.12,85.0,76.77
320,93.04,108.0,88.59
322,95.57,95.0,93.4
330,69.47,86.0,87.24
331,50.1,98.0,87.72
334,36.94,49.0,48.85
337,56.46,56.0,65.45
339,52.68,54.0,43.58
341,65.15,67.0,58.86
350,15.43,31.0,35.6
351,70.76,70.0,61.71
361,25.48,36.0,34.12
