,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
9,555.27,61.56
10,48.43,9.44
16,132.39,5.72
17,107.94,5.46
18,41.86,18.53
21,96.89,35.48
22,470.83,22.32
23,279.83,2.24
24,10.0,42.46
25,695.67,28.09
26,511.96,28.56
29,106.07,22.68
31,97.8,19.16
37,298.01,8.55
40,13.03,27.0
48,13.32,7.95
49,4.71,39.35
57,1.17,0.15
59,36.41,39.4
62,31.53,7.17
63,36.84,1.7
64,10.81,35.81
72,1.21,63.25
73,48.49,51.41
74,31.25,16.42
75,0.86,28.77
76,19.71,2.23
83,111.01,13.41
92,113.2,9.1
93,22.31,22.79
100,18.45,10.2
103,0.63,1.18
104,12.17,9.04
106,9.06,6.38
109,0.62,8.71
110,8.4,1.2
116,13.53,19.79
119,25.81,14.88
120,29.61,29.64
121,37.81,27.25
122,36.68,127.52
126,1.64,9.75
129,325.61,11.12
138,4.07,9.46
142,159.56,24.75
146,13.81,13.47
147,3.6,0.42
154,53.19,12.77
156,12.32,9.34
159,10.25,14.54
164,34.35,25.52
165,13.93,21.75
167,25.45,1.78
172,26.33,23.8
182,5.58,4.1
184,91.04,19.22
186,9.88,30.0
198,279.21,38.69
199,60.43,24.51
202,76.33,9.51
203,314.01,2.66
205,263.27,15.68
206,8.23,48.15
207,77.29,37.38
218,17.86,35.12
224,30.17,42.75
226,260.67,4.91
228,3.59,18.26
231,30.3,15.61
232,28.17,9.74
240,28.55,22.84
242,26.94,33.49
249,4.91,27.04
252,26.46,17.83
254,2.42,4.78
256,16.21,2.92
264,15.72,0.31
266,29.31,34.04
270,24.31,0.58
271,33.53,7.86
275,1265.54,130.5
276,22.23,96.38
280,25.0,18.58
284,1.83,27.55
291,13.32,4.35
293,12.69,9.35
299,10.81,6.11
302,6.82,1.99
303,34.34,15.56
309,1.04,18.89
317,6.12,11.48
320,16.72,5.21
327,34.19,28.45
331,27.42,10.01
333,24.93,29.02
338,33.89,11.08
341,100.89,57.29
346,118.14,23.82
349,52.56,22.03
350,94.75,1.16
358,10.16,15.74
363,6.94,2.49
367,21.0,5.31
368,12.09,39.55
371,279.41,12.71
372,632.5,90.76
374,424.57,4.02
376,111.95,12.96
386,53.71,10.64
387,169.52,19.28
393,88.2,10.11
403,5.3,15.64
406,35.78,25.14
409,1.58,63.32
414,68.57,37.02
415,30.31,27.6
416,133.72,5.41
421,177.45,1.22
422,60.94,4.69
424,419.48,35.62
425,15.49,20.19
427,120.87,14.85
432,37.13,23.87
433,32.44,26.09
436,14.98,20.91
437,4.28,1.01
439,39.74,0.09
440,8.46,26.42
442,13.73,5.71
445,5.77,26.33
457,11.64,19.66
458,33.94,11.12
463,3.13,22.58
466,0.6,4.29
467,246.57,22.78
469,19.71,8.88
471,3.63,37.0
472,25.08,28.93
475,10.41,33.08
476,11.01,16.94
477,16.02,17.56
484,3.37,13.39
493,21.72,20.39
496,22.85,0.28
497,4.04,3.42
499,21.5,17.26
502,771.88,186.51
503,28.43,22.16
504,26.97,24.15
506,0.83,2.17
507,17.77,13.74
508,72.57,49.36
510,3.97,11.81
516,491.02,116.39
518,11.21,14.93
522,53.89,19.72
531,11.48,27.54
534,29.75,4.28
536,6.53,41.55
537,109.16,9.89
540,17.41,35.37
544,105.47,9.88
550,176.09,20.02
561,50.1,9.74
562,23.51,43.43
563,141.43,6.09
564,126.18,3.53
566,109.59,3.85
568,6.99,13.21
569,74.08,5.05
573,2.64,32.02
574,114.69,4.38
579,59.43,5.17
580,165.71,11.95
582,325.96,28.42
586,143.76,19.72
588,401.73,15.52
589,519.01,17.6
590,860.28,24.75
592,105.72,13.56
598,24.69,0.65
600,91.04,9.43
601,33.92,26.55
602,58.45,13.5
607,82.77,20.9
608,37.35,22.65
611,50.31,20.43
612,10.38,3.46
615,40.72,0.29
617,27.98,1.9
621,232.56,15.91
622,15.46,16.26
623,4.44,2.16
624,21.37,1.1
628,350.05,35.48
631,36.58,3.54
634,20.83,29.24
636,31.21,1.59
639,1376.11,136.37
642,74.66,57.19
649,75.58,11.93
657,7.25,13.43
661,15.01,6.22
666,28.73,18.2
673,13.38,7.17
676,5.77,27.26
678,10.85,6.87
684,34.41,30.18
697,36.11,19.83
701,29.14,17.73
703,7.45,10.07
705,233.46,11.55
707,41.76,18.86
709,26.7,6.34
710,836.06,20.11
711,438.08,24.32
714,42.16,3.52
723,46.65,13.77
727,49.16,24.98
