,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,29.49,0.03
4,79.46,11.64
7,0.19,6.45
10,322.74,40.85
11,39.71,3.85
15,10.24,6.29
16,44.12,1.41
19,15.88,9.11
20,179.7,2.27
26,17.81,2.85
31,106.09,4.59
33,9.24,9.0
41,13.43,39.53
43,10.93,27.4
44,189.73,1.6
46,59.88,72.66
52,78.24,3.91
53,13.48,16.44
58,115.9,17.71
60,43.78,25.32
61,2.02,4.88
67,3.69,0.3
68,2.71,0.27
71,26.86,11.35
74,28.39,16.75
76,13.68,5.91
80,33.4,0.88
93,55.12,31.91
97,15.56,3.76
98,11.24,17.33
100,35.07,20.18
103,6.11,4.24
106,17.75,14.58
108,24.67,4.72
111,28.58,25.04
118,8.29,10.51
119,5.18,4.86
121,124.63,52.24
124,9.57,7.81
125,4.58,10.09
132,0.34,12.78
135,33.08,24.02
136,116.26,51.19
137,13.99,22.61
138,39.76,38.17
147,7.44,6.52
152,1.86,1.86
154,15.09,27.07
159,17.73,4.12
161,15.7,14.43
163,120.94,21.05
168,6.79,13.47
173,11.62,15.95
174,6.96,9.65
184,13.9,20.88
190,18.33,5.98
195,38.09,6.93
196,20.05,18.46
197,3.42,19.16
199,38.88,8.55
203,42.87,34.71
208,35.77,2.85
211,5.91,9.07
215,42.38,18.55
216,52.14,7.55
223,84.69,4.49
224,53.08,1.1
226,27.21,0.9
230,35.25,6.32
232,106.63,2.59
234,224.32,7.76
235,28.48,4.83
244,18.4,11.85
246,49.34,13.04
249,23.34,18.45
257,16.35,3.18
258,19.52,3.89
273,822.45,9.7
275,1098.5,235.36
280,22.49,21.54
283,15.05,4.87
289,40.69,0.75
290,46.99,5.69
292,0.58,3.1
293,6.6,13.25
295,6.84,1.43
296,7.28,12.2
297,14.94,23.72
301,22.32,14.2
303,6.74,19.79
309,2.73,47.95
312,22.42,6.58
316,10.93,0.65
319,12.12,7.34
320,10.23,14.76
324,2.45,2.41
328,5.83,17.81
331,35.54,30.76
335,55.12,24.58
339,20.19,32.13
341,12.52,21.29
348,85.41,1.16
356,714.36,65.65
360,62.13,20.7
361,6.38,9.36
367,12.44,2.43
373,5.68,5.07
375,91.79,1.6
379,52.92,34.41
390,22.03,6.34
393,8.01,13.29
395,276.39,5.97
396,90.54,8.46
397,229.75,1.45
401,22.93,3.95
402,60.46,0.65
403,7.95,2.02
407,22.36,5.1
410,26.31,3.42
414,74.99,54.46
415,55.9,18.34
417,34.0,5.09
424,58.11,4.7
425,96.04,8.66
427,13.19,20.67
436,32.4,36.17
440,2.08,5.3
443,23.33,20.09
444,7.08,2.87
447,4.89,5.06
450,11.36,3.55
451,3.79,5.61
455,19.83,19.05
457,11.22,2.01
458,26.17,11.1
462,3.13,0.59
463,15.53,18.06
466,38.67,35.19
470,16.39,1.14
471,5.81,15.45
477,2.56,9.89
479,13.5,11.19
