,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,14.29,0.0
1,14.29,0.0
2,15.7,0.0
3,17.49,0.0
5,34.05,0.0
7,21.57,0.0
8,25.81,0.0
9,19.52,0.0
10,35.07,0.0
11,31.44,0.0
12,27.86,0.0
13,25.81,0.0
15,27.86,0.0
16,29.73,0.0
20,15.7,0.0
21,14.32,0.0
23,15.7,0.0
24,14.76,0.0
25,19.52,0.0
27,14.76,0.0
29,15.7,0.0
33,15.24,0.0
34,14.29,0.0
35,38.53,0.0
36,14.2,0.0
40,14.29,0.0
41,15.41,0.0
42,16.07,0.0
43,18.4,0.0
44,14.36,0.0
46,13.34,0.0
47,15.03,0.0
50,14.3,0.0
51,14.18,0.0
52,19.46,0.0
54,14.69,0.0
55,42.15,0.0
56,17.45,0.0
57,14.8,0.0
60,15.94,0.0
61,22.94,0.0
62,13.34,0.0
63,14.36,0.0
64,41.04,0.0
65,13.21,0.0
68,14.69,0.0
69,14.69,0.0
70,15.81,0.0
72,17.55,0.0
73,14.93,0.0
76,15.13,0.0
78,13.31,0.0
79,16.3,0.0
80,15.13,0.0
82,13.21,0.0
83,16.25,0.0
86,40.75,0.0
87,14.92,0.0
88,14.28,0.0
89,15.63,0.0
90,15.55,0.0
92,17.45,0.0
93,15.35,0.0
94,17.45,0.0
95,14.32,0.0
97,14.92,0.0
98,14.17,0.0
99,15.17,0.0
100,15.92,0.0
101,14.54,0.0
102,17.62,0.0
103,14.92,0.0
106,13.47,0.0
107,37.97,0.0
108,17.44,0.0
109,24.06,0.0
110,15.81,0.0
111,13.91,0.0
112,13.91,0.0
113,13.91,0.0
114,13.8,0.0
115,15.81,0.0
119,13.37,0.0
122,17.62,0.0
123,13.47,0.0
124,17.44,0.0
125,37.97,0.0
128,13.02,0.0
131,13.73,0.0
132,12.85,0.0
133,13.02,0.0
134,16.2,0.0
135,16.02,0.0
136,16.96,0.0
138,14.32,0.0
141,13.73,0.0
142,17.2,0.0
145,13.79,0.0
146,13.16,0.0
147,18.51,0.0
148,21.98,0.0
149,13.97,0.0
150,13.49,0.0
151,17.93,0.0
152,18.88,0.0
153,15.28,0.0
154,17.14,0.0
156,16.96,0.0
162,14.6,0.0
163,13.79,0.0
164,12.55,0.0
165,13.03,0.0
166,13.32,0.0
167,12.23,0.0
170,15.35,0.0
171,21.98,0.0
172,13.73,0.0
173,37.97,0.0
174,12.78,0.0
175,19.52,0.0
176,13.91,0.0
177,16.99,0.0
178,16.99,0.0
180,17.06,0.0
182,13.82,0.0
184,17.44,0.0
187,22.47,0.0
188,16.59,0.0
189,14.17,0.0
190,22.15,0.0
191,12.37,0.0
192,12.55,0.0
193,17.93,0.0
194,14.1,0.0
195,16.96,0.0
197,13.12,0.0
198,15.05,0.0
199,36.07,0.0
200,29.69,0.0
201,27.86,0.0
202,14.74,0.0
203,27.86,0.0
204,27.86,0.0
205,19.52,0.0
206,30.5,0.0
207,27.86,0.0
212,30.5,0.0
213,29.73,0.0
215,13.23,0.0
219,31.44,0.0
220,32.37,0.0
222,40.48,0.0
223,13.33,0.0
224,37.12,0.0
225,31.44,0.0
227,30.5,0.0
228,38.99,0.0
229,27.86,0.0
230,31.44,0.0
231,29.73,0.0
232,30.5,0.0
235,36.07,0.0
236,27.86,0.0
237,25.94,0.0
238,38.99,0.0
239,30.5,0.0
240,33.22,0.0
241,19.52,0.0
242,25.94,0.0
243,38.99,0.0
244,32.37,0.0
245,44.2,0.0
246,30.5,0.0
247,35.07,0.0
249,34.36,0.0
251,32.82,0.0
252,33.22,0.0
253,32.82,0.0
255,30.5,0.0
258,30.5,0.0
259,38.99,0.0
260,32.82,0.0
262,25.94,0.0
264,30.5,0.0
266,25.1,0.0
268,31.91,0.0
269,31.62,0.0
272,48.12,0.0
273,27.9,0.0
274,35.44,0.0
277,26.67,0.0
278,19.52,0.0
279,38.47,0.0
280,44.57,0.0
281,23.06,0.0
283,48.12,0.0
284,28.25,0.0
285,34.36,0.0
286,39.01,0.0
287,35.67,0.0
288,38.47,0.0
291,25.94,0.0
292,21.98,0.0
294,28.63,0.0
297,27.71,0.0
298,27.55,0.0
299,25.94,0.0
300,34.36,0.0
302,32.16,0.0
306,26.13,0.0
307,21.98,0.0
308,26.13,0.0
309,34.36,0.0
310,35.44,0.0
311,27.71,0.0
312,28.63,0.0
313,28.25,0.0
315,32.28,0.0
316,23.06,0.0
317,25.94,0.0
318,35.44,0.0
319,35.44,0.0
322,31.62,0.0
323,21.98,0.0
324,27.71,0.0
329,31.62,0.0
330,19.52,0.0
331,31.62,0.0
332,19.52,0.0
333,33.39,0.0
335,25.81,0.0
336,33.39,0.0
337,35.67,0.0
340,19.52,0.0
341,32.82,0.0
342,36.77,0.0
343,25.94,0.0
344,19.52,0.0
346,27.86,0.0
347,15.7,0.0
349,35.27,0.0
350,37.12,0.0
351,32.82,0.0
352,33.22,0.0
353,33.39,0.0
354,31.91,0.0
355,34.36,0.0
356,31.62,0.0
357,27.64,0.0
360,17.95,0.0
361,32.37,0.0
362,28.26,0.0
363,36.07,0.0
364,25.81,0.0
