,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,11.74,0.0
3,17.35,0.0
7,36.23,0.0
8,20.85,0.0
12,26.61,0.0
16,25.85,0.0
17,8.04,0.0
18,44.67,0.0
21,7.63,0.0
26,37.5,0.0
38,9.24,0.0
39,9.65,0.0
43,11.54,0.0
45,44.43,0.0
46,10.55,0.0
48,11.3,0.0
50,10.44,0.0
51,9.53,0.0
55,45.14,0.0
56,11.3,0.0
58,7.97,0.0
60,9.64,0.0
61,19.7,0.0
62,11.71,0.0
66,13.31,0.0
68,11.07,0.0
73,17.92,0.0
82,22.46,0.0
89,11.29,0.0
91,13.4,0.0
97,19.02,0.0
98,13.4,0.0
101,18.09,0.0
102,12.44,0.0
103,19.12,0.0
106,22.3,0.0
112,7.67,0.0
116,8.26,0.0
133,7.49,0.0
134,9.81,0.0
137,8.98,0.0
139,7.73,0.0
140,8.18,0.0
143,39.29,0.0
144,7.73,0.0
147,20.6,0.0
149,21.42,0.0
150,8.57,0.0
153,11.41,0.0
156,12.23,0.0
159,9.71,0.0
160,45.24,0.0
161,12.19,0.0
162,16.88,0.0
164,8.31,0.0
165,7.63,0.0
170,10.05,0.0
171,15.77,0.0
179,13.05,0.0
185,37.95,0.0
186,24.1,0.0
187,22.22,0.0
198,10.35,0.0
201,25.56,0.0
203,15.94,0.0
204,24.2,0.0
208,32.22,0.0
212,37.43,0.0
213,26.7,0.0
215,12.57,0.0
223,12.07,0.0
234,27.94,0.0
235,37.9,0.0
239,29.67,0.0
244,32.47,0.0
245,38.83,0.0
252,40.35,0.0
253,29.83,0.0
254,45.33,0.0
262,27.66,0.0
263,47.98,0.0
266,32.11,0.0
267,26.75,0.0
268,33.36,0.0
274,36.21,0.0
275,30.7,0.0
281,46.49,0.0
282,28.68,0.0
292,35.2,0.0
293,31.25,0.0
299,27.72,0.0
300,40.35,0.0
301,32.11,0.0
306,33.54,0.0
310,38.6,0.0
313,32.05,0.0
316,33.92,0.0
317,24.74,0.0
319,34.93,0.0
322,38.4,0.0
324,30.11,0.0
325,37.07,0.0
333,38.42,0.0
341,32.54,0.0
350,32.83,0.0
357,50.65,0.0
360,10.61,0.0
361,37.05,0.0
362,33.34,0.0
363,39.18,0.0
364,24.09,0.0
