,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,1.17,1.0,1.0
4,1.2,1.0,1.0
6,1.41,1.0,1.0
9,1.3,1.0,1.0
13,1.19,1.0,1.0
16,1.19,1.0,1.0
21,1.26,1.0,1.0
22,1.3,1.0,1.0
28,1.15,1.0,1.0
35,1.16,2.0,2.0
38,1.19,1.0,1.0
39,1.12,1.0,1.0
40,1.14,1.0,1.0
46,1.13,1.0,1.0
53,1.19,1.0,1.0
54,1.19,1.0,1.0
60,1.13,1.0,1.0
61,1.17,1.0,1.0
62,1.17,1.0,1.0
74,1.14,1.0,1.0
76,1.15,1.0,1.0
77,1.22,1.0,1.0
80,1.2,1.0,1.0
81,1.17,1.0,1.0
82,1.18,1.0,1.0
84,1.17,1.0,1.0
90,1.21,1.0,1.0
96,1.15,2.0,2.0
100,1.15,1.0,1.0
103,1.14,1.0,1.0
105,1.1,1.0,1.0
106,1.16,1.0,1.0
107,1.18,2.0,2.0
112,1.13,1.0,1.0
114,1.17,1.0,1.0
119,1.1,1.0,1.0
124,1.13,1.0,1.0
127,1.19,1.0,1.0
133,1.1,1.0,1.0
134,1.11,1.0,1.0
136,1.18,1.0,1.0
141,1.1,1.0,1.0
145,1.15,1.0,1.0
148,1.13,1.0,1.0
149,1.19,1.0,1.0
152,1.14,1.0,1.0
164,1.12,1.0,1.0
169,1.17,1.0,1.0
170,1.11,1.0,1.0
178,1.21,1.0,1.0
179,1.15,1.0,1.0
180,1.23,1.0,1.0
181,1.25,1.0,1.0
182,1.14,1.0,1.0
184,1.21,1.0,1.0
188,1.16,1.0,1.0
196,1.15,1.0,1.0
199,1.15,2.0,2.0
201,1.22,1.0,1.0
207,1.16,1.0,1.0
212,1.16,2.0,2.0
217,1.1,1.0,1.0
218,1.2,1.0,1.0
219,1.21,2.0,2.0
221,1.25,1.0,1.0
223,1.26,1.0,1.0
227,1.24,2.0,2.0
229,1.22,1.0,1.0
231,1.19,1.0,1.0
232,1.28,2.0,2.0
235,1.19,2.0,2.0
240,1.33,1.0,1.0
241,1.29,1.0,1.0
243,1.39,1.0,1.0
245,1.46,1.0,1.0
246,1.42,2.0,2.0
251,1.22,2.0,2.0
253,1.38,2.0,2.0
254,1.42,1.0,1.0
256,1.29,1.0,1.0
260,1.24,2.0,2.0
261,1.28,1.0,1.0
262,1.46,2.0,2.0
265,1.33,1.0,1.0
267,1.46,2.0,2.0
274,1.4,1.0,1.0
276,1.49,1.0,1.0
277,1.48,2.0,2.0
278,1.27,1.0,1.0
282,1.48,2.0,2.0
283,1.48,1.0,1.0
288,1.36,2.0,2.0
291,1.44,2.0,2.0
294,1.37,1.0,1.0
295,1.41,2.0,2.0
296,1.45,1.0,1.0
300,1.41,1.0,1.0
305,1.31,1.0,1.0
307,1.24,1.0,1.0
310,1.4,1.0,1.0
316,1.35,1.0,1.0
320,1.44,2.0,2.0
322,1.24,2.0,2.0
327,1.31,1.0,1.0
329,1.35,2.0,2.0
332,1.35,1.0,1.0
335,1.28,1.0,1.0
342,1.45,1.0,1.0
357,1.41,1.0,1.0
359,1.18,1.0,1.0
364,1.2,1.0,1.0
