,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.15,1.0,1.0
5,1.22,2.0,2.0
16,1.22,1.0,1.0
17,1.15,1.0,1.0
20,1.15,1.0,1.0
22,1.26,1.0,1.0
24,1.22,1.0,1.0
28,1.17,1.0,1.0
29,1.15,1.0,1.0
43,1.23,1.0,1.0
44,1.15,1.0,1.0
51,1.17,1.0,1.0
52,1.17,1.0,1.0
55,1.15,2.0,2.0
66,1.21,1.0,1.0
76,1.23,1.0,1.0
77,1.23,1.0,1.0
78,1.15,1.0,1.0
80,1.17,1.0,1.0
81,1.15,1.0,1.0
85,1.15,1.0,1.0
86,1.15,2.0,2.0
89,1.17,1.0,1.0
100,1.23,1.0,1.0
102,1.23,1.0,1.0
103,1.21,1.0,1.0
106,1.21,1.0,1.0
108,1.21,1.0,1.0
109,1.19,1.0,1.0
115,1.15,1.0,1.0
120,1.15,1.0,1.0
123,1.15,1.0,1.0
125,1.15,2.0,2.0
129,1.15,1.0,1.0
130,1.15,1.0,1.0
132,1.15,1.0,1.0
136,1.15,1.0,1.0
138,1.15,1.0,1.0
141,1.15,1.0,1.0
143,1.15,2.0,2.0
144,1.15,1.0,1.0
148,1.15,1.0,1.0
152,1.15,1.0,1.0
155,1.15,1.0,1.0
160,1.15,2.0,2.0
161,1.15,1.0,1.0
166,1.15,1.0,1.0
167,1.15,1.0,1.0
169,1.15,1.0,1.0
173,1.15,2.0,2.0
177,1.15,1.0,1.0
183,1.15,1.0,1.0
185,1.15,2.0,2.0
188,1.15,1.0,1.0
193,1.15,1.0,1.0
199,1.27,2.0,2.0
205,1.26,1.0,1.0
209,1.19,1.0,1.0
211,1.23,1.0,1.0
213,1.19,1.0,1.0
218,1.15,1.0,1.0
220,1.24,2.0,2.0
221,1.15,1.0,1.0
222,1.15,2.0,2.0
223,1.15,1.0,1.0
224,1.22,1.0,1.0
229,1.2,1.0,1.0
231,1.3,1.0,1.0
234,1.3,1.0,1.0
237,1.35,2.0,2.0
238,1.35,1.0,1.0
240,1.27,1.0,1.0
241,1.27,1.0,1.0
243,1.35,1.0,1.0
250,1.22,1.0,1.0
253,1.25,2.0,2.0
255,1.34,2.0,2.0
258,1.32,2.0,2.0
261,1.32,1.0,1.0
262,1.32,2.0,2.0
266,1.35,1.0,1.0
273,1.27,2.0,2.0
277,1.27,2.0,2.0
279,1.32,2.0,2.0
291,1.34,2.0,2.0
297,1.25,2.0,2.0
298,1.33,1.0,1.0
303,1.28,1.0,1.0
307,1.28,1.0,1.0
311,1.28,2.0,2.0
312,1.35,1.0,1.0
313,1.25,2.0,2.0
314,1.33,1.0,1.0
321,1.32,1.0,1.0
324,1.25,2.0,2.0
327,1.38,1.0,1.0
328,1.34,1.0,1.0
329,1.38,2.0,2.0
331,1.26,2.0,2.0
337,1.35,1.0,1.0
339,1.29,1.0,1.0
340,1.23,1.0,1.0
345,1.23,2.0,2.0
346,1.27,1.0,1.0
349,1.34,1.0,1.0
352,1.29,1.0,1.0
354,1.22,1.0,1.0
355,1.25,1.0,1.0
357,1.3,1.0,1.0
359,1.27,1.0,1.0
362,1.25,1.0,1.0
