,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.14,1.0,1.0
1,1.14,1.0,1.0
2,1.16,1.0,1.0
3,1.17,1.0,1.0
5,1.32,2.0,2.0
7,1.22,1.0,1.0
8,1.26,1.0,1.0
9,1.2,1.0,1.0
10,1.35,1.0,1.0
11,1.37,2.0,2.0
12,1.28,1.0,1.0
13,1.26,1.0,1.0
15,1.28,1.0,1.0
16,1.3,1.0,1.0
20,1.16,1.0,1.0
21,1.14,1.0,1.0
23,1.16,1.0,1.0
24,1.15,1.0,1.0
25,1.2,1.0,1.0
27,1.15,1.0,1.0
29,1.16,1.0,1.0
33,1.15,1.0,1.0
34,1.14,1.0,1.0
35,1.23,2.0,2.0
36,1.14,1.0,1.0
40,1.14,1.0,1.0
41,1.15,1.0,1.0
42,1.16,1.0,1.0
43,1.18,1.0,1.0
44,1.14,1.0,1.0
46,1.13,1.0,1.0
47,1.15,1.0,1.0
50,1.14,1.0,1.0
51,1.14,1.0,1.0
52,1.19,1.0,1.0
54,1.15,1.0,1.0
55,1.16,2.0,2.0
56,1.17,1.0,1.0
57,1.15,1.0,1.0
60,1.16,1.0,1.0
61,1.23,1.0,1.0
62,1.13,1.0,1.0
63,1.14,1.0,1.0
64,1.18,2.0,2.0
65,1.13,1.0,1.0
68,1.15,1.0,1.0
69,1.15,1.0,1.0
70,1.16,1.0,1.0
72,1.18,1.0,1.0
73,1.15,1.0,1.0
76,1.15,1.0,1.0
78,1.13,1.0,1.0
79,1.16,1.0,1.0
80,1.15,1.0,1.0
82,1.13,1.0,1.0
83,1.16,1.0,1.0
86,1.19,2.0,2.0
87,1.15,1.0,1.0
88,1.14,1.0,1.0
89,1.16,1.0,1.0
90,1.16,1.0,1.0
92,1.17,1.0,1.0
93,1.15,1.0,1.0
94,1.17,1.0,1.0
95,1.14,1.0,1.0
97,1.15,1.0,1.0
98,1.14,1.0,1.0
99,1.15,1.0,1.0
100,1.16,1.0,1.0
101,1.15,1.0,1.0
102,1.18,1.0,1.0
103,1.15,1.0,1.0
