,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.12,1.0,1.0
1,1.18,1.0,1.0
2,1.12,1.0,1.0
5,1.27,2.0,2.0
7,1.29,1.0,1.0
8,1.31,1.0,1.0
10,1.41,1.0,1.0
11,1.39,2.0,2.0
12,1.2,1.0,1.0
14,1.37,1.0,1.0
15,1.18,1.0,1.0
17,1.26,1.0,1.0
18,1.31,2.0,2.0
19,1.13,1.0,1.0
20,1.26,1.0,1.0
23,1.31,1.0,1.0
24,1.13,1.0,1.0
25,1.35,1.0,1.0
26,1.35,2.0,2.0
27,1.15,1.0,1.0
29,1.12,1.0,1.0
30,1.16,1.0,1.0
31,1.13,1.0,1.0
32,1.22,1.0,1.0
33,1.14,1.0,1.0
34,1.15,1.0,1.0
36,1.13,1.0,1.0
37,1.17,1.0,1.0
41,1.16,1.0,1.0
42,1.17,1.0,1.0
43,1.16,1.0,1.0
44,1.21,1.0,1.0
45,1.21,2.0,2.0
47,1.14,1.0,1.0
48,1.16,1.0,1.0
49,1.13,1.0,1.0
50,1.13,1.0,1.0
51,1.13,1.0,1.0
52,1.17,1.0,1.0
55,1.21,2.0,2.0
56,1.13,1.0,1.0
57,1.17,1.0,1.0
58,1.18,1.0,1.0
59,1.22,1.0,1.0
63,1.14,1.0,1.0
64,1.2,2.0,2.0
65,1.17,1.0,1.0
66,1.16,1.0,1.0
67,1.18,1.0,1.0
68,1.13,1.0,1.0
69,1.15,1.0,1.0
70,1.17,1.0,1.0
71,1.12,1.0,1.0
72,1.17,1.0,1.0
73,1.16,1.0,1.0
75,1.22,2.0,2.0
78,1.18,1.0,1.0
79,1.12,1.0,1.0
83,1.17,1.0,1.0
85,1.14,1.0,1.0
86,1.21,2.0,2.0
87,1.15,1.0,1.0
88,1.14,1.0,1.0
89,1.2,1.0,1.0
91,1.13,1.0,1.0
92,1.13,1.0,1.0
93,1.11,1.0,1.0
94,1.19,1.0,1.0
95,1.13,1.0,1.0
97,1.18,1.0,1.0
98,1.13,1.0,1.0
99,1.13,1.0,1.0
101,1.19,1.0,1.0
102,1.1,1.0,1.0
104,1.16,1.0,1.0
108,1.14,1.0,1.0
109,1.19,1.0,1.0
110,1.21,1.0,1.0
111,1.18,1.0,1.0
113,1.13,1.0,1.0
115,1.19,1.0,1.0
116,1.11,1.0,1.0
117,1.12,1.0,1.0
118,1.14,1.0,1.0
120,1.14,1.0,1.0
121,1.1,1.0,1.0
122,1.15,1.0,1.0
123,1.17,1.0,1.0
125,1.21,2.0,2.0
126,1.19,1.0,1.0
128,1.11,1.0,1.0
129,1.13,1.0,1.0
130,1.11,1.0,1.0
131,1.13,1.0,1.0
132,1.15,1.0,1.0
135,1.17,1.0,1.0
137,1.17,1.0,1.0
138,1.14,1.0,1.0
139,1.14,1.0,1.0
140,1.12,1.0,1.0
142,1.13,1.0,1.0
143,1.21,2.0,2.0
144,1.1,1.0,1.0
146,1.15,1.0,1.0
147,1.19,1.0,1.0
150,1.15,1.0,1.0
151,1.17,1.0,1.0
153,1.21,1.0,1.0
154,1.17,1.0,1.0
155,1.17,1.0,1.0
156,1.17,1.0,1.0
157,1.19,1.0,1.0
158,1.17,1.0,1.0
159,1.18,1.0,1.0
160,1.25,2.0,2.0
161,1.17,1.0,1.0
162,1.17,1.0,1.0
163,1.15,1.0,1.0
165,1.1,1.0,1.0
166,1.14,1.0,1.0
167,1.14,1.0,1.0
168,1.15,1.0,1.0
171,1.16,1.0,1.0
172,1.17,1.0,1.0
173,1.25,2.0,2.0
174,1.14,1.0,1.0
175,1.16,1.0,1.0
176,1.11,1.0,1.0
177,1.13,1.0,1.0
183,1.17,1.0,1.0
185,1.25,2.0,2.0
186,1.17,1.0,1.0
187,1.22,1.0,1.0
189,1.17,1.0,1.0
190,1.15,1.0,1.0
191,1.1,1.0,1.0
192,1.14,1.0,1.0
193,1.15,1.0,1.0
194,1.18,1.0,1.0
195,1.16,1.0,1.0
197,1.21,1.0,1.0
198,1.13,1.0,1.0
200,1.32,1.0,1.0
202,1.21,1.0,1.0
203,1.25,1.0,1.0
204,1.17,1.0,1.0
205,1.28,1.0,1.0
206,1.35,2.0,2.0
208,1.21,1.0,1.0
209,1.22,1.0,1.0
210,1.1,1.0,1.0
211,1.25,1.0,1.0
213,1.2,1.0,1.0
214,1.16,1.0,1.0
215,1.14,1.0,1.0
216,1.14,1.0,1.0
220,1.3,2.0,2.0
222,1.23,2.0,2.0
224,1.36,1.0,1.0
225,1.4,2.0,2.0
226,1.32,1.0,1.0
228,1.32,1.0,1.0
230,1.35,2.0,2.0
233,1.21,1.0,1.0
234,1.2,1.0,1.0
236,1.25,1.0,1.0
237,1.46,2.0,2.0
238,1.39,1.0,1.0
239,1.39,2.0,2.0
