,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.26,1.0,1.0
2,1.14,1.0,1.0
4,1.24,1.0,1.0
5,1.34,2.0,2.0
6,1.26,1.0,1.0
9,1.15,1.0,1.0
10,1.29,1.0,1.0
11,1.39,2.0,2.0
13,1.24,1.0,1.0
14,1.33,1.0,1.0
15,1.26,1.0,1.0
19,1.09,1.0,1.0
20,1.08,1.0,1.0
22,1.22,1.0,1.0
23,1.11,1.0,1.0
24,1.08,1.0,1.0
25,1.27,1.0,1.0
27,1.08,1.0,1.0
28,1.1,1.0,1.0
29,1.08,1.0,1.0
30,1.12,1.0,1.0
31,1.12,1.0,1.0
32,1.14,1.0,1.0
33,1.12,1.0,1.0
34,1.12,1.0,1.0
35,1.2,2.0,2.0
36,1.12,1.0,1.0
37,1.11,1.0,1.0
40,1.11,1.0,1.0
41,1.11,1.0,1.0
42,1.15,1.0,1.0
44,1.09,1.0,1.0
47,1.12,1.0,1.0
49,1.11,1.0,1.0
52,1.14,1.0,1.0
53,1.15,1.0,1.0
54,1.11,1.0,1.0
57,1.16,1.0,1.0
59,1.08,1.0,1.0
63,1.12,1.0,1.0
64,1.16,2.0,2.0
65,1.13,1.0,1.0
67,1.15,1.0,1.0
69,1.1,1.0,1.0
70,1.17,1.0,1.0
71,1.09,1.0,1.0
72,1.11,1.0,1.0
74,1.12,1.0,1.0
75,1.21,2.0,2.0
76,1.11,1.0,1.0
77,1.12,1.0,1.0
78,1.09,1.0,1.0
79,1.12,1.0,1.0
80,1.11,1.0,1.0
81,1.08,1.0,1.0
83,1.13,1.0,1.0
84,1.1,1.0,1.0
85,1.12,1.0,1.0
86,1.21,2.0,2.0
87,1.14,1.0,1.0
88,1.08,1.0,1.0
90,1.12,1.0,1.0
92,1.14,1.0,1.0
93,1.15,1.0,1.0
94,1.14,1.0,1.0
95,1.13,1.0,1.0
96,1.21,2.0,2.0
99,1.14,1.0,1.0
100,1.2,1.0,1.0
104,1.17,1.0,1.0
105,1.1,1.0,1.0
107,1.25,2.0,2.0
108,1.14,1.0,1.0
109,1.22,1.0,1.0
110,1.18,1.0,1.0
111,1.08,1.0,1.0
113,1.1,1.0,1.0
114,1.15,1.0,1.0
115,1.16,1.0,1.0
117,1.11,1.0,1.0
118,1.1,1.0,1.0
119,1.1,1.0,1.0
120,1.2,1.0,1.0
121,1.15,1.0,1.0
122,1.16,1.0,1.0
123,1.14,1.0,1.0
124,1.12,1.0,1.0
125,1.22,2.0,2.0
126,1.2,1.0,1.0
127,1.22,1.0,1.0
128,1.08,1.0,1.0
129,1.1,1.0,1.0
130,1.07,1.0,1.0
131,1.1,1.0,1.0
132,1.08,1.0,1.0
135,1.1,1.0,1.0
136,1.1,1.0,1.0
138,1.12,1.0,1.0
141,1.08,1.0,1.0
142,1.15,1.0,1.0
145,1.16,1.0,1.0
146,1.14,1.0,1.0
148,1.16,1.0,1.0
151,1.17,1.0,1.0
152,1.16,1.0,1.0
154,1.11,1.0,1.0
155,1.12,1.0,1.0
157,1.11,1.0,1.0
158,1.1,1.0,1.0
163,1.15,1.0,1.0
166,1.11,1.0,1.0
167,1.08,1.0,1.0
168,1.08,1.0,1.0
169,1.1,1.0,1.0
172,1.1,1.0,1.0
173,1.24,2.0,2.0
174,1.08,1.0,1.0
175,1.23,1.0,1.0
176,1.1,1.0,1.0
177,1.08,1.0,1.0
178,1.14,1.0,1.0
180,1.09,1.0,1.0
181,1.11,1.0,1.0
182,1.15,1.0,1.0
183,1.12,1.0,1.0
