,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
22418,inf,inf,inf,inf
22419,inf,inf,inf,inf
22424,inf,inf,inf,inf
22426,87.05,71.54,68.01,57.54
22427,84.36,73.75,73.95,62.11
22428,86.21,83.15,68.25,68.06
22434,inf,inf,inf,inf
22435,inf,inf,inf,inf
22438,inf,inf,inf,inf
22442,90.9,88.79,3.74,3.29
22446,90.78,76.06,9.96,20.48
22448,30.86,43.61,86.98,57.92
22449,25.21,26.18,14.13,5.17
22450,1.01,16.48,26.95,10.77
22456,45.51,45.37,35.12,33.61
22457,50.67,57.71,47.01,42.78
22463,96.18,91.76,6.86,3.67
22470,inf,inf,inf,inf
22476,29.86,33.69,11.3,18.44
22480,38.54,35.99,24.32,18.97
22486,inf,inf,inf,inf
22488,inf,inf,inf,inf
22491,inf,inf,inf,inf
22495,59.28,51.99,24.6,59.47
22500,25.71,15.37,4.27,15.3
22505,10.89,17.61,33.83,37.99
22511,inf,inf,inf,inf
22514,inf,inf,inf,inf
22516,inf,inf,inf,inf
22519,85.42,90.53,45.75,30.48
22526,inf,inf,inf,inf
22529,inf,inf,inf,inf
22531,inf,inf,inf,inf
22533,inf,inf,inf,inf
22535,inf,inf,inf,inf
22541,inf,inf,inf,inf
22544,55.06,29.5,46.38,68.05
22546,inf,inf,inf,inf
22551,66.67,71.47,25.74,33.62
22555,inf,inf,inf,inf
22560,inf,inf,inf,inf
22571,2.58,27.7,59.69,19.42
22572,11.51,5.57,75.86,16.0
22574,inf,inf,inf,inf
22575,30.42,38.68,68.37,49.59
22578,36.16,49.4,23.89,22.61
22582,inf,inf,inf,inf
22595,inf,inf,inf,inf
22604,inf,inf,inf,inf
22607,91.0,85.63,0.17,5.28
22612,95.92,97.46,13.73,5.44
22620,inf,inf,inf,inf
22623,16.88,19.84,62.65,88.56
22638,91.25,89.53,15.57,11.12
22639,52.25,57.45,38.89,65.29
22642,18.17,11.4,30.64,72.28
22645,26.68,41.17,25.39,11.47
22646,45.37,56.21,45.38,47.24
22647,59.96,65.66,46.83,45.61
22649,26.11,7.83,35.07,56.62
22650,39.54,61.06,23.22,53.1
22652,inf,inf,inf,inf
22655,inf,inf,inf,inf
22659,inf,inf,inf,inf
22660,inf,inf,inf,inf
22662,86.59,83.69,33.86,47.09
22664,7.18,30.6,73.85,24.9
22671,inf,inf,inf,inf
22676,inf,inf,inf,inf
22677,inf,inf,inf,inf
22680,inf,inf,inf,inf
22681,67.11,91.49,15.82,27.57
22688,inf,inf,inf,inf
22690,inf,inf,inf,inf
22692,94.94,113.94,3.51,25.38
22695,inf,inf,inf,inf
22697,inf,inf,inf,inf
22698,88.84,85.42,10.26,16.56
22699,inf,inf,inf,inf
22704,74.51,80.39,4.76,8.1
22709,inf,inf,inf,inf
22711,inf,inf,inf,inf
22712,61.39,164.54,85.78,144.86
22713,90.23,76.07,72.26,70.15
22714,inf,inf,inf,inf
22717,91.09,59.74,83.21,12.29
22718,inf,inf,inf,inf
22722,73.53,91.45,28.02,30.52
22724,inf,inf,inf,inf
