,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.3,0.0,0.29
1,0.37,0.0,0.3
2,-2.24,0.0,0.3
3,2.79,0.0,0.39
6,4.59,0.0,0.33
8,3.08,0.0,0.31
9,4.45,0.0,0.34
11,2.1,0.0,0.31
13,6.77,9.0,11.07
14,5.08,0.0,0.31
15,2.8,3.0,4.17
16,2.18,0.0,0.28
17,3.27,0.0,0.3
18,2.74,4.0,6.27
20,5.21,6.0,5.09
21,4.59,10.0,8.36
22,1.09,2.0,2.2
23,-0.27,0.0,0.33
24,0.12,0.0,0.31
25,1.99,0.0,0.3
26,1.95,0.0,0.31
27,3.06,6.0,6.82
28,1.32,0.0,0.24
29,2.62,2.0,1.72
31,-0.87,0.0,0.3
34,1.75,0.0,0.39
35,3.38,2.0,1.63
36,2.57,4.0,4.65
38,6.96,0.0,0.42
40,1.91,0.0,0.3
41,3.45,2.0,2.29
42,6.37,10.0,8.03
43,6.61,8.0,8.89
44,6.96,0.0,0.42
46,8.33,3.0,3.43
47,8.19,9.0,10.35
49,6.26,5.0,4.64
50,8.13,7.0,7.25
51,2.11,0.0,0.3
53,8.48,7.0,8.3
56,4.05,5.0,5.36
57,6.34,9.0,10.66
59,4.39,0.0,0.53
60,7.97,18.0,19.07
61,6.1,7.0,8.9
62,11.43,16.0,25.25
63,10.39,10.0,11.33
65,9.12,10.0,6.81
66,6.79,0.0,0.71
68,21.39,28.0,29.52
69,21.6,18.0,23.06
70,18.1,16.0,15.2
71,16.4,15.0,16.53
72,14.01,18.0,19.38
77,11.96,14.0,14.67
78,11.66,14.0,14.6
79,7.43,4.0,4.59
80,12.56,14.0,10.97
81,11.9,15.0,14.21
83,15.01,18.0,23.57
84,14.02,8.0,8.93
85,15.44,17.0,17.18
88,15.39,16.0,13.97
89,13.6,13.0,12.32
90,12.55,14.0,15.25
91,10.4,18.0,16.84
92,7.98,5.0,6.28
94,8.72,18.0,14.03
96,18.7,12.0,15.98
97,23.84,16.0,17.77
98,15.18,18.0,18.08
99,14.39,19.0,16.14
100,46.36,67.0,49.12
101,32.98,53.0,28.59
102,28.13,25.0,22.67
103,26.13,37.0,31.24
104,22.77,22.0,19.6
107,43.73,61.0,44.39
108,39.4,38.0,30.43
110,44.67,60.0,46.21
112,36.58,36.0,43.93
115,40.71,42.0,42.65
116,34.09,39.0,36.86
117,26.79,36.0,28.96
118,43.55,61.0,42.58
119,35.38,39.0,38.58
120,26.36,27.0,34.48
121,35.29,11.0,24.92
123,37.46,35.0,36.01
124,39.94,36.0,39.08
125,46.48,44.0,45.16
126,39.99,40.0,47.51
127,39.61,47.0,46.28
131,36.28,30.0,43.44
132,34.48,37.0,36.55
133,15.79,13.0,14.8
134,11.28,14.0,14.79
136,8.17,10.0,11.83
137,6.97,4.0,5.07
138,12.81,16.0,17.1
140,31.73,29.0,33.81
142,22.12,14.0,17.24
143,26.96,20.0,27.97
145,21.85,19.0,22.04
146,41.61,42.0,44.51
147,49.14,31.0,49.06
149,53.38,78.0,53.69
152,21.78,27.0,29.0
153,8.96,7.0,8.31
154,6.1,4.0,5.52
155,5.23,3.0,2.93
156,4.52,0.0,0.56
159,2.33,1.0,1.4
160,6.6,9.0,9.5
162,18.64,22.0,18.28
164,12.91,7.0,8.53
165,14.41,11.0,15.34
166,9.04,6.0,5.89
168,7.01,8.0,8.71
169,7.79,8.0,9.45
170,16.43,15.0,21.44
171,15.82,20.0,17.04
172,8.37,8.0,6.82
173,9.76,11.0,9.73
174,17.17,18.0,24.01
175,22.96,17.0,16.18
177,9.14,15.0,14.91
178,3.53,2.0,2.57
179,2.17,0.0,0.26
180,2.97,0.0,0.25
182,12.15,10.0,10.88
185,6.94,14.0,18.16
187,12.86,12.0,13.75
188,9.09,9.0,10.58
190,11.98,10.0,14.19
191,9.49,18.0,17.18
192,9.35,12.0,10.07
193,14.5,17.0,15.11
195,3.63,1.0,1.41
197,6.7,6.0,8.0
198,7.66,10.0,9.2
199,4.42,4.0,2.61
200,1.84,2.0,2.1
201,1.69,1.0,1.19
202,2.65,3.0,3.71
203,1.06,0.0,0.3
204,1.88,0.0,0.36
205,0.07,0.0,0.31
207,0.84,0.0,0.3
208,4.64,1.0,1.31
210,0.91,0.0,0.31
211,1.77,0.0,0.3
213,2.92,0.0,0.41
215,2.88,0.0,0.26
216,-0.12,0.0,0.3
218,0.3,1.0,1.28
219,2.33,1.0,1.22
221,4.76,11.0,11.05
223,2.55,1.0,1.33
225,1.82,3.0,4.43
226,3.31,0.0,0.26
228,2.36,5.0,5.89
229,2.09,4.0,5.21
230,3.11,0.0,0.31
231,2.57,0.0,0.31
232,2.12,0.0,0.42
233,3.54,0.0,0.29
235,3.44,7.0,5.77
236,0.76,1.0,1.27
237,9.07,19.0,19.13
238,5.35,11.0,11.94
239,1.66,1.0,1.2
240,2.29,1.0,1.27
241,4.69,1.0,1.24
242,5.4,0.0,0.31
244,4.24,1.0,1.3
246,0.96,0.0,0.24
247,3.7,0.0,0.42
248,5.51,0.0,0.41
249,1.54,0.0,0.35
250,8.47,12.0,11.63
251,13.25,18.0,17.08
252,3.48,1.0,1.3
253,1.24,1.0,1.29
254,7.4,6.0,5.76
255,11.07,21.0,21.62
256,4.87,5.0,5.3
257,14.11,1.0,1.22
258,7.59,2.0,2.57
259,5.26,0.0,0.36
260,7.0,15.0,13.45
261,25.61,23.0,25.5
262,10.18,1.0,1.5
264,5.1,2.0,2.49
265,4.16,1.0,1.31
266,4.83,8.0,7.11
267,6.0,5.0,4.74
269,19.59,20.0,25.81
270,8.82,4.0,5.18
273,4.89,2.0,2.64
274,9.7,2.0,2.8
275,20.57,1.0,2.16
276,16.59,1.0,2.1
278,18.3,13.0,9.93
279,22.33,30.0,20.95
281,22.45,24.0,33.53
283,26.73,47.0,43.39
284,33.28,44.0,35.11
286,22.1,16.0,13.6
287,15.97,10.0,12.23
289,28.03,32.0,33.83
291,9.94,1.0,1.33
296,31.76,30.0,35.13
297,40.04,43.0,33.38
299,23.16,20.0,26.66
300,22.8,10.0,10.93
301,20.34,16.0,15.58
303,38.82,50.0,42.75
304,40.96,54.0,38.82
305,30.3,24.0,19.89
306,12.55,15.0,15.43
307,15.3,15.0,12.81
309,10.63,1.0,1.37
310,20.83,1.0,1.51
311,25.79,36.0,36.32
313,16.63,29.0,32.61
314,11.93,7.0,6.15
316,29.6,39.0,35.03
318,33.03,43.0,36.68
319,23.19,29.0,32.4
320,19.59,31.0,30.6
321,16.32,17.0,19.22
322,24.65,38.0,37.64
323,23.11,28.0,26.07
324,33.17,34.0,30.59
327,18.15,1.0,1.2
328,21.21,22.0,25.53
329,18.15,11.0,14.51
332,6.11,1.0,1.29
334,2.8,3.0,2.75
335,3.24,1.0,1.25
336,2.46,1.0,1.25
337,2.11,3.0,2.82
339,13.69,8.0,8.14
340,8.94,1.0,1.21
341,19.19,15.0,15.62
343,11.09,16.0,14.02
344,3.65,1.0,1.27
345,2.7,1.0,1.24
346,5.43,2.0,2.2
347,4.15,1.0,1.3
348,3.16,1.0,1.27
349,2.0,1.0,1.26
350,2.58,1.0,1.24
351,26.04,37.0,35.81
352,8.5,1.0,1.37
353,5.6,1.0,1.25
354,2.85,2.0,2.33
355,10.06,6.0,5.41
356,4.78,1.0,1.55
357,4.81,1.0,1.23
358,2.46,1.0,1.26
359,4.89,1.0,1.28
360,4.65,1.0,1.23
364,1.55,1.0,1.45
365,3.04,1.0,1.23
366,1.68,1.0,1.29
368,1.64,1.0,1.36
369,9.17,18.0,18.79
370,2.81,1.0,1.27
371,2.39,1.0,1.26
373,4.34,7.0,8.04
375,7.38,15.0,15.56
376,9.86,12.0,12.4
377,19.56,28.0,27.25
378,6.62,12.0,11.14
379,3.0,2.0,2.28
380,3.51,1.0,1.26
384,5.35,1.0,1.33
386,1.51,0.0,0.31
388,3.31,0.0,0.31
390,1.07,0.0,0.32
393,0.81,0.0,0.33
394,1.79,0.0,0.44
395,2.37,0.0,0.31
396,1.8,0.0,0.27
397,2.6,0.0,0.43
398,2.21,0.0,0.4
401,2.76,0.0,0.34
402,0.83,0.0,0.31
403,1.08,0.0,0.31
404,7.01,0.0,0.5
405,10.89,8.0,8.57
406,8.54,11.0,8.39
407,7.65,8.0,7.82
408,5.77,9.0,7.86
409,10.36,17.0,14.14
410,0.8,0.0,0.28
412,8.63,14.0,11.14
413,4.39,0.0,0.28
414,2.05,0.0,0.39
416,0.96,0.0,0.35
420,7.57,0.0,0.49
421,12.98,16.0,15.46
422,4.53,2.0,2.57
428,14.99,14.0,14.68
432,13.75,23.0,21.04
433,10.2,9.0,6.56
434,16.37,10.0,9.38
435,21.51,30.0,24.59
437,27.91,35.0,33.76
439,13.74,21.0,15.29
