,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
6,17.15,20.65
7,414.61,17.03
13,0.31,24.9
15,21.94,1.74
19,20.12,8.48
25,21.66,0.3
27,3.12,5.83
32,2.19,7.6
34,5.35,16.81
35,10.98,11.45
38,215.09,61.6
39,290.12,120.54
41,0.26,11.31
44,27.77,79.53
49,10.86,4.82
50,38.79,14.07
52,123.33,58.43
54,19.8,2.57
55,18.89,4.64
58,634.21,169.08
59,265.55,65.14
61,33.35,11.32
69,138.92,59.89
73,9.97,134.63
76,140.28,94.24
80,inf,inf
84,14.22,50.08
86,170.56,78.29
90,153.28,22.27
91,111.82,23.94
93,82.66,136.19
96,51.95,7.04
97,5.95,3.08
99,inf,inf
101,134.79,53.97
114,99.25,106.24
116,58.85,15.02
122,160.72,53.36
