,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.87,1.0,1.09
1,1.19,1.0,1.03
2,0.17,1.0,0.85
3,-0.84,1.0,1.06
6,8.98,9.0,7.79
7,1.92,1.0,1.29
8,1.05,1.0,1.23
9,1.46,1.0,0.99
13,8.74,9.0,7.7
14,11.48,12.0,12.84
15,11.18,12.0,13.09
18,14.05,14.0,13.8
19,13.79,14.0,13.68
23,1.47,1.0,1.21
24,1.47,1.0,1.1
25,13.28,13.0,13.14
26,9.25,9.0,7.14
30,1.49,1.0,0.96
32,13.48,14.0,13.55
33,12.94,13.0,13.19
34,15.68,16.0,13.9
35,14.65,15.0,13.9
36,13.93,15.0,13.81
37,1.35,1.0,0.98
38,0.88,1.0,0.83
40,14.71,15.0,13.85
41,14.71,15.0,13.85
42,10.7,12.0,13.01
43,1.96,1.0,0.81
44,0.84,1.0,0.85
46,2.49,1.0,1.22
47,1.53,1.0,1.43
48,12.6,13.0,12.93
49,13.11,12.0,13.02
50,12.78,14.0,13.53
51,1.36,1.0,1.14
52,1.4,1.0,1.23
53,9.91,10.0,12.64
55,14.07,14.0,13.66
56,13.76,15.0,13.8
57,12.37,13.0,13.56
58,3.01,1.0,1.58
59,1.18,1.0,1.04
61,11.68,13.0,12.82
62,0.39,1.0,0.6
63,1.56,1.0,0.73
64,1.47,1.0,0.7
65,1.59,2.0,6.04
66,0.79,1.0,0.78
68,0.95,1.0,1.0
69,1.47,1.0,1.07
72,1.59,1.0,0.69
76,0.07,1.0,0.91
77,0.68,1.0,0.85
78,0.77,1.0,0.62
80,-0.23,0.0,0.62
81,0.78,1.0,1.2
83,1.03,1.0,1.18
84,1.21,1.0,0.73
85,1.18,1.0,0.84
86,0.86,1.0,0.78
87,1.53,1.0,0.49
89,0.96,1.0,1.22
90,1.0,1.0,1.06
91,0.62,1.0,1.07
92,0.97,1.0,0.81
93,1.37,1.0,0.75
94,0.94,1.0,0.95
95,0.92,1.0,1.22
97,0.99,1.0,0.87
98,0.81,1.0,0.6
99,1.56,0.0,0.85
100,0.87,1.0,0.68
103,1.93,1.0,1.35
104,1.32,1.0,1.41
105,1.08,1.0,1.1
107,0.58,1.0,1.04
108,0.67,1.0,1.05
109,1.19,1.0,1.48
111,1.33,1.0,1.36
113,0.99,0.0,1.0
114,0.8,1.0,1.1
118,0.5,1.0,1.15
119,0.69,1.0,0.84
121,-0.3,1.0,1.05
123,1.4,1.0,1.06
