,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,2.21,1.0,1.11
4,7.96,1.0,1.45
19,12.5,14.0,13.16
20,11.93,14.0,12.51
22,0.48,1.0,0.98
27,12.36,12.0,12.87
30,1.34,1.0,1.34
32,12.55,14.0,14.11
35,12.86,15.0,14.12
41,13.96,15.0,13.85
44,1.41,1.0,0.75
45,1.33,1.0,0.71
46,7.13,1.0,0.97
47,6.24,1.0,1.02
52,2.45,1.0,2.12
54,11.35,13.0,12.97
55,13.4,14.0,13.77
56,13.42,15.0,13.95
58,3.56,1.0,2.39
61,9.65,13.0,11.29
64,1.49,1.0,0.03
69,2.59,1.0,-0.17
72,2.02,1.0,0.66
76,0.42,1.0,0.7
79,0.15,1.0,0.66
81,1.21,1.0,0.52
84,0.05,1.0,1.09
90,0.13,1.0,0.82
91,0.51,1.0,0.24
92,1.22,1.0,0.03
94,0.61,1.0,0.45
98,1.43,1.0,1.44
102,-0.02,1.0,1.28
104,1.68,1.0,1.46
106,1.16,1.0,1.07
108,0.37,1.0,0.87
111,0.65,1.0,0.9
119,0.77,1.0,0.93
