,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,28.57,39.48
8,268.76,69.49
16,264.17,31.1
18,0.09,6.18
19,12.43,6.34
27,5.77,1.26
29,26.4,4.79
30,38.11,39.07
32,18.49,6.55
37,143.3,1.51
39,385.58,61.55
43,344.37,59.63
44,66.34,61.21
47,315.26,26.37
48,7.19,3.33
49,17.1,8.84
55,14.36,5.69
60,12.15,5.69
61,10.63,10.72
67,6.06,87.66
69,201.65,82.6
72,105.3,103.87
79,148.23,61.34
80,inf,inf
84,98.32,18.54
88,62.03,45.06
89,28.46,1.18
91,102.01,16.97
93,8.39,85.08
96,78.29,21.25
97,84.15,25.46
98,161.49,19.24
101,86.69,8.61
105,46.33,63.02
113,inf,inf
116,196.67,10.17
118,32.03,79.52
123,206.47,38.97
