,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,209.22,34.72
1,63.52,69.49
2,145.55,77.21
3,311.14,71.06
4,146.45,34.72
6,11.06,23.98
7,269.09,34.72
9,2.32,12.96
10,62.54,32.97
11,4.08,5.27
12,2.53,2.6
13,7.54,22.18
14,5.17,1.08
15,5.95,2.42
17,103.66,39.53
20,13.73,7.19
21,266.31,151.17
22,47.82,68.91
23,113.64,67.75
24,82.94,67.75
25,1.87,0.61
26,5.73,23.26
28,15.37,23.44
31,189.39,88.2
33,9.06,0.64
34,6.26,17.48
35,6.27,11.98
36,15.42,14.27
38,16.66,26.89
40,4.81,12.13
41,5.38,12.13
42,10.0,5.93
45,14.81,61.57
46,274.47,32.52
50,18.55,8.66
51,136.16,68.75
52,66.84,90.28
53,0.93,11.84
54,11.42,0.76
56,7.42,11.98
57,2.64,1.08
58,160.23,124.26
59,50.76,40.94
62,5.36,82.6
63,96.61,35.68
64,64.33,100.68
65,47.29,333.53
66,66.3,72.98
68,38.07,9.87
70,76.52,44.87
71,32.58,331.78
73,57.55,63.88
74,107.24,36.83
75,178.25,36.83
76,25.41,81.08
77,78.52,16.59
78,39.58,59.76
81,95.78,24.02
82,55.72,0.72
83,16.34,1.18
85,26.18,61.34
86,43.18,59.19
87,53.65,86.81
90,44.16,60.85
92,24.82,43.51
94,66.24,48.19
95,27.95,4.04
99,inf,inf
100,23.18,75.25
102,100.36,41.76
103,196.25,32.73
104,87.53,71.48
106,124.62,8.34
107,99.81,1.72
108,99.4,15.81
109,2.15,54.17
110,119.12,48.68
111,26.9,62.99
112,83.9,52.96
114,8.91,24.79
115,30.32,35.05
117,2.98,26.78
119,67.67,80.7
120,0.96,11.7
121,119.2,15.81
122,119.2,15.81
