,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,34.4,42.0,41.99
5,69.22,36.0,72.55
10,54.13,57.0,55.26
12,55.91,58.0,55.28
13,58.62,62.0,55.02
17,38.38,61.0,42.24
21,45.52,35.0,46.65
25,61.25,63.0,57.73
27,39.01,42.0,45.95
31,36.63,31.0,35.53
37,33.03,27.0,33.36
38,34.81,24.0,33.88
39,38.89,29.0,45.42
45,34.33,31.0,34.76
46,40.07,28.0,42.16
47,38.26,30.0,39.36
50,36.96,38.0,39.0
54,40.55,35.0,45.05
56,34.87,36.0,38.53
59,33.43,28.0,38.0
61,37.84,42.0,36.4
65,35.43,39.0,37.68
66,40.96,34.0,40.24
68,55.52,41.0,54.81
77,39.76,34.0,39.36
78,36.6,37.0,40.27
79,35.03,38.0,36.83
83,36.51,35.0,36.78
85,37.43,33.0,40.46
91,38.13,30.0,38.65
92,38.13,29.0,34.82
94,35.93,34.0,36.51
100,56.94,63.0,57.93
103,54.41,46.0,52.56
105,52.75,41.0,53.05
107,58.27,53.0,57.84
108,57.62,58.0,58.72
110,61.73,77.0,62.31
111,58.74,70.0,59.21
112,59.87,70.0,60.39
118,56.69,83.0,56.93
123,62.87,62.0,61.53
127,59.91,42.0,60.96
138,44.4,31.0,45.18
139,59.18,45.0,59.17
145,58.4,58.0,57.66
146,62.6,67.0,62.16
154,37.6,39.0,39.01
155,37.6,37.0,39.01
158,38.29,31.0,37.22
159,40.85,37.0,42.08
160,35.68,30.0,38.17
161,35.84,37.0,38.69
164,41.8,31.0,41.19
167,34.95,33.0,36.66
168,40.97,29.0,40.85
169,35.71,34.0,38.31
171,40.51,33.0,39.02
175,61.13,33.0,60.3
176,47.55,33.0,49.83
182,39.48,33.0,40.91
183,41.43,32.0,38.57
186,35.68,26.0,39.44
189,36.3,36.0,35.17
195,40.95,33.0,40.02
196,34.71,28.0,33.85
198,37.95,27.0,34.75
205,55.01,48.0,52.97
206,53.01,52.0,58.49
208,55.66,66.0,50.41
215,42.49,29.0,35.86
218,46.51,54.0,47.94
220,58.42,55.0,53.12
221,48.24,50.0,44.92
226,57.38,31.0,54.33
230,60.59,42.0,59.62
233,54.36,37.0,56.64
236,60.11,26.0,61.21
238,55.85,58.0,56.74
239,54.54,60.0,56.31
243,59.3,58.0,64.68
246,54.96,58.0,54.27
261,73.52,91.0,78.25
262,66.04,64.0,74.54
279,89.54,144.0,77.58
286,100.01,106.0,98.27
287,97.95,106.0,99.93
289,89.61,24.0,95.47
296,87.93,96.0,90.44
297,88.92,88.0,101.42
303,89.02,41.0,96.68
304,95.38,81.0,101.42
306,79.66,93.0,83.93
308,80.7,110.0,86.67
311,86.1,101.0,99.44
314,94.79,103.0,97.06
316,94.76,114.0,99.01
322,105.07,107.0,105.95
327,105.68,127.0,102.15
331,86.9,62.0,87.01
333,81.94,73.0,79.68
337,69.63,89.0,69.28
342,76.07,71.0,70.5
343,71.11,83.0,68.83
344,57.96,63.0,60.62
347,42.17,47.0,47.05
357,72.41,96.0,69.34
362,70.04,42.0,71.55
363,56.18,62.0,57.37
364,49.47,26.0,47.63
