,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,5.29,16.44
6,10.42,11.41
8,5.1,19.4
12,16.13,13.35
15,6.23,3.94
21,45.9,72.56
28,17.96,3.13
29,24.47,21.72
31,23.67,15.2
34,25.51,1.62
36,1.04,3.08
40,6.89,19.71
44,19.92,35.79
45,5.42,19.88
46,30.6,28.92
47,18.08,25.41
49,0.23,6.49
51,2.37,13.38
56,1.63,1.17
59,16.56,30.05
60,29.56,24.85
65,17.49,25.71
69,24.62,27.44
71,19.1,17.55
77,1.39,1.45
78,5.61,20.67
79,10.52,13.84
82,0.1,4.14
84,21.95,21.25
90,0.26,3.68
93,1.72,5.8
96,18.15,18.32
103,1.04,1.75
106,11.74,22.37
107,5.56,2.7
109,15.65,12.3
128,69.33,77.61
130,33.15,29.66
135,15.63,16.05
136,0.96,0.44
138,42.84,37.36
140,69.87,80.11
141,47.1,56.68
143,44.99,43.33
149,0.15,12.87
156,10.83,1.23
160,5.41,7.7
169,4.86,14.28
172,18.01,14.69
177,20.98,35.25
180,3.48,4.98
181,3.92,7.88
184,23.36,35.72
188,44.83,32.2
192,35.92,32.45
194,18.16,22.68
203,15.57,34.75
204,22.4,24.13
205,3.38,11.12
206,3.11,8.08
208,22.72,20.16
209,2.34,6.96
213,8.02,19.25
219,21.27,18.72
221,7.75,2.07
224,9.75,3.07
225,18.35,18.34
233,45.15,46.33
234,8.8,11.33
237,0.3,1.01
243,3.24,2.55
247,125.2,148.51
248,11.66,14.71
251,3.95,8.55
255,5.02,8.22
256,7.85,4.45
259,25.06,23.8
267,9.07,20.5
271,31.65,32.78
278,91.75,70.2
280,32.1,36.65
282,72.09,71.55
288,21.09,15.44
289,262.88,296.38
291,20.79,16.05
294,22.28,20.73
295,19.85,13.38
296,10.79,9.89
298,10.82,8.63
303,114.58,102.74
304,12.53,16.66
307,14.42,0.44
308,19.56,18.16
316,16.06,4.5
318,29.95,23.33
321,2.52,5.46
322,5.19,2.61
326,4.51,0.66
327,20.12,14.68
328,9.09,7.75
330,1.17,6.05
341,25.43,18.97
342,12.42,16.95
344,10.59,8.39
346,12.4,14.34
348,3.48,1.56
351,28.8,34.93
352,3.75,10.82
361,10.48,8.3
363,16.15,17.79
