,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
966,89.9,94.85,34.43,32.25
973,inf,inf,inf,inf
977,inf,inf,inf,inf
978,inf,inf,inf,inf
981,inf,inf,inf,inf
987,inf,inf,inf,inf
988,inf,inf,inf,inf
996,47.42,47.22,32.07,26.65
997,37.53,37.57,26.89,22.54
999,23.67,22.83,16.63,18.8
1003,inf,inf,inf,inf
1006,inf,inf,inf,inf
1008,inf,inf,inf,inf
1010,97.29,104.01,3.24,6.02
1011,inf,inf,inf,inf
1013,inf,inf,inf,inf
1015,inf,inf,inf,inf
1016,66.41,67.03,7.1,8.51
1019,28.03,26.31,30.01,22.99
1022,33.49,34.57,9.09,1.78
1029,inf,inf,inf,inf
1035,inf,inf,inf,inf
1038,inf,inf,inf,inf
1039,inf,inf,inf,inf
1051,inf,inf,inf,inf
1053,inf,inf,inf,inf
1060,inf,inf,inf,inf
1064,67.29,68.9,9.43,1.41
1067,68.04,71.19,34.42,30.91
1073,inf,inf,inf,inf
1077,inf,inf,inf,inf
1082,inf,inf,inf,inf
1086,inf,inf,inf,inf
1090,26.07,23.93,26.55,24.77
1092,13.83,13.11,8.41,12.63
1097,inf,inf,inf,inf
1099,inf,inf,inf,inf
1101,inf,inf,inf,inf
1108,inf,inf,inf,inf
1110,inf,inf,inf,inf
1111,inf,inf,inf,inf
1114,inf,inf,inf,inf
1123,inf,inf,inf,inf
1126,inf,inf,inf,inf
1128,inf,inf,inf,inf
1131,inf,inf,inf,inf
1133,inf,inf,inf,inf
1134,inf,inf,inf,inf
1136,inf,inf,inf,inf
1137,inf,inf,inf,inf
1139,inf,inf,inf,inf
1142,84.5,99.98,265.89,259.93
1145,inf,inf,inf,inf
1146,inf,inf,inf,inf
1155,inf,inf,inf,inf
1156,inf,inf,inf,inf
1159,inf,inf,inf,inf
1165,25.17,25.53,22.48,20.08
1168,4.72,3.44,1.6,1.65
1172,inf,inf,inf,inf
1178,inf,inf,inf,inf
1179,inf,inf,inf,inf
1182,inf,inf,inf,inf
1184,51.48,35.34,159.37,180.12
1188,1.57,2.21,6.75,3.42
