,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,28.72,31.0,29.06
6,27.07,29.0,27.71
14,25.31,30.0,25.18
17,-0.07,2.0,-6.98
18,32.67,31.0,32.42
19,37.3,39.0,35.13
22,29.87,36.0,26.46
26,28.24,43.0,26.8
28,36.63,31.0,36.46
30,22.19,20.0,18.74
31,0.41,3.0,-4.44
32,32.67,22.0,35.6
37,27.08,42.0,34.48
38,16.95,2.0,22.61
39,49.7,41.0,48.57
45,-2.39,2.0,-8.93
48,49.67,46.0,44.9
49,60.6,46.0,58.37
53,66.24,57.0,65.45
58,55.53,45.0,53.09
59,23.47,2.0,16.81
66,16.91,2.0,17.58
67,103.8,99.0,100.23
71,102.08,110.0,100.98
74,106.09,92.0,105.34
75,108.43,111.0,105.95
77,74.65,102.0,74.12
81,99.03,97.0,98.12
84,101.46,104.0,102.43
85,109.69,106.0,112.05
91,88.8,89.0,84.49
96,107.94,110.0,107.46
104,107.24,111.0,107.79
105,117.45,113.0,117.02
116,121.47,108.0,120.51
117,112.72,111.0,113.12
118,117.19,119.0,118.23
120,116.93,113.0,122.09
121,86.42,102.0,82.28
126,119.45,123.0,117.15
127,122.31,123.0,121.02
129,12.59,2.0,20.56
130,123.55,101.0,120.77
137,73.31,84.0,64.96
139,117.06,117.0,117.5
140,115.89,121.0,117.18
143,15.33,2.0,13.95
144,112.71,110.0,114.33
155,62.17,61.0,56.3
157,22.85,2.0,16.77
158,57.83,56.0,53.86
159,46.7,66.0,47.47
160,68.37,64.0,63.21
161,64.93,64.0,62.42
168,75.9,110.0,73.04
169,78.41,74.0,81.29
179,44.31,60.0,44.02
181,79.85,70.0,80.07
183,58.07,61.0,65.0
185,15.45,2.0,14.22
186,67.99,102.0,73.49
196,40.4,39.0,43.05
208,30.65,29.0,32.04
209,29.11,26.0,26.92
210,38.43,31.0,37.75
211,28.95,28.0,28.13
214,25.88,26.0,28.5
216,32.39,25.0,35.44
217,27.56,30.0,29.25
218,26.77,30.0,27.74
221,28.79,29.0,29.37
226,16.94,20.0,19.78
233,17.03,24.0,20.21
234,1.12,3.0,3.6
248,0.88,3.0,4.39
250,22.36,22.0,22.25
254,12.21,14.0,19.54
256,18.48,17.0,15.73
257,13.6,18.0,20.06
261,8.6,9.0,9.43
263,10.67,15.0,18.6
265,15.87,19.0,18.2
267,16.67,22.0,18.71
270,12.06,13.0,17.04
271,11.66,14.0,10.43
275,3.08,2.0,4.88
276,0.1,2.0,1.3
282,3.43,4.0,3.4
289,5.09,7.0,7.02
290,0.1,2.0,2.52
293,11.52,16.0,16.27
295,13.86,12.0,14.79
296,7.51,2.0,0.79
301,13.33,15.0,18.43
303,7.57,10.0,14.73
304,0.12,3.0,6.2
305,12.63,10.0,6.79
314,9.75,14.0,14.49
320,13.8,14.0,17.92
321,15.78,16.0,15.44
325,0.12,2.0,5.19
326,12.48,11.0,14.28
327,11.51,12.0,13.86
328,12.55,12.0,10.3
334,19.58,22.0,18.34
338,8.74,9.0,14.25
339,0.12,2.0,4.36
345,14.44,10.0,8.81
348,25.78,26.0,27.93
358,27.83,26.0,25.45
359,14.5,19.0,24.68
