,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,7.34,6.27
6,6.64,4.44
14,15.65,16.07
17,103.71,448.92
18,5.37,4.59
19,4.37,9.93
22,17.04,26.5
26,34.33,37.68
28,18.15,17.63
30,10.95,6.3
31,86.48,248.11
32,48.48,61.8
37,35.52,17.9
38,747.37,1030.73
39,21.22,18.46
45,219.59,546.69
48,7.99,2.39
49,31.74,26.88
53,16.2,14.82
58,23.39,17.97
59,1073.67,740.59
66,745.54,779.04
67,4.85,1.25
71,7.2,8.2
74,15.31,14.5
75,2.31,4.55
77,26.82,27.34
81,2.1,1.15
84,2.44,1.51
85,3.48,5.71
91,0.22,5.06
96,1.87,2.31
104,3.39,2.89
105,3.94,3.56
116,12.47,11.58
117,1.55,1.91
118,1.52,0.65
120,3.48,8.04
121,15.28,19.34
126,2.89,4.75
127,0.56,1.61
129,529.54,928.08
130,22.32,19.58
137,12.72,22.66
139,0.05,0.43
140,4.23,3.16
143,666.73,597.69
144,2.46,3.94
155,1.92,7.7
157,1042.53,738.54
158,3.27,3.82
159,29.24,28.08
160,6.83,1.23
161,1.45,2.47
168,31.0,33.6
169,5.96,9.84
179,26.15,26.63
181,14.07,14.39
183,4.8,6.56
185,672.42,611.14
186,33.34,27.95
196,3.58,10.39
208,5.69,10.48
209,11.95,3.53
210,23.98,21.78
211,3.38,0.46
214,0.45,9.63
216,29.55,41.76
217,8.13,2.51
218,10.77,7.53
221,0.71,1.28
226,15.32,1.08
233,29.05,15.78
234,62.72,19.87
248,70.72,46.26
250,1.63,1.12
254,12.8,39.54
256,8.73,7.49
257,24.47,11.46
261,4.39,4.82
263,28.88,23.97
265,16.46,4.22
267,24.21,14.96
270,7.23,31.05
271,16.7,25.51
275,54.17,143.88
276,95.07,35.13
282,14.15,15.08
289,27.26,0.33
290,95.07,25.95
293,28.02,1.7
295,15.51,23.24
296,275.58,60.75
301,11.11,22.85
303,24.26,47.28
304,96.17,106.81
305,26.3,32.11
314,30.34,3.5
320,1.4,27.98
321,1.4,3.48
325,94.25,159.33
326,13.46,29.78
327,4.06,15.47
328,4.61,14.17
334,11.0,16.65
338,2.88,58.31
339,94.25,117.93
345,44.41,11.88
348,0.83,7.41
358,7.04,2.11
359,23.68,29.88
