,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,28.21,36.0,30.72
3,2.69,3.0,-8.24
6,28.27,29.0,29.25
7,26.71,32.0,28.1
8,26.77,30.0,26.58
11,26.76,28.0,29.09
15,32.57,32.0,27.22
16,18.19,14.0,20.55
19,37.25,39.0,36.52
22,29.15,36.0,29.88
25,25.75,27.0,23.97
26,29.57,43.0,30.89
32,25.33,22.0,26.55
35,39.06,44.0,35.85
40,35.02,41.0,36.89
42,35.43,41.0,33.82
44,44.02,29.0,50.42
45,6.19,2.0,-5.66
46,90.38,58.0,82.46
48,37.47,46.0,36.24
56,34.01,45.0,35.65
64,75.25,57.0,74.42
66,18.45,2.0,12.59
68,115.43,112.0,109.77
74,100.85,92.0,97.35
79,47.34,45.0,49.33
81,100.03,97.0,92.63
82,101.04,108.0,100.66
84,96.05,104.0,97.41
89,82.74,103.0,79.78
90,66.43,91.0,67.51
100,80.19,100.0,70.64
102,114.13,110.0,111.77
103,113.45,111.0,112.78
112,115.63,107.0,116.23
114,82.49,96.0,73.54
117,111.75,111.0,108.72
118,118.77,119.0,113.09
119,121.52,120.0,118.58
121,87.15,102.0,72.43
123,122.45,114.0,116.11
126,121.28,123.0,118.51
129,5.01,2.0,14.62
130,116.95,101.0,116.76
132,121.98,121.0,115.02
134,109.62,95.0,105.08
135,54.98,58.0,55.54
136,7.43,2.0,3.16
144,113.04,110.0,109.73
146,120.96,121.0,115.93
147,122.03,123.0,118.24
156,51.37,31.0,51.95
157,18.54,2.0,6.71
158,68.58,56.0,64.24
159,54.24,66.0,54.9
160,62.23,64.0,60.98
167,95.23,118.0,92.33
180,61.93,69.0,55.73
186,74.08,102.0,84.37
187,94.18,72.0,96.85
188,97.44,107.0,95.04
189,67.1,64.0,69.86
194,75.09,39.0,70.74
200,25.08,27.0,24.63
205,16.79,16.0,24.01
206,2.44,2.0,0.12
211,28.53,28.0,27.63
214,33.07,26.0,31.07
218,28.44,30.0,27.25
222,34.76,32.0,35.2
224,25.63,30.0,26.8
227,1.99,3.0,0.17
228,27.44,25.0,25.13
238,24.31,27.0,24.53
247,14.31,13.0,19.07
248,2.15,3.0,2.42
249,18.05,16.0,17.62
252,21.6,22.0,22.91
253,22.02,22.0,21.35
255,0.37,2.0,-0.03
257,14.46,18.0,20.58
262,1.26,2.0,0.35
268,12.79,10.0,16.1
269,1.09,2.0,2.53
277,10.9,2.0,3.81
278,13.0,3.0,5.75
279,13.01,2.0,5.75
281,12.3,10.0,12.3
287,18.44,16.0,16.36
289,8.11,7.0,7.59
294,9.91,12.0,15.48
295,13.42,12.0,15.23
297,0.28,3.0,5.34
301,13.12,15.0,19.42
305,11.52,10.0,8.37
316,9.62,11.0,11.55
321,15.77,16.0,16.57
325,0.29,2.0,4.9
327,12.54,12.0,14.76
329,15.59,10.0,13.07
334,22.56,22.0,19.26
338,9.88,9.0,16.2
340,15.15,14.0,14.08
343,17.7,17.0,17.87
347,33.27,26.0,22.34
348,25.45,26.0,25.25
351,14.39,22.0,19.15
357,22.56,19.0,22.53
360,0.83,2.0,3.03
361,25.83,23.0,24.05
363,31.37,28.0,26.91
