,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,52.91,2.44
5,0.63,14.66
16,41.65,71.55
17,6.6,224.45
20,8.43,10.32
22,11.69,4.1
24,22.41,220.6
28,11.96,12.66
29,12.6,2.33
43,12.85,8.81
44,102.84,134.53
51,1.1,70.46
52,23.29,100.37
55,54.17,49.33
66,900.57,973.65
76,5.86,5.16
77,20.66,21.49
78,23.21,26.56
80,65.81,41.14
81,1.39,7.31
85,0.81,4.51
86,14.0,16.18
89,18.76,24.16
100,5.53,8.16
102,8.58,5.01
103,1.24,5.2
106,11.46,11.27
108,552.44,726.92
109,3.04,0.54
115,539.92,658.34
120,9.07,8.65
123,10.25,8.24
125,3.38,2.57
129,232.7,358.46
130,3.11,8.6
132,1.25,3.12
136,110.8,183.4
138,2.51,4.17
141,1.74,1.35
143,956.03,769.19
144,2.11,3.7
148,1.37,1.82
152,10.46,10.86
155,0.49,1.18
160,11.83,12.57
161,16.49,15.41
166,19.55,13.88
167,22.92,15.07
169,9.88,0.48
173,22.29,25.01
177,12.9,28.29
183,2.86,5.63
185,164.13,521.8
188,6.54,5.4
193,71.59,99.23
199,191.12,131.11
205,16.31,46.28
209,28.7,31.71
211,8.01,2.25
213,10.52,389.4
218,2.68,5.49
220,32.45,150.33
221,1.41,7.49
222,29.12,30.05
223,5.28,4.97
224,6.43,3.6
229,1.93,0.55
231,8.9,19.44
234,30.77,140.96
237,18.8,3.64
238,5.55,11.13
240,14.16,11.53
241,96.06,40.05
243,2.83,8.4
250,8.07,6.72
253,6.5,4.54
255,22.81,425.46
258,19.15,26.61
261,8.12,22.38
262,26.98,32.81
266,1.58,9.37
273,621.22,45.91
277,571.05,125.82
279,499.16,2.67
291,33.39,18.19
297,43.61,72.34
298,69.72,3.95
303,8.1,40.4
307,1.22,11.27
311,58.28,60.68
312,14.01,24.8
313,47.21,65.03
314,12.56,10.1
321,12.7,17.84
324,21.68,2.38
327,3.77,10.06
328,5.98,7.21
329,63.91,28.29
331,6.18,24.95
337,15.81,16.26
339,7.73,37.33
340,1.02,5.34
345,34.11,86.14
346,11.61,39.57
349,6.68,10.65
352,17.93,53.51
354,16.71,5.67
355,0.79,31.73
357,13.45,6.7
359,9.28,38.45
362,1.82,4.62
