,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,35.19,36.0,35.36
1,35.52,36.0,33.57
2,20.41,15.0,17.39
3,-0.07,3.0,-4.25
5,24.76,27.0,24.31
7,29.96,32.0,30.44
8,30.96,30.0,28.59
9,8.04,7.0,7.3
10,0.1,2.0,1.89
11,26.22,28.0,29.51
12,33.48,35.0,33.66
13,36.04,38.0,35.16
15,32.49,32.0,29.64
16,15.91,14.0,21.02
20,39.08,39.0,39.99
21,41.73,42.0,39.54
23,15.46,16.0,22.35
24,-0.07,2.0,-5.28
25,25.99,27.0,23.97
27,41.7,45.0,42.49
29,43.42,46.0,39.95
33,35.67,35.0,34.52
34,35.94,36.0,37.26
35,42.13,44.0,43.44
36,41.76,42.0,42.02
40,39.8,41.0,39.45
41,40.57,41.0,40.85
42,40.25,41.0,37.77
43,53.67,53.0,54.96
44,33.11,29.0,39.93
46,68.26,58.0,69.5
47,54.72,51.0,54.73
50,61.77,59.0,66.33
51,33.37,27.0,33.84
52,-0.35,2.0,-4.99
54,66.9,63.0,67.51
55,57.23,46.0,58.74
56,45.75,45.0,43.95
57,48.28,53.0,51.64
60,54.05,55.0,54.21
61,56.07,53.0,58.53
62,64.54,54.0,65.79
63,68.86,62.0,66.72
64,59.28,57.0,65.3
65,62.06,62.0,57.54
68,112.19,112.0,108.26
69,104.71,113.0,104.9
70,95.97,97.0,97.77
72,87.6,92.0,81.72
73,10.19,3.0,12.25
76,96.83,98.0,94.16
78,84.03,97.0,82.59
79,49.54,45.0,47.81
80,12.65,3.0,19.06
82,103.24,108.0,103.8
83,100.04,100.0,99.07
86,85.37,89.0,81.35
87,8.29,2.0,14.27
88,107.83,102.0,108.29
89,94.8,103.0,89.44
90,79.04,91.0,74.29
92,79.89,64.0,83.73
93,75.08,84.0,71.85
94,-0.28,2.0,-6.56
95,85.46,91.0,83.18
97,112.53,111.0,111.91
98,102.41,104.0,98.76
99,101.61,104.0,102.21
100,89.46,100.0,83.16
101,9.16,2.0,13.5
102,111.23,110.0,110.79
103,112.14,111.0,114.88
106,127.6,120.0,126.14
107,83.02,96.0,77.59
108,11.08,3.0,12.01
109,115.03,113.0,114.64
110,119.33,122.0,118.24
111,114.74,122.0,113.5
112,112.69,107.0,115.54
113,116.76,104.0,117.97
114,90.1,96.0,83.59
115,13.45,3.0,12.51
119,118.64,120.0,119.35
122,14.28,2.0,14.13
123,125.47,114.0,122.3
124,117.45,120.0,115.21
125,117.95,122.0,115.3
128,87.51,98.0,85.27
131,116.09,124.0,116.38
132,123.36,121.0,122.34
133,111.93,112.0,112.78
134,92.35,95.0,96.91
135,50.81,58.0,53.61
136,3.81,2.0,-3.86
138,105.51,104.0,103.11
141,117.57,121.0,118.62
142,88.39,101.0,84.26
145,114.57,118.0,116.97
146,122.35,121.0,122.15
147,124.83,123.0,124.73
148,122.24,123.0,123.77
149,90.1,104.0,84.99
150,10.78,2.0,15.13
151,112.68,115.0,111.93
152,116.0,117.0,114.61
153,78.62,96.0,74.77
154,65.76,84.0,63.5
156,49.19,31.0,52.68
162,113.92,123.0,112.97
163,80.23,83.0,78.28
164,7.38,2.0,11.37
165,110.39,105.0,111.29
166,97.26,103.0,95.42
167,108.64,118.0,103.66
170,66.67,52.0,68.3
171,8.1,2.0,15.99
172,78.19,93.0,75.52
173,79.77,72.0,81.51
174,103.4,99.0,104.81
175,104.25,96.0,106.4
176,106.41,107.0,106.79
177,43.04,45.0,44.79
178,4.0,2.0,-4.32
180,64.61,69.0,64.38
182,104.45,105.0,106.72
184,53.23,45.0,50.97
187,82.08,72.0,86.39
188,101.12,107.0,97.8
189,58.89,64.0,62.36
190,96.17,108.0,99.07
191,56.63,64.0,44.5
192,5.18,2.0,-1.05
193,61.94,49.0,67.87
194,52.32,39.0,52.97
195,40.68,36.0,39.03
197,46.49,41.0,51.26
198,43.9,32.0,43.72
199,0.69,3.0,-4.46
200,26.53,27.0,26.42
201,25.78,28.0,27.26
202,29.68,30.0,29.96
203,27.85,28.0,29.01
204,26.84,26.0,26.72
205,16.68,16.0,20.98
206,0.86,2.0,-0.51
207,23.38,24.0,24.94
212,17.1,19.0,21.29
213,1.12,2.0,-5.78
215,31.69,32.0,33.26
219,15.22,18.0,18.15
220,0.99,5.0,-0.25
222,37.47,32.0,36.17
223,28.91,30.0,31.1
224,29.92,30.0,29.78
225,29.48,28.0,27.85
227,0.86,3.0,-2.07
228,25.81,25.0,26.85
229,25.72,27.0,27.05
230,26.35,26.0,26.36
231,27.02,26.0,27.75
232,27.08,27.0,26.87
235,27.03,27.0,28.74
236,24.0,24.0,24.39
237,24.26,26.0,22.5
238,26.32,27.0,26.25
239,26.4,27.0,25.97
240,11.2,14.0,16.01
241,0.88,2.0,2.83
242,17.41,18.0,19.32
243,21.03,21.0,20.66
244,29.11,28.0,30.98
245,22.72,22.0,22.23
246,21.86,24.0,22.92
247,11.77,13.0,15.11
249,16.75,16.0,17.35
251,22.53,22.0,24.06
252,23.42,22.0,23.77
253,22.64,22.0,21.3
255,0.86,2.0,0.81
258,19.45,21.0,21.32
259,22.2,22.0,22.59
260,21.85,23.0,22.42
262,0.86,2.0,1.05
264,18.97,19.0,18.32
266,17.42,18.0,17.15
268,10.37,10.0,13.43
269,0.88,2.0,3.01
272,7.3,7.0,6.46
273,8.09,2.0,0.97
274,7.61,3.0,4.55
277,5.39,2.0,1.12
278,4.4,3.0,5.7
279,7.78,2.0,4.42
280,8.05,6.0,6.7
281,9.3,10.0,11.04
283,0.1,2.0,2.62
284,13.12,13.0,11.14
285,16.76,16.0,17.58
286,14.3,16.0,14.47
287,16.56,16.0,16.03
288,13.29,15.0,15.04
291,12.59,12.0,11.49
292,14.51,15.0,14.5
294,9.98,12.0,14.23
297,0.23,3.0,6.41
298,9.46,8.0,7.85
299,11.9,15.0,11.78
300,15.67,17.0,14.4
302,16.11,18.0,15.93
306,12.08,16.0,15.68
307,14.72,16.0,15.2
308,14.29,18.0,17.2
309,13.56,16.0,16.13
310,3.72,2.0,3.89
311,0.23,3.0,5.46
312,10.33,10.0,10.09
313,9.42,9.0,10.14
315,12.22,12.0,14.88
316,10.36,11.0,10.21
317,3.4,2.0,0.83
318,0.23,3.0,6.3
319,8.69,8.0,7.9
322,14.88,18.0,15.3
323,16.7,16.0,18.02
324,5.8,9.0,9.87
329,12.67,10.0,10.68
330,16.68,19.0,16.76
331,9.03,10.0,9.29
332,0.12,3.0,5.34
333,16.9,14.0,16.82
335,20.85,18.0,19.84
336,20.91,21.0,21.69
337,20.56,21.0,20.03
340,14.81,14.0,11.61
341,12.38,12.0,14.52
342,14.89,16.0,19.86
343,18.71,17.0,17.82
