,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,34.23,25.81
2,162.32,92.85
3,30.69,16.64
4,24.81,8.8
5,7.29,21.24
6,5.23,5.75
10,21.2,7.96
12,10.45,12.03
13,9.94,13.67
14,4.12,8.17
15,1.79,1.5
16,684.33,143.65
19,2.36,3.28
20,2.23,0.92
24,7.47,5.95
25,0.57,3.97
26,5.19,1.91
27,0.8,6.13
29,1.96,1.81
32,0.2,0.28
34,15.66,12.35
35,2.41,4.29
37,805.41,296.14
38,30.05,12.52
39,5.1,10.61
41,3.81,5.46
44,29.22,106.73
46,84.63,13.8
47,3.56,17.01
48,13.8,9.0
49,12.87,10.74
52,0.79,6.11
53,15.36,12.96
54,9.77,7.64
55,5.7,3.51
56,2.37,0.03
57,10.42,9.53
58,1084.78,268.22
59,8.7,2.15
60,5.04,2.6
61,4.55,1.26
62,13.45,8.9
63,4.33,9.09
64,25.42,18.31
65,208.16,209.01
68,7.13,10.36
69,18.63,26.64
71,17.26,4.3
72,11.87,4.72
73,2.8,7.23
74,28.17,6.84
76,75.56,28.66
78,463.38,144.62
79,49.69,23.16
81,8.89,5.63
83,6.81,3.04
84,7.85,33.97
85,30.43,31.96
86,3.91,9.69
87,537.65,219.39
88,14.76,14.29
89,0.11,1.25
91,18.65,6.66
93,682.72,332.47
94,22.16,12.89
95,3.18,2.27
96,4.09,2.53
97,9.38,6.44
99,5.65,3.59
100,29.91,25.53
101,19.8,7.61
102,15.74,10.95
103,8.24,8.56
105,0.81,3.5
106,0.41,2.48
107,1.54,14.46
108,1.1,4.11
109,6.5,6.88
110,5.27,6.37
111,12.04,11.05
112,0.62,1.61
113,4.61,3.22
114,1355.98,240.67
115,5.79,13.7
116,7.26,8.71
117,1.65,2.28
120,3.64,1.49
121,23.22,16.0
122,21.24,5.58
123,3.75,12.59
124,4.29,18.12
125,30.14,26.08
126,11.3,3.62
128,24.56,12.69
129,72.23,107.45
130,9.41,4.48
131,32.24,15.25
132,39.32,52.96
133,0.3,20.3
135,1.07,52.53
136,29.6,26.37
137,177.69,63.3
138,34.29,29.39
141,4.8,5.93
143,6.48,1.32
144,6.61,11.67
145,23.3,0.87
147,11.94,6.3
151,22.34,6.17
152,16.28,15.23
153,2.36,7.49
154,1.25,7.21
159,5.18,0.17
160,0.86,2.42
161,3.09,2.43
162,0.19,2.83
163,6.35,7.93
164,37.54,0.18
168,3.29,2.75
169,7.74,6.41
170,20.7,8.32
171,19.91,2.48
172,6.86,7.45
173,10.12,8.68
174,1.43,4.94
175,7.16,13.45
176,7.02,10.06
177,0.9,2.29
178,26.83,5.19
180,8.11,0.01
183,6.9,2.53
184,12.74,5.46
185,5.51,31.79
187,8.53,3.79
188,16.06,5.18
190,1.36,11.96
191,50.75,8.88
192,22.07,60.4
193,105.36,10.55
194,15.01,11.67
195,3.26,3.94
196,2.54,8.34
199,13.71,35.66
200,10.48,3.17
202,7.63,4.75
203,8.4,0.68
206,4.55,30.08
207,21.24,10.06
208,11.73,9.24
210,9.56,13.16
211,0.69,3.96
217,10.4,8.44
218,10.25,4.88
220,33.08,41.21
223,29.13,24.63
227,15.6,6.49
228,26.81,30.85
229,16.28,4.84
230,29.02,23.96
231,36.58,25.06
232,2.51,4.39
233,2.69,20.21
235,7.06,0.11
236,13.68,5.87
237,1.45,7.99
238,2.57,3.45
239,13.37,8.34
240,10.74,0.57
241,36.87,1.96
242,35.34,15.01
243,10.36,11.55
245,6.57,1.52
247,18.38,0.67
