,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
232,inf,inf,inf,inf
236,20.08,66.5,42.3,29.46
238,inf,inf,inf,inf
239,71.1,24.2,83.29,98.2
240,inf,inf,inf,inf
241,inf,inf,inf,inf
243,inf,inf,inf,inf
245,inf,inf,inf,inf
246,inf,inf,inf,inf
248,22.52,50.06,7.07,16.58
249,38.18,52.18,23.93,38.13
251,52.41,44.57,60.21,45.38
254,39.31,39.75,31.39,29.92
255,36.73,36.0,26.82,7.54
260,inf,inf,inf,inf
261,44.84,9.68,167.7,144.03
262,inf,inf,inf,inf
268,inf,inf,inf,inf
282,23.0,29.44,90.2,125.11
284,inf,inf,inf,inf
285,inf,inf,inf,inf
286,inf,inf,inf,inf
289,inf,inf,inf,inf
290,inf,inf,inf,inf
294,inf,inf,inf,inf
299,79.17,77.93,52.93,88.59
303,inf,inf,inf,inf
304,57.17,70.0,4.16,19.56
305,63.45,66.38,3.26,13.8
306,64.75,76.76,31.55,33.9
310,inf,inf,inf,inf
313,inf,inf,inf,inf
326,inf,inf,inf,inf
328,inf,inf,inf,inf
332,inf,inf,inf,inf
333,inf,inf,inf,inf
338,inf,inf,inf,inf
340,inf,inf,inf,inf
342,inf,inf,inf,inf
345,inf,inf,inf,inf
349,inf,inf,inf,inf
351,112.34,149.55,273.03,248.67
353,59.63,35.87,44.18,65.6
356,0.53,21.8,18.96,13.93
362,inf,inf,inf,inf
363,inf,inf,inf,inf
370,71.1,49.64,124.47,175.38
372,inf,inf,inf,inf
374,inf,inf,inf,inf
378,inf,inf,inf,inf
379,inf,inf,inf,inf
386,107.44,95.23,113.07,133.06
387,inf,inf,inf,inf
391,34.73,46.04,10.79,19.57
392,3.53,17.27,31.5,18.38
399,22.71,29.37,30.93,26.38
403,164.28,135.7,286.09,241.85
405,inf,inf,inf,inf
407,inf,inf,inf,inf
409,inf,inf,inf,inf
414,118.81,46.76,99.33,98.47
416,39.63,15.2,2.44,6.5
419,4.66,17.74,8.92,8.25
422,20.92,22.54,12.94,14.36
425,96.1,89.99,87.0,71.63
434,inf,inf,inf,inf
439,inf,inf,inf,inf
441,inf,inf,inf,inf
448,inf,inf,inf,inf
451,inf,inf,inf,inf
453,inf,inf,inf,inf
455,78.39,72.38,32.66,11.29
461,inf,inf,inf,inf
462,inf,inf,inf,inf
464,inf,inf,inf,inf
468,inf,inf,inf,inf
469,inf,inf,inf,inf
470,inf,inf,inf,inf
476,inf,inf,inf,inf
481,inf,inf,inf,inf
482,106.39,95.59,30.22,4.63
490,inf,inf,inf,inf
491,inf,inf,inf,inf
492,inf,inf,inf,inf
498,inf,inf,inf,inf
500,inf,inf,inf,inf
506,inf,inf,inf,inf
507,inf,inf,inf,inf
512,inf,inf,inf,inf
518,inf,inf,inf,inf
520,inf,inf,inf,inf
527,inf,inf,inf,inf
528,inf,inf,inf,inf
529,inf,inf,inf,inf
535,inf,inf,inf,inf
542,inf,inf,inf,inf
547,inf,inf,inf,inf
551,inf,inf,inf,inf
553,88.94,79.9,12.18,75.07
554,inf,inf,inf,inf
555,inf,inf,inf,inf
558,inf,inf,inf,inf
561,inf,inf,inf,inf
563,14.6,10.49,106.54,138.05
565,inf,inf,inf,inf
568,inf,inf,inf,inf
571,inf,inf,inf,inf
572,inf,inf,inf,inf
576,inf,inf,inf,inf
582,inf,inf,inf,inf
587,inf,inf,inf,inf
602,142.44,135.07,74.34,3.17
607,42.06,135.85,39.9,194.56
611,inf,inf,inf,inf
615,inf,inf,inf,inf
618,220.49,125.42,226.77,358.44
621,inf,inf,inf,inf
629,93.61,68.12,8.83,36.37
632,inf,inf,inf,inf
633,inf,inf,inf,inf
636,inf,inf,inf,inf
650,inf,inf,inf,inf
655,inf,inf,inf,inf
660,inf,inf,inf,inf
666,inf,inf,inf,inf
668,103.02,47.29,80.05,121.34
669,inf,inf,inf,inf
671,inf,inf,inf,inf
674,inf,inf,inf,inf
677,inf,inf,inf,inf
678,inf,inf,inf,inf
680,inf,inf,inf,inf
687,inf,inf,inf,inf
688,inf,inf,inf,inf
690,inf,inf,inf,inf
698,104.6,87.83,12.13,16.26
699,inf,inf,inf,inf
708,inf,inf,inf,inf
712,inf,inf,inf,inf
713,inf,inf,inf,inf
714,inf,inf,inf,inf
721,inf,inf,inf,inf
724,inf,inf,inf,inf
727,inf,inf,inf,inf
736,inf,inf,inf,inf
743,inf,inf,inf,inf
748,inf,inf,inf,inf
757,inf,inf,inf,inf
768,36.89,39.55,12.07,1.65
771,inf,inf,inf,inf
774,63.71,55.52,38.65,52.22
777,inf,inf,inf,inf
778,inf,inf,inf,inf
779,inf,inf,inf,inf
785,inf,inf,inf,inf
787,inf,inf,inf,inf
794,inf,inf,inf,inf
802,inf,inf,inf,inf
803,inf,inf,inf,inf
809,inf,inf,inf,inf
812,inf,inf,inf,inf
814,inf,inf,inf,inf
815,inf,inf,inf,inf
819,inf,inf,inf,inf
823,inf,inf,inf,inf
824,inf,inf,inf,inf
827,inf,inf,inf,inf
828,13.14,39.26,105.41,77.7
830,inf,inf,inf,inf
832,inf,inf,inf,inf
835,inf,inf,inf,inf
837,inf,inf,inf,inf
840,100.94,93.86,11.46,9.68
842,inf,inf,inf,inf
843,inf,inf,inf,inf
845,inf,inf,inf,inf
846,93.94,86.58,5.57,17.95
847,inf,inf,inf,inf
848,inf,inf,inf,inf
849,inf,inf,inf,inf
850,inf,inf,inf,inf
851,inf,inf,inf,inf
855,inf,inf,inf,inf
856,inf,inf,inf,inf
857,inf,inf,inf,inf
859,inf,inf,inf,inf
863,inf,inf,inf,inf
869,inf,inf,inf,inf
871,inf,inf,inf,inf
875,inf,inf,inf,inf
876,127.28,131.02,5.72,7.15
877,inf,inf,inf,inf
880,inf,inf,inf,inf
882,inf,inf,inf,inf
883,inf,inf,inf,inf
885,inf,inf,inf,inf
887,100.21,109.95,1.2,0.42
891,inf,inf,inf,inf
894,inf,inf,inf,inf
896,inf,inf,inf,inf
902,inf,inf,inf,inf
904,inf,inf,inf,inf
905,3.11,1.26,58.7,63.74
906,inf,inf,inf,inf
909,inf,inf,inf,inf
916,inf,inf,inf,inf
917,86.46,82.49,13.75,28.93
919,inf,inf,inf,inf
920,inf,inf,inf,inf
925,inf,inf,inf,inf
926,7.51,76.06,68.02,84.52
928,178.18,174.5,251.59,197.85
929,51.71,28.83,36.51,10.95
933,inf,inf,inf,inf
939,inf,inf,inf,inf
940,inf,inf,inf,inf
943,120.98,113.83,113.61,14.8
945,inf,inf,inf,inf
954,inf,inf,inf,inf
962,inf,inf,inf,inf
964,inf,inf,inf,inf
972,inf,inf,inf,inf
976,inf,inf,inf,inf
978,inf,inf,inf,inf
986,inf,inf,inf,inf
989,inf,inf,inf,inf
990,inf,inf,inf,inf
1000,inf,inf,inf,inf
1001,inf,inf,inf,inf
1003,4.03,12.68,97.41,82.69
1004,inf,inf,inf,inf
1006,inf,inf,inf,inf
1011,inf,inf,inf,inf
1014,inf,inf,inf,inf
1015,82.87,102.58,32.79,49.17
1017,inf,inf,inf,inf
1020,inf,inf,inf,inf
1022,inf,inf,inf,inf
1025,inf,inf,inf,inf
1027,27.18,42.58,125.9,80.01
1028,inf,inf,inf,inf
1030,inf,inf,inf,inf
1031,inf,inf,inf,inf
1032,inf,inf,inf,inf
1033,95.78,87.24,1.71,3.61
1038,128.36,167.02,10.87,14.0
1039,inf,inf,inf,inf
1041,inf,inf,inf,inf
1044,inf,inf,inf,inf
1047,inf,inf,inf,inf
1055,inf,inf,inf,inf
1057,85.34,85.57,4.15,1.01
1060,inf,inf,inf,inf
1063,inf,inf,inf,inf
1064,inf,inf,inf,inf
1070,37.99,39.72,30.95,30.45
1076,7.22,39.57,52.63,58.01
1077,inf,inf,inf,inf
1079,inf,inf,inf,inf
1082,82.86,85.45,7.67,5.17
1092,inf,inf,inf,inf
1095,inf,inf,inf,inf
1097,inf,inf,inf,inf
1106,inf,inf,inf,inf
1107,inf,inf,inf,inf
1108,inf,inf,inf,inf
1111,86.85,112.19,17.11,15.68
1114,inf,inf,inf,inf
1115,inf,inf,inf,inf
1118,inf,inf,inf,inf
1121,6.22,41.35,83.98,69.34
1126,101.67,112.07,7.13,8.81
1128,inf,inf,inf,inf
1131,inf,inf,inf,inf
1137,inf,inf,inf,inf
1138,61.6,36.74,52.08,42.32
1148,inf,inf,inf,inf
1150,inf,inf,inf,inf
1153,inf,inf,inf,inf
1155,89.77,89.68,14.14,29.94
1163,inf,inf,inf,inf
1164,inf,inf,inf,inf
1165,inf,inf,inf,inf
1166,inf,inf,inf,inf
1169,63.56,49.14,20.5,19.64
1170,inf,inf,inf,inf
1173,inf,inf,inf,inf
1174,inf,inf,inf,inf
1175,inf,inf,inf,inf
1176,inf,inf,inf,inf
1181,inf,inf,inf,inf
1186,inf,inf,inf,inf
1188,inf,inf,inf,inf
1189,82.69,93.95,26.3,12.48
1191,inf,inf,inf,inf
1196,inf,inf,inf,inf
1199,inf,inf,inf,inf
1209,inf,inf,inf,inf
1210,inf,inf,inf,inf
1214,inf,inf,inf,inf
1216,91.33,130.52,131.66,206.08
1218,48.59,60.25,117.88,78.61
1223,inf,inf,inf,inf
1232,inf,inf,inf,inf
1242,61.51,24.75,84.81,57.76
1245,inf,inf,inf,inf
1246,inf,inf,inf,inf
1249,inf,inf,inf,inf
1253,81.76,48.13,0.34,32.62
1254,inf,inf,inf,inf
1256,inf,inf,inf,inf
1258,inf,inf,inf,inf
1259,inf,inf,inf,inf
1261,15.07,23.12,107.48,42.06
1262,16.84,1.6,182.87,101.36
1263,26.87,39.07,136.65,85.06
1280,107.36,131.85,8.32,14.66
1281,inf,inf,inf,inf
1282,inf,inf,inf,inf
1285,inf,inf,inf,inf
1286,31.4,106.72,111.34,25.66
1288,inf,inf,inf,inf
1291,inf,inf,inf,inf
1292,13.53,15.86,76.58,50.87
1300,inf,inf,inf,inf
1301,inf,inf,inf,inf
1303,inf,inf,inf,inf
1309,110.97,123.75,60.0,24.83
1310,inf,inf,inf,inf
1312,34.25,11.34,2.02,12.29
1319,inf,inf,inf,inf
1322,inf,inf,inf,inf
1338,38.42,43.22,160.94,183.62
1339,inf,inf,inf,inf
1341,inf,inf,inf,inf
1344,81.89,86.73,14.8,20.96
1346,inf,inf,inf,inf
1347,inf,inf,inf,inf
1348,inf,inf,inf,inf
1350,92.9,103.26,38.15,2.0
1351,inf,inf,inf,inf
1352,inf,inf,inf,inf
1356,17.51,46.26,147.98,104.05
1366,inf,inf,inf,inf
1368,inf,inf,inf,inf
1371,inf,inf,inf,inf
1375,inf,inf,inf,inf
1382,111.77,80.27,4.77,16.94
1385,inf,inf,inf,inf
1387,inf,inf,inf,inf
1388,27.76,26.47,77.54,68.21
1395,inf,inf,inf,inf
1400,52.53,60.94,19.65,35.38
1405,5.58,28.14,25.34,31.83
1412,22.6,21.28,40.55,8.88
1413,54.87,55.4,23.59,39.01
1414,inf,inf,inf,inf
1420,inf,inf,inf,inf
1427,145.71,66.18,155.61,106.65
1428,2.58,1.76,36.24,12.25
1429,42.48,25.86,9.91,22.16
1432,36.83,73.29,74.85,82.84
1446,inf,inf,inf,inf
1461,46.56,32.16,66.46,25.13
1462,inf,inf,inf,inf
1465,90.67,95.55,14.33,8.31
1474,inf,inf,inf,inf
1476,115.1,91.44,11.79,38.28
1480,47.75,65.09,18.82,37.21
1481,43.47,17.8,54.88,1.77
1485,63.68,54.07,21.32,30.35
1488,inf,inf,inf,inf
1489,inf,inf,inf,inf
1490,inf,inf,inf,inf
1493,inf,inf,inf,inf
1498,60.11,22.59,8.02,23.54
1499,inf,inf,inf,inf
1505,16.46,15.17,3.56,32.19
1508,78.46,100.45,104.34,99.62
1509,60.94,55.07,49.62,52.1
1511,inf,inf,inf,inf
1512,inf,inf,inf,inf
1514,inf,inf,inf,inf
1517,inf,inf,inf,inf
1519,103.11,69.58,28.32,24.99
1522,inf,inf,inf,inf
1526,72.84,53.42,60.12,31.13
1527,4.48,52.97,76.92,58.03
1528,55.38,46.51,33.3,36.14
1529,6.74,3.06,52.47,43.48
1532,27.89,28.95,67.95,67.94
1534,inf,inf,inf,inf
1535,inf,inf,inf,inf
1541,inf,inf,inf,inf
1547,inf,inf,inf,inf
1551,16.83,21.25,13.47,29.1
1553,11.54,12.78,12.79,0.69
1554,179.41,133.92,202.22,182.42
1560,inf,inf,inf,inf
1566,inf,inf,inf,inf
1567,37.96,41.27,14.09,3.87
1569,inf,inf,inf,inf
1572,0.22,7.24,51.84,28.33
1573,45.35,49.42,26.3,47.67
1574,16.35,10.8,47.3,21.96
1580,inf,inf,inf,inf
1581,inf,inf,inf,inf
1583,114.28,94.45,7.3,3.84
1584,inf,inf,inf,inf
1592,inf,inf,inf,inf
1593,46.94,35.0,28.07,29.39
1595,15.52,9.25,8.16,1.26
1604,inf,inf,inf,inf
1605,inf,inf,inf,inf
1611,81.56,81.66,13.29,12.18
1613,inf,inf,inf,inf
1614,inf,inf,inf,inf
1616,inf,inf,inf,inf
1619,inf,inf,inf,inf
1620,inf,inf,inf,inf
1622,inf,inf,inf,inf
1623,94.45,5.47,122.85,52.42
1627,77.1,3.19,87.62,42.15
1631,inf,inf,inf,inf
1634,inf,inf,inf,inf
1638,inf,inf,inf,inf
1644,64.76,17.05,16.88,38.22
1648,15.23,40.11,13.31,23.14
1649,28.18,32.56,35.86,24.03
1652,40.58,40.82,14.49,26.65
1654,inf,inf,inf,inf
1656,77.25,74.87,3.76,22.04
1657,inf,inf,inf,inf
1659,inf,inf,inf,inf
1667,35.91,34.42,47.39,41.85
1668,13.16,20.78,16.54,17.46
1672,53.29,49.01,52.98,38.67
1673,54.39,47.95,50.16,46.67
1674,54.57,37.03,50.42,31.35
1678,inf,inf,inf,inf
1684,inf,inf,inf,inf
1688,inf,inf,inf,inf
1693,27.79,14.59,43.67,32.08
1697,29.77,42.59,30.81,42.52
1699,3.69,21.74,21.68,33.88
1700,40.35,41.71,42.01,57.03
1703,inf,inf,inf,inf
1708,86.91,85.71,10.93,1.8
1715,inf,inf,inf,inf
1720,68.0,42.62,107.8,83.6
1730,85.38,76.45,14.61,13.66
1733,inf,inf,inf,inf
1738,29.61,21.97,33.62,30.58
1742,28.76,25.46,30.73,34.51
1745,0.6,5.38,14.25,16.24
1747,11.36,29.08,15.16,12.58
1748,51.35,37.34,86.25,86.58
1750,inf,inf,inf,inf
1754,76.55,77.54,10.78,3.23
1755,inf,inf,inf,inf
1756,inf,inf,inf,inf
1761,23.34,23.08,6.03,15.33
1765,50.4,60.76,42.25,55.61
1769,76.39,60.46,153.6,86.27
1771,18.3,40.95,7.03,23.73
1777,inf,inf,inf,inf
1778,inf,inf,inf,inf
1781,96.18,110.6,18.92,9.14
1783,inf,inf,inf,inf
1784,inf,inf,inf,inf
1794,66.82,70.98,57.25,60.03
1801,inf,inf,inf,inf
1802,inf,inf,inf,inf
1808,inf,inf,inf,inf
1809,inf,inf,inf,inf
1815,15.87,4.22,43.79,6.67
1816,17.64,16.63,29.09,12.99
1818,29.93,27.05,1.92,1.31
1825,85.18,83.4,7.34,8.83
1826,inf,inf,inf,inf
1832,inf,inf,inf,inf
1835,64.89,57.23,64.11,52.69
1838,61.15,34.48,106.37,105.12
1840,47.34,50.98,45.38,45.22
1842,42.58,45.27,25.62,33.94
1848,inf,inf,inf,inf
1858,inf,inf,inf,inf
1861,inf,inf,inf,inf
1862,3.84,45.3,59.06,76.36
1867,14.36,28.64,39.18,48.54
1872,inf,inf,inf,inf
1875,inf,inf,inf,inf
1882,inf,inf,inf,inf
1885,inf,inf,inf,inf
1887,16.18,16.94,17.08,16.59
1890,99.3,77.14,57.29,119.69
1891,28.73,37.78,36.75,27.12
1892,22.44,29.15,15.29,18.58
1895,inf,inf,inf,inf
1897,79.44,76.04,21.76,2.18
1900,inf,inf,inf,inf
1907,inf,inf,inf,inf
1912,31.84,9.63,16.57,0.97
1913,inf,inf,inf,inf
1916,inf,inf,inf,inf
1919,inf,inf,inf,inf
1924,inf,inf,inf,inf
1928,24.13,0.29,4.64,1.52
1931,inf,inf,inf,inf
1937,16.54,4.12,41.25,21.02
1939,8.01,99.01,6.41,22.08
1942,inf,inf,inf,inf
1944,81.37,96.91,12.13,36.36
1948,inf,inf,inf,inf
1949,inf,inf,inf,inf
1951,inf,inf,inf,inf
1954,inf,inf,inf,inf
1958,8.88,19.65,101.56,77.86
1962,65.98,54.84,26.32,40.08
1963,61.08,45.43,17.99,19.91
1969,inf,inf,inf,inf
1970,inf,inf,inf,inf
1971,inf,inf,inf,inf
1972,86.2,80.95,8.97,11.67
1980,inf,inf,inf,inf
1981,40.66,76.19,8.08,43.15
1984,18.0,30.74,11.7,6.67
1990,inf,inf,inf,inf
1992,inf,inf,inf,inf
1994,inf,inf,inf,inf
1995,81.51,80.28,1.46,1.01
2001,41.4,72.98,0.79,23.02
2002,34.09,37.22,14.58,1.89
2003,42.63,35.57,48.78,22.35
2008,43.26,56.12,46.21,47.32
2011,69.76,49.87,48.71,32.49
2012,45.41,38.32,34.64,34.34
2014,inf,inf,inf,inf
2016,inf,inf,inf,inf
2020,inf,inf,inf,inf
2021,inf,inf,inf,inf
2025,inf,inf,inf,inf
2028,inf,inf,inf,inf
2031,14.91,16.74,18.79,0.55
2032,0.1,26.59,21.58,9.94
2034,5.22,10.74,26.0,5.42
2039,inf,inf,inf,inf
2042,inf,inf,inf,inf
2043,inf,inf,inf,inf
2046,94.07,90.57,36.86,49.08
2048,inf,inf,inf,inf
2052,75.01,20.76,72.67,79.93
2057,12.14,2.35,15.1,8.94
2059,95.69,95.87,102.76,153.93
2064,inf,inf,inf,inf
2071,23.19,23.92,5.2,6.87
2073,39.96,58.15,31.35,37.7
2078,1.34,14.93,1.27,7.84
2086,inf,inf,inf,inf
2087,65.47,18.81,16.64,22.27
2093,inf,inf,inf,inf
2094,inf,inf,inf,inf
2095,26.99,28.87,47.26,39.71
2100,12.6,5.72,11.56,6.44
2102,30.18,22.18,32.66,24.22
2105,124.91,134.01,171.3,113.75
2110,inf,inf,inf,inf
2113,inf,inf,inf,inf
2116,inf,inf,inf,inf
2121,inf,inf,inf,inf
2123,inf,inf,inf,inf
2126,58.73,43.65,47.94,48.33
2134,inf,inf,inf,inf
2150,6.24,7.14,3.31,13.4
2152,49.07,46.82,12.9,31.98
2153,142.87,115.06,127.08,172.23
2158,93.59,77.02,29.91,6.49
2160,inf,inf,inf,inf
2170,inf,inf,inf,inf
2171,inf,inf,inf,inf
2182,44.99,67.5,27.56,23.26
2189,inf,inf,inf,inf
2194,41.12,31.78,45.43,8.95
2196,inf,inf,inf,inf
2200,7.31,6.19,50.77,34.22
2201,30.69,31.15,20.31,20.37
2202,28.98,42.85,27.31,27.63
2204,9.45,36.57,18.18,27.86
2211,inf,inf,inf,inf
2214,102.82,94.13,29.91,25.26
2215,inf,inf,inf,inf
2216,inf,inf,inf,inf
2222,0.43,22.91,54.04,77.05
2224,0.66,4.43,11.05,0.9
2234,inf,inf,inf,inf
2238,inf,inf,inf,inf
2244,16.31,33.84,20.28,65.35
2251,inf,inf,inf,inf
2252,65.28,60.8,52.54,52.62
2253,39.94,30.49,16.21,13.44
2254,71.39,45.32,7.36,14.37
2256,inf,inf,inf,inf
2260,75.55,83.78,5.8,1.73
2261,inf,inf,inf,inf
2262,inf,inf,inf,inf
2264,inf,inf,inf,inf
2271,40.2,16.45,29.46,18.2
2275,inf,inf,inf,inf
2276,47.47,52.03,21.2,17.78
2280,inf,inf,inf,inf
2282,inf,inf,inf,inf
2286,inf,inf,inf,inf
2291,inf,inf,inf,inf
2295,47.23,104.69,55.42,54.35
2297,29.71,24.57,7.34,1.51
2303,inf,inf,inf,inf
2304,inf,inf,inf,inf
2309,inf,inf,inf,inf
2310,inf,inf,inf,inf
2312,inf,inf,inf,inf
2315,17.47,6.87,7.29,0.54
2329,inf,inf,inf,inf
2336,111.16,59.57,39.06,36.41
2341,11.41,1.27,24.56,15.63
2346,15.53,14.23,8.33,45.55
2351,inf,inf,inf,inf
2355,inf,inf,inf,inf
2363,inf,inf,inf,inf
2367,42.74,42.43,33.64,15.57
2369,33.97,30.59,40.38,69.38
2370,26.64,14.49,22.29,58.19
2371,26.89,22.89,22.49,41.43
2372,7.23,8.19,1.52,0.17
2373,116.07,102.41,91.51,94.57
2377,inf,inf,inf,inf
2378,inf,inf,inf,inf
2383,inf,inf,inf,inf
2385,inf,inf,inf,inf
2386,1.88,31.98,78.06,98.28
2387,inf,inf,inf,inf
2389,inf,inf,inf,inf
2394,25.59,14.86,79.14,18.51
2395,203.53,120.97,182.33,137.78
2407,inf,inf,inf,inf
2410,60.05,49.1,82.46,49.65
2412,4.27,4.62,20.89,3.7
2413,27.21,11.5,15.59,7.72
2415,22.46,12.1,8.99,16.41
2418,19.97,17.63,30.16,17.63
2419,67.65,61.81,67.5,63.79
2420,54.95,44.9,58.27,53.63
2424,inf,inf,inf,inf
2429,77.39,69.12,25.29,27.35
2430,inf,inf,inf,inf
2431,59.2,38.08,51.91,36.39
2434,5.3,26.05,1.02,0.46
2435,23.87,14.16,9.01,9.82
2436,105.22,66.22,75.72,53.97
2438,11.91,19.55,12.18,13.87
2463,308.73,193.93,249.5,155.63
2468,27.67,23.94,24.23,25.22
2470,inf,inf,inf,inf
2472,inf,inf,inf,inf
2478,inf,inf,inf,inf
2488,22.8,16.06,5.6,4.69
2491,162.7,130.53,143.75,146.76
2492,2.23,14.12,23.27,3.35
2500,inf,inf,inf,inf
2506,65.41,67.62,55.64,53.18
2509,49.07,23.7,39.33,41.11
2510,31.92,52.85,33.24,34.24
2512,53.39,62.72,52.14,54.65
2518,20.79,35.33,57.24,33.39
2519,inf,inf,inf,inf
2520,inf,inf,inf,inf
2521,inf,inf,inf,inf
2523,inf,inf,inf,inf
2524,77.4,83.84,23.73,13.7
2526,inf,inf,inf,inf
2537,65.68,63.69,67.48,99.91
2542,75.81,66.31,34.27,37.26
2545,72.6,77.77,3.56,5.03
2548,72.33,76.41,8.48,0.51
2550,94.64,94.57,14.31,7.07
2556,inf,inf,inf,inf
2559,248.52,142.5,273.08,145.83
2560,223.95,137.62,278.94,157.33
2562,88.8,59.82,119.96,75.76
2563,85.54,63.22,83.04,58.42
2564,5.89,12.21,2.39,1.86
2565,29.35,31.38,16.56,34.15
2568,inf,inf,inf,inf
2573,76.37,56.77,47.91,81.74
2574,inf,inf,inf,inf
2576,34.35,19.34,50.07,33.26
2577,251.83,265.7,166.67,170.21
2578,21.48,20.26,26.39,22.64
2581,49.09,71.95,40.13,59.09
2584,27.3,22.93,23.56,22.61
2590,inf,inf,inf,inf
2594,inf,inf,inf,inf
2601,6.23,3.5,9.16,5.98
2608,33.61,11.3,28.93,12.57
2617,inf,inf,inf,inf
2621,inf,inf,inf,inf
2623,inf,inf,inf,inf
2624,42.61,44.29,48.54,2.22
2630,43.14,51.24,57.8,53.63
2632,17.12,15.43,19.65,18.49
2637,14.07,3.04,9.51,5.61
2640,inf,inf,inf,inf
2641,inf,inf,inf,inf
2642,82.49,97.07,10.47,8.29
2645,inf,inf,inf,inf
2648,20.43,21.8,157.98,75.94
2650,7.43,17.67,5.52,15.28
2658,6.46,4.24,21.34,9.36
2662,inf,inf,inf,inf
2667,inf,inf,inf,inf
2670,inf,inf,inf,inf
2674,54.73,88.1,81.31,121.15
2675,76.54,114.9,142.08,179.06
2676,47.47,32.98,23.01,55.03
2677,23.31,16.26,29.65,1.67
2683,97.81,69.21,84.38,70.74
2686,34.77,40.57,12.29,25.58
2687,inf,inf,inf,inf
2690,inf,inf,inf,inf
2692,inf,inf,inf,inf
2693,inf,inf,inf,inf
2694,inf,inf,inf,inf
2698,14.95,7.49,4.06,13.27
2701,18.17,15.08,22.94,5.58
2702,24.54,21.76,25.87,13.14
2703,13.6,8.4,16.42,6.96
2708,5.05,12.04,8.34,6.6
2721,1.76,2.98,14.3,1.88
2733,193.4,185.77,198.62,197.29
2735,inf,inf,inf,inf
2737,inf,inf,inf,inf
2738,75.64,99.19,33.59,10.87
2740,inf,inf,inf,inf
2742,inf,inf,inf,inf
2745,36.09,60.59,16.89,9.41
2747,1.61,0.32,9.03,6.4
2749,7.08,11.08,0.7,17.46
2752,26.23,19.76,23.73,22.42
2755,6.6,19.94,6.34,7.64
2757,8.62,26.7,5.36,7.3
2760,inf,inf,inf,inf
2766,inf,inf,inf,inf
2771,3.23,3.68,8.27,4.95
2774,28.88,28.31,27.09,36.91
2778,10.62,1.79,15.24,14.21
2781,1.14,17.81,5.34,5.3
2784,inf,inf,inf,inf
2788,81.76,97.85,10.22,2.31
2790,inf,inf,inf,inf
2794,10.67,22.74,8.53,3.93
2796,3.77,5.78,21.17,5.69
2798,8.41,11.75,9.87,1.33
2803,4.71,25.93,3.79,34.21
