列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,COP
2022/7/5 9:00,火曜日,31,5,Ｍ,3.8,42.2,60,5.9,18.4,0,3.1
2022/7/5 10:00,火曜日,31,5,Ｍ,3.6,42.9,60,6.2,19.1,0,3.1
2022/7/5 11:00,火曜日,32,5,Ｍ,7.9,40.6,60,4.8,14.5,0,3.0
2022/7/5 12:00,火曜日,32,5,Ｍ,-0.9,46.6,60,11.4,24.7,0,2.2
2022/7/5 13:00,火曜日,29,5,Ｍ,-3.5,44.7,60,12,25.3,0,2.1
2022/7/5 14:00,火曜日,29,5,Ｍ,-3.3,44.5,60,12,25.7,0,2.1
2022/7/5 15:00,火曜日,28,5,Ｍ,-3.6,44.2,60,11.9,25.5,0,2.1
2022/7/5 16:00,火曜日,27,5,Ｍ,-3.5,43.6,60,11.8,25.8,0,2.2
2022/7/5 17:00,火曜日,26,5,Ｍ,-3.7,42.8,60,11.6,25.9,0,2.2
2022/7/6 7:00,水曜日,26,5,Ｍ,9,35,26,1.5,6.7,0,4.5
2022/7/6 8:00,水曜日,27,5,Ｍ,7.9,36,60,3.8,15.6,0,4.1
2022/7/6 9:00,水曜日,29,5,Ｍ,3.1,40.1,60,5.7,19.1,0,3.4
2022/7/6 10:00,水曜日,31,5,Ｍ,3.2,42,60,6,19,0,3.2
2022/7/6 11:00,水曜日,31,5,Ｍ,7.6,39.7,60,4.8,14.8,0,3.1
2022/7/6 12:00,水曜日,33,5,Ｍ,-0.9,47.3,60,11.6,24,0,2.1
2022/7/6 13:00,水曜日,31,4,Ｍ,-3.3,45.7,60,12.2,25.1,0,2.1
2022/7/6 14:00,水曜日,29,4,Ｍ,-3.2,44.8,60,12,25.7,0,2.1
2022/7/6 15:00,水曜日,30,5,Ｍ,-3,45.5,60,12.1,25.7,0,2.1
2022/7/6 16:00,水曜日,30,5,Ｍ,-3,45.7,60,12.2,25.6,0,2.1
2022/7/6 17:00,水曜日,28,5,Ｍ,-3.5,44.6,60,11.9,25.4,0,2.1
2022/7/7 7:00,木曜日,25,5,Ｍ,9.2,33.9,25,1.3,5.8,0,4.5
2022/7/7 8:00,木曜日,26,5,Ｍ,6.9,35.4,60,4.3,15.3,0,3.6
2022/7/7 9:00,木曜日,26,5,Ｍ,8.4,34.1,60,3.3,13.4,0,4.1
2022/7/7 10:00,木曜日,27,5,Ｍ,7.8,34.8,60,3.9,14.6,0,3.7
2022/7/7 11:00,木曜日,29,5,Ｍ,8.7,36.2,60,3.8,14.2,0,3.7
2022/7/7 12:00,木曜日,30,4,Ｍ,-1.7,44.3,60,11.1,24.2,0,2.2
2022/7/7 13:00,木曜日,31,4,Ｍ,-3.2,46,60,12.3,25.1,0,2.0
2022/7/7 14:00,木曜日,31,4,Ｍ,-2.9,46.5,60,12.4,25.3,0,2.0
2022/7/7 15:00,木曜日,31,4,Ｍ,-3,46.4,60,12.3,25.3,0,2.1
2022/7/7 16:00,木曜日,30,4,Ｍ,-3.4,45.6,60,12.2,25.1,0,2.1
2022/7/7 17:00,木曜日,29,5,Ｍ,-3.6,44.8,60,12,25.2,0,2.1
2022/7/8 7:00,金曜日,25,5,Ｍ,9.3,34.1,17,0.8,3.8,0,4.8
2022/7/8 8:00,金曜日,27,5,Ｍ,7.3,35.7,60,4.2,14.7,0,3.5
2022/7/8 9:00,金曜日,28,5,Ｍ,8.5,35.5,60,3.5,13.3,0,3.8
2022/7/8 10:00,金曜日,29,5,Ｍ,8.5,36.2,60,3.7,13.6,0,3.7
2022/7/8 11:00,金曜日,29,4,Ｍ,2.6,40.7,60,6.3,19.6,0,3.1
2022/7/8 12:00,金曜日,30,4,Ｍ,-2.4,45.3,60,11.7,24.5,0,2.1
2022/7/8 13:00,金曜日,31,4,Ｍ,-3,46.3,60,12.3,25.2,0,2.0
2022/7/8 14:00,金曜日,32,4,Ｍ,-2.8,47.3,60,12.5,25.1,0,2.0
2022/7/8 15:00,金曜日,32,4,Ｍ,-2.8,47.8,60,12.6,24.9,0,2.0
2022/7/8 16:00,金曜日,30,4,Ｍ,-3.1,46.3,60,12.3,25.3,0,2.1
2022/7/8 17:00,金曜日,29,5,Ｍ,-3.7,45,60,12,24.9,0,2.1
2022/7/9 8:00,土曜日,27,5,Ｍ,8.7,36.1,22,1.3,5.2,0,4.0
2022/7/9 9:00,土曜日,29,5,Ｍ,8,36.5,60,3.8,13.9,0,3.7
2022/7/9 10:00,土曜日,31,5,Ｍ,6.6,39,60,4.6,14.3,0,3.1
2022/7/9 11:00,土曜日,32,4,Ｍ,3,42,60,5.9,18.2,0,3.1
2022/7/9 12:00,土曜日,32,4,Ｍ,2.5,42.3,60,6.1,18.3,0,3.0
2022/7/9 13:00,土曜日,32,4,Ｍ,2.5,43.3,60,6.2,18.1,0,2.9
2022/7/9 14:00,土曜日,32,4,Ｍ,2.5,43.3,60,6.2,18.2,0,2.9
2022/7/9 15:00,土曜日,31,4,Ｍ,2.4,42.5,60,6.1,18.3,0,3.0
2022/7/9 16:00,土曜日,30,4,Ｍ,2.1,40.8,60,5.9,18.4,0,3.1
2022/7/9 17:00,土曜日,29,5,Ｍ,1.9,39.9,29,2.8,8.5,0,3.0
2022/7/11 8:00,月曜日,30,3,Ｍ,1.1,42.9,24,3.6,8.3,0,2.3
2022/7/11 9:00,月曜日,30,3,Ｍ,-3.2,46.3,60,12.3,25,0,2.0
2022/7/11 10:00,月曜日,32,3,Ｍ,-2.8,47.4,60,12.6,25,0,2.0
2022/7/11 11:00,月曜日,34,3,Ｍ,-2.3,48.7,60,12.8,25.3,0,2.0
2022/7/11 12:00,月曜日,34,3,Ｍ,-2.2,49,60,12.9,25.3,0,2.0
2022/7/11 13:00,月曜日,35,3,Ｍ,-2.2,49.2,60,13,25.3,0,1.9
2022/7/11 14:00,月曜日,36,3,Ｍ,-1.6,50.2,60,13.2,25.5,0,1.9
2022/7/11 15:00,月曜日,35,2,Ｍ,-2,50,60,13.1,25.1,0,1.9
2022/7/11 16:00,月曜日,33,2,Ｍ,-2,48.7,60,12.6,25,0,2.0
2022/7/11 17:00,月曜日,32,3,Ｍ,-2.7,47.7,60,12.6,25.3,0,2.0
2022/7/12 7:00,火曜日,27,4,Ｍ,0.6,40.7,24,3.3,8.1,0,2.5
2022/7/12 8:00,火曜日,28,5,Ｍ,8.3,35.8,60,3.7,14.2,0,3.8
2022/7/12 9:00,火曜日,29,4,Ｍ,-2,43.8,60,10.9,24.1,0,2.2
2022/7/12 10:00,火曜日,29,5,Ｍ,-2.8,44.7,60,11.5,24.9,0,2.2
2022/7/12 11:00,火曜日,29,4,Ｍ,-2.2,44.1,60,11.1,25,0,2.3
2022/7/12 12:00,火曜日,29,4,Ｍ,-2.8,44.2,60,11.3,24.8,0,2.2
2022/7/12 13:00,火曜日,29,4,Ｍ,-3,44.5,60,11.4,24.4,0,2.1
2022/7/12 14:00,火曜日,28,4,Ｍ,-3.3,44.6,60,11.9,25.3,0,2.1
2022/7/12 15:00,火曜日,29,5,Ｍ,-2.8,45.1,60,11.5,24.5,0,2.1
2022/7/12 16:00,火曜日,27,5,Ｍ,-0.4,41.7,60,9.8,24.1,0,2.5
2022/7/12 17:00,火曜日,27,5,Ｍ,0,41.9,60,9.6,24.3,0,2.5
2022/7/13 7:00,水曜日,22,5,Ｍ,7.9,33.1,16,0.8,3.9,0,4.9
2022/7/13 8:00,水曜日,23,5,Ｍ,7.9,34,60,3.4,16.3,0,4.8
2022/7/13 9:00,水曜日,24,5,Ｍ,2.3,36,60,5.4,19.5,0,3.6
2022/7/13 10:00,水曜日,24,6,Ｍ,2.3,36.4,60,5.6,19.7,0,3.5
2022/7/13 11:00,水曜日,25,5,Ｍ,2.5,36.8,60,5.6,19.8,0,3.5
2022/7/13 12:00,水曜日,25,5,Ｍ,2.8,36.6,60,5.7,20,0,3.5
2022/7/13 13:00,水曜日,24,5,Ｍ,2.1,36.1,60,5.6,19.6,0,3.5
2022/7/13 14:00,水曜日,25,5,Ｍ,2.8,36.9,60,5.7,20,0,3.5
2022/7/13 15:00,水曜日,25,5,Ｍ,1.6,37.9,60,6.6,20.3,0,3.1
2022/7/13 16:00,水曜日,25,5,Ｍ,-3.8,41.9,60,11.5,26.1,0,2.3
2022/7/13 17:00,水曜日,24,5,Ｍ,-3.7,41.7,60,11.5,26.3,0,2.3
2022/7/14 7:00,木曜日,24,6,Ｍ,8.4,33.7,20,1.1,4.9,0,4.5
2022/7/14 8:00,木曜日,25,5,Ｍ,7.7,33.9,60,3.7,15.8,0,4.3
2022/7/14 9:00,木曜日,26,5,Ｍ,2.7,37.3,60,5.6,19.4,0,3.5
2022/7/14 10:00,木曜日,27,6,Ｍ,3.2,37.5,60,5.6,18.9,0,3.4
2022/7/14 11:00,木曜日,27,5,Ｍ,2.8,38.1,60,5.7,19.3,0,3.4
2022/7/14 12:00,木曜日,25,5,Ｍ,2.3,37,60,5.7,19.5,0,3.4
2022/7/14 13:00,木曜日,25,5,Ｍ,2.1,36.3,60,5.6,19.5,0,3.5
2022/7/14 14:00,木曜日,24,5,Ｍ,2.1,36,60,5.6,19.6,0,3.5
2022/7/14 15:00,木曜日,24,5,Ｍ,2,36,60,5.6,19.6,0,3.5
2022/7/14 16:00,木曜日,23,5,Ｍ,2,35.3,60,5.6,19.6,0,3.5
2022/7/14 17:00,木曜日,23,6,Ｍ,1.8,35.3,60,5.6,19.4,0,3.5
2022/7/15 7:00,金曜日,24,5,Ｍ,7.3,33.5,28,1.6,7,0,4.4
2022/7/15 8:00,金曜日,24,5,Ｍ,6.2,34,60,4.2,15.3,0,3.6
2022/7/15 9:00,金曜日,23,5,Ｍ,7.4,31.1,60,3.4,14.6,0,4.3
2022/7/15 10:00,金曜日,24,5,Ｍ,6.3,32.6,60,4.2,15.5,0,3.7
2022/7/15 11:00,金曜日,25,5,Ｍ,7.9,33.3,60,3.5,14.5,0,4.1
2022/7/15 12:00,金曜日,25,5,Ｍ,6.9,34.2,60,4.3,15.2,0,3.5
2022/7/15 13:00,金曜日,26,5,Ｍ,8.6,34,60,3.3,13.7,0,4.2
2022/7/15 14:00,金曜日,25,6,Ｍ,7.4,34.5,60,4.2,15.1,0,3.6
2022/7/15 15:00,金曜日,24,5,Ｍ,8.3,32.1,60,3.3,14.2,0,4.3
2022/7/15 16:00,金曜日,23,5,Ｍ,6.6,33.2,60,4.4,16.1,0,3.7
2022/7/15 17:00,金曜日,23,5,Ｍ,7.8,31.7,60,3.4,14.6,0,4.3
2022/7/16 9:00,土曜日,23,5,Ｍ,6.3,34.5,60,4.2,16.7,0,4.0
2022/7/16 10:00,土曜日,23,5,Ｍ,7,31.3,60,3.4,14.2,0,4.2
2022/7/16 11:00,土曜日,25,4,Ｍ,2.1,34.5,60,5.8,18.3,0,3.2
2022/7/16 12:00,土曜日,24,5,Ｍ,5.9,32.9,60,3.8,15,0,3.9
2022/7/16 13:00,土曜日,23,5,Ｍ,4.9,33,60,4.3,15.6,0,3.6
2022/7/16 14:00,土曜日,24,5,Ｍ,6.6,31.8,60,3.4,14,0,4.1
2022/7/16 15:00,土曜日,24,5,Ｍ,5.7,33.3,60,4.1,14.7,0,3.6
2022/7/16 16:00,土曜日,25,5,Ｍ,7,32.8,60,3.4,13.1,0,3.9
2022/7/16 17:00,土曜日,24,5,Ｍ,7,33,17,1,3.7,0,3.7
2022/7/18 8:00,月曜日,28,3,Ｍ,1.1,41.1,21,2.9,6.8,0,2.3
2022/7/18 9:00,月曜日,30,3,Ｍ,-3.4,45,60,12,25.3,0,2.1
2022/7/18 10:00,月曜日,32,3,Ｍ,-3.2,46.3,60,12.3,25.1,0,2.0
2022/7/18 11:00,月曜日,34,3,Ｍ,-3,47.7,60,12.6,24.6,0,2.0
2022/7/18 12:00,月曜日,34,3,Ｍ,-2.9,48.3,60,12.7,24.5,0,1.9
2022/7/18 13:00,月曜日,35,2,Ｍ,-2.5,48.7,60,12.8,24.8,0,1.9
2022/7/18 14:00,月曜日,34,2,Ｍ,-2.3,49.1,60,12.9,24.9,0,1.9
2022/7/18 15:00,月曜日,34,3,Ｍ,-2.7,48.9,60,12.8,24.5,0,1.9
2022/7/18 16:00,月曜日,33,3,Ｍ,-2.6,47.9,60,12.1,23.7,0,2.0
2022/7/18 17:00,月曜日,32,3,Ｍ,-3.3,47.6,60,12.5,24.3,0,1.9
2022/7/19 7:00,火曜日,28,4,Ｍ,1,41.5,26,3.5,8.6,0,2.5
2022/7/19 8:00,火曜日,29,3,Ｍ,-3.7,44.9,60,11.9,24.9,0,2.1
2022/7/19 9:00,火曜日,30,3,Ｍ,-3.6,45.8,60,12.2,24.8,0,2.0
2022/7/19 10:00,火曜日,32,3,Ｍ,-3.1,47,60,12.6,25,0,2.0
2022/7/19 11:00,火曜日,31,3,Ｍ,-3.1,46.4,60,12.4,25.2,0,2.0
2022/7/19 12:00,火曜日,31,3,Ｍ,-3,46.4,60,12.4,25.4,0,2.0
2022/7/19 13:00,火曜日,30,2,Ｍ,-3,45.9,60,12.2,25.5,0,2.1
2022/7/19 14:00,火曜日,29,2,Ｍ,-3.5,45,60,12,25.3,0,2.1
2022/7/19 15:00,火曜日,28,3,Ｍ,-3.1,44.5,60,11.6,24.8,0,2.1
2022/7/19 16:00,火曜日,28,3,Ｍ,-3.9,44.1,60,11.9,25.1,0,2.1
2022/7/19 17:00,火曜日,27,3,Ｍ,-4,43.7,60,11.8,25.2,0,2.1
2022/7/20 7:00,水曜日,31,4,Ｍ,5,41.1,25,2.1,7.2,0,3.4
2022/7/20 8:00,水曜日,32,4,Ｍ,3.4,43.5,60,6.1,18.8,0,3.1
2022/7/20 9:00,水曜日,33,4,Ｍ,-1.6,47.9,60,11.7,23.4,0,2.0
2022/7/20 10:00,水曜日,35,4,Ｍ,-2.8,49.3,60,12.9,24.1,0,1.9
2022/7/20 11:00,水曜日,35,4,Ｍ,-2.3,49.9,60,13,24.4,0,1.9
2022/7/20 12:00,水曜日,34,4,Ｍ,-2.8,49.2,60,12.9,24.1,0,1.9
2022/7/20 13:00,水曜日,35,3,Ｍ,-2.6,49.5,60,13,24.3,0,1.9
2022/7/20 14:00,水曜日,35,4,Ｍ,-2.2,50,60,13.1,24.6,0,1.9
2022/7/20 15:00,水曜日,34,4,Ｍ,-2.4,49.5,60,12.5,23.4,0,1.9
2022/7/20 16:00,水曜日,34,4,Ｍ,-2.7,49.2,60,12.9,24.3,0,1.9
2022/7/20 17:00,水曜日,33,4,Ｍ,-3,49,60,12.8,24.1,0,1.9
2022/7/21 7:00,木曜日,27,5,Ｍ,8.4,36.5,20,1.2,4.9,0,4.1
2022/7/21 8:00,木曜日,30,5,Ｍ,3,40.4,60,5.8,18.9,0,3.3
2022/7/21 9:00,木曜日,31,4,Ｍ,3,42.1,60,6,18.8,0,3.1
2022/7/21 10:00,木曜日,32,4,Ｍ,3.3,43.8,60,6.3,18.7,0,3.0
2022/7/21 11:00,木曜日,33,4,Ｍ,3.6,44.2,60,6.3,18.7,0,3.0
2022/7/21 12:00,木曜日,34,4,Ｍ,-1.1,46.2,60,11.4,24.3,0,2.1
2022/7/21 13:00,木曜日,35,4,Ｍ,-2.2,48.8,60,12.9,24.9,0,1.9
2022/7/21 14:00,木曜日,35,4,Ｍ,-3.3,44.7,60,12.1,25,0,2.1
2022/7/21 15:00,木曜日,33,4,Ｍ,-2.8,46.5,60,11.9,23.7,0,2.0
2022/7/21 16:00,木曜日,32,4,Ｍ,-3.7,45.5,60,12,24.1,0,2.0
2022/7/21 17:00,木曜日,31,5,Ｍ,-0.8,42.5,60,9.6,21.9,0,2.3
2022/7/22 7:00,金曜日,29,5,Ｍ,8.7,37.2,19,1.1,4.6,0,4.2
2022/7/22 8:00,金曜日,30,4,Ｍ,2.9,40.1,60,5.7,18.7,0,3.3
2022/7/22 9:00,金曜日,28,4,Ｍ,2,38.4,60,5.6,18.7,0,3.3
2022/7/22 10:00,金曜日,28,4,Ｍ,2.7,38.8,60,5.7,19,0,3.3
2022/7/22 11:00,金曜日,31,4,Ｍ,3,40.2,60,5.9,18.9,0,3.2
2022/7/22 12:00,金曜日,34,3,Ｍ,-1.4,45.9,60,11.2,23.6,0,2.1
2022/7/22 13:00,金曜日,35,3,Ｍ,-2.5,48,60,12.6,24.6,0,2.0
2022/7/22 14:00,金曜日,35,3,Ｍ,-2.1,48.6,60,12.8,24.9,0,1.9
2022/7/22 15:00,金曜日,35,3,Ｍ,-2.1,48.9,60,12.6,24.2,0,1.9
2022/7/22 16:00,金曜日,34,3,Ｍ,-2.5,48.3,60,12.8,24.6,0,1.9
2022/7/22 17:00,金曜日,33,4,Ｍ,-3,47.3,60,12.5,24.4,0,2.0
2022/7/23 9:00,土曜日,33,4,Ｍ,3.9,41.8,60,5.8,19,0,3.3
2022/7/23 10:00,土曜日,35,4,Ｍ,3.1,43,60,6.1,18.2,0,3.0
2022/7/23 11:00,土曜日,36,4,Ｍ,3.2,45.3,60,6.3,17.9,0,2.8
2022/7/23 12:00,土曜日,38,3,Ｍ,-1.6,48.9,60,12.2,22.4,0,1.8
2022/7/23 13:00,土曜日,37,3,Ｍ,-2.5,48.8,60,12.7,23.2,0,1.8
2022/7/23 14:00,土曜日,37,3,Ｍ,-2.7,48.8,60,12.7,22.9,0,1.8
2022/7/23 15:00,土曜日,37,4,Ｍ,-3,48.5,60,12.7,23,0,1.8
2022/7/23 16:00,土曜日,35,4,Ｍ,-3.4,47.3,60,12.2,22.9,0,1.9
2022/7/23 17:00,土曜日,33,4,Ｍ,1.3,44,24,2.7,7.2,0,2.7
2022/7/25 8:00,月曜日,33,3,Ｍ,2.9,43.2,17,2.4,5.5,0,2.3
2022/7/25 9:00,月曜日,34,3,Ｍ,-2.9,47.1,60,12.4,24.4,0,2.0
2022/7/25 10:00,月曜日,36,3,Ｍ,-2.8,48.3,60,12.7,24,0,1.9
2022/7/25 11:00,月曜日,36,2,Ｍ,-2.4,49,60,12.9,24.2,0,1.9
2022/7/25 12:00,月曜日,35,2,Ｍ,-2.2,48.8,60,12.9,24.6,0,1.9
2022/7/25 13:00,月曜日,35,2,Ｍ,-2.2,48.5,60,12.8,24.9,0,1.9
2022/7/25 14:00,月曜日,34,2,Ｍ,-2.1,48.2,60,12.8,25,0,2.0
2022/7/25 15:00,月曜日,35,2,Ｍ,-2.1,48.1,60,12.7,25.1,0,2.0
2022/7/25 16:00,月曜日,34,2,Ｍ,-2.2,47.5,60,12.2,24.5,0,2.0
2022/7/25 17:00,月曜日,33,3,Ｍ,-3.1,46.3,60,12.2,24.7,0,2.0
2022/7/26 7:00,火曜日,26,4,Ｍ,1.1,36.9,19,2.2,5.9,0,2.7
2022/7/26 8:00,火曜日,26,4,Ｍ,2,36.1,60,5.6,19.3,0,3.4
2022/7/26 9:00,火曜日,26,4,Ｍ,2,36.8,60,5.5,19.1,0,3.5
2022/7/26 10:00,火曜日,26,4,Ｍ,2,37,60,5.6,19,0,3.4
2022/7/26 11:00,火曜日,26,3,Ｍ,2,36.9,60,5.5,19,0,3.5
2022/7/26 12:00,火曜日,26,4,Ｍ,2,36.3,60,5.5,19.2,0,3.5
2022/7/26 13:00,火曜日,28,4,Ｍ,2.4,38,60,5.7,19.1,0,3.4
2022/7/26 14:00,火曜日,30,4,Ｍ,1.9,40.5,60,7,20,0,2.9
2022/7/26 15:00,火曜日,31,4,Ｍ,-2.6,45.1,60,11.8,24.9,0,2.1
2022/7/26 16:00,火曜日,30,4,Ｍ,-3.1,44.5,60,11.9,25.4,0,2.1
2022/7/26 17:00,火曜日,30,4,Ｍ,-3.5,44.1,60,11.8,25,0,2.1
2022/7/27 8:00,水曜日,32,4,Ｍ,5.5,41.3,22,1.9,6.7,0,3.5
2022/7/27 9:00,水曜日,33,4,Ｍ,3.4,42.4,60,6,18.7,0,3.1
2022/7/27 10:00,水曜日,33,4,Ｍ,3.5,43.1,60,6.1,18.5,0,3.0
2022/7/27 11:00,水曜日,34,3,Ｍ,0.3,46.2,60,10.2,22.8,0,2.2
2022/7/27 12:00,水曜日,34,3,Ｍ,0,46.7,60,10.6,23.1,0,2.2
2022/7/27 13:00,水曜日,35,3,Ｍ,0,46.8,60,10.6,23,0,2.2
2022/7/27 14:00,水曜日,35,3,Ｍ,0,46.9,60,10.7,23,0,2.1
2022/7/27 15:00,水曜日,34,3,Ｍ,-1,47,60,11.4,24.4,0,2.1
2022/7/27 16:00,水曜日,33,4,Ｍ,-1.3,47,60,11.5,24.2,0,2.1
2022/7/27 17:00,水曜日,33,4,Ｍ,-3,46.7,60,12.3,24.6,0,2.0
2022/7/28 7:00,木曜日,30,3,Ｍ,0.7,41.3,19,2.6,6.7,0,2.6
2022/7/28 8:00,木曜日,32,4,Ｍ,3.4,41,60,5.9,18.7,0,3.2
2022/7/28 9:00,木曜日,32,4,Ｍ,3.2,41.5,60,5.9,18.7,0,3.2
2022/7/28 10:00,木曜日,33,4,Ｍ,3.5,42.6,60,6.1,18.8,0,3.1
2022/7/28 11:00,木曜日,35,3,Ｍ,-1.7,47.3,60,12.1,24.6,0,2.0
2022/7/28 12:00,木曜日,35,3,Ｍ,-2.2,48.4,60,12.8,24.8,0,1.9
2022/7/28 13:00,木曜日,36,3,Ｍ,-2,48.8,60,12.9,25,0,1.9
2022/7/28 14:00,木曜日,36,3,Ｍ,-2,49.2,60,13,24.7,0,1.9
2022/7/28 15:00,木曜日,36,4,Ｍ,-1.8,49.2,60,12.7,24.3,0,1.9
2022/7/28 16:00,木曜日,34,4,Ｍ,-2.4,48,60,12.6,24.8,0,2.0
2022/7/28 17:00,木曜日,33,4,Ｍ,-3.1,46.5,60,12.3,24.6,0,2.0
2022/7/29 7:00,金曜日,29,4,Ｍ,5.2,37.3,20,1.6,5.3,0,3.3
2022/7/29 8:00,金曜日,30,4,Ｍ,2.5,39.8,60,5.7,18.7,0,3.3
2022/7/29 9:00,金曜日,33,4,Ｍ,2,41.7,60,6,17.9,0,3.0
2022/7/29 10:00,金曜日,35,3,Ｍ,-0.1,46.2,60,10.4,22.8,0,2.2
2022/7/29 11:00,金曜日,37,3,Ｍ,0,48,60,11.1,23.6,0,2.1
2022/7/29 12:00,金曜日,37,3,Ｍ,0,48.7,60,11.2,23.4,0,2.1
2022/7/29 13:00,金曜日,37,3,Ｍ,0,48.9,60,11.3,23.3,0,2.1
2022/7/29 14:00,金曜日,36,3,Ｍ,0,48.8,60,11.2,23.4,0,2.1
2022/7/29 15:00,金曜日,36,3,Ｍ,-0.6,49,60,11.6,23.9,0,2.1
2022/7/29 16:00,金曜日,35,3,Ｍ,-2,49,60,12.8,25,0,2.0
2022/7/29 17:00,金曜日,34,4,Ｍ,-2.5,47.9,60,12.6,24.8,0,2.0
2022/7/30 8:00,土曜日,32,4,Ｍ,6,41.4,25,2.2,7.7,0,3.5
2022/7/30 9:00,土曜日,34,4,Ｍ,3.8,42.9,60,6.1,18.8,0,3.1
2022/7/30 10:00,土曜日,36,3,Ｍ,-1.7,48.1,60,12,23.5,0,2.0
2022/7/30 11:00,土曜日,37,3,Ｍ,-2.3,49.3,60,12.8,23.8,0,1.9
2022/7/30 12:00,土曜日,38,3,Ｍ,-1.9,49.8,60,13,23.3,0,1.8
2022/7/30 13:00,土曜日,38,3,Ｍ,-1.9,49.8,60,12.9,23,0,1.8
2022/7/30 14:00,土曜日,37,3,Ｍ,-2,49.5,60,12.8,23.5,0,1.8
2022/7/30 15:00,土曜日,37,3,Ｍ,-2.1,49.3,60,12.8,23.8,0,1.9
2022/7/30 16:00,土曜日,35,3,Ｍ,-2.5,48.7,60,12.4,23.5,0,1.9
2022/7/30 17:00,土曜日,34,3,Ｍ,-3,47.9,18,3.7,7.2,0,1.9
