列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,COP
2022/7/14 15:00,木曜日,27,6,Ｍ,9.6,33.8,60,2.2,11,0,5.0
2022/7/14 16:00,木曜日,25,6,Ｍ,7.4,34,60,2.7,9,0,3.3
2022/7/14 17:00,木曜日,26,6,Ｍ,9.6,34.9,60,2.6,13.6,0,5.2
2022/7/15 8:00,金曜日,27,6,Ｍ,10,35.6,24,1.5,7.8,0,5.2
2022/7/15 9:00,金曜日,24,6,Ｍ,8,32.9,60,3.3,13.2,0,4.0
2022/7/15 10:00,金曜日,27,6,Ｍ,9.4,37,60,3.3,16.3,0,4.9
2022/7/15 11:00,金曜日,27,6,Ｍ,7.6,36.5,60,3.1,10.9,0,3.5
2022/7/15 12:00,金曜日,27,6,Ｍ,9.7,33.7,60,2.3,12,0,5.2
2022/7/15 13:00,金曜日,29,6,Ｍ,8.1,35.5,60,3.2,12.5,0,3.9
2022/7/15 14:00,金曜日,27,6,Ｍ,8.2,36,60,2.4,10,0,4.2
2022/7/15 15:00,金曜日,25,6,Ｍ,9.4,31.4,60,1.7,8.8,0,5.2
2022/7/15 16:00,金曜日,26,6,Ｍ,9.1,35.4,60,2.1,9.9,0,4.7
2022/7/15 17:00,金曜日,25,6,Ｍ,7.5,34.7,60,2.7,10,0,3.7
2022/7/16 8:00,土曜日,24,6,Ｍ,9.7,32.3,60,2,11,0,5.5
2022/7/16 9:00,土曜日,27,6,Ｍ,7.5,34.5,60,3.4,14.6,0,4.3
2022/7/16 10:00,土曜日,28,6,Ｍ,9.1,34.9,60,2,9.4,0,4.7
2022/7/16 11:00,土曜日,28,5,Ｍ,8.9,34,60,1.9,9,0,4.7
2022/7/16 12:00,土曜日,28,6,Ｍ,9.4,36.2,60,2.3,10.8,0,4.7
2022/7/16 13:00,土曜日,26,6,Ｍ,5.4,36.1,42,2.5,8.4,0,3.4
2022/7/16 14:00,土曜日,25,6,Ｍ,6.3,33.8,51,1,3.8,0,3.8
2022/7/16 15:00,土曜日,25,6,Ｍ,9,35.5,60,1.2,5,0,4.2
2022/7/16 16:00,土曜日,26,6,Ｍ,8.5,36,43,0.9,3.4,0,3.8
2022/7/16 17:00,土曜日,26,6,Ｍ,5,35.1,37,0.8,2.9,0,3.6
2022/7/18 9:00,月曜日,30,4,Ｍ,5.5,35.8,57,5.9,20.5,0,3.5
2022/7/18 10:00,月曜日,31,4,Ｍ,7.4,35.4,60,4.3,16.5,0,3.8
2022/7/18 11:00,月曜日,33,4,Ｍ,6,37,60,5.2,16.7,0,3.2
2022/7/18 12:00,月曜日,35,4,Ｍ,5.8,38,60,4.8,15.2,0,3.2
2022/7/18 13:00,月曜日,35,3,Ｍ,6.8,38.2,60,5.1,18.4,0,3.6
2022/7/18 14:00,月曜日,35,3,Ｍ,5.2,39,60,4.7,14.3,0,3.0
2022/7/18 15:00,月曜日,35,4,Ｍ,6.4,37.8,60,4.7,15.3,0,3.3
2022/7/18 16:00,月曜日,32,4,Ｍ,5.7,35.4,38,1.2,3.8,0,3.2
2022/7/18 17:00,月曜日,33,4,Ｍ,7.4,34,60,1.8,6.4,0,3.6
2022/7/19 8:00,火曜日,31,4,Ｍ,8.8,36.7,22,2.1,7.8,0,3.7
2022/7/19 9:00,火曜日,31,4,Ｍ,5.7,35.8,60,5.1,17.6,0,3.5
2022/7/19 10:00,火曜日,32,4,Ｍ,5.7,37.1,60,5.2,17.4,0,3.3
2022/7/19 11:00,火曜日,31,4,Ｍ,7.5,35.2,60,3.2,12.4,0,3.9
2022/7/19 12:00,火曜日,31,4,Ｍ,5.9,36.9,60,4.1,14.1,0,3.4
2022/7/19 13:00,火曜日,32,3,Ｍ,6.4,35.9,60,3.4,14.4,0,4.2
2022/7/19 14:00,火曜日,31,3,Ｍ,5.2,34.8,60,3,10.2,0,3.4
2022/7/19 15:00,火曜日,31,4,Ｍ,7.4,36.6,60,4,18.2,0,4.6
2022/7/19 16:00,火曜日,30,4,Ｍ,5.8,35,60,3.6,13.2,0,3.7
2022/7/19 17:00,火曜日,29,4,Ｍ,7,33.6,60,3.3,15.2,0,4.6
2022/7/20 7:00,水曜日,31,4,Ｍ,6.2,34.6,54,4.4,14.2,0,3.2
2022/7/20 8:00,水曜日,33,5,Ｍ,8.4,35.5,60,3.7,14.6,0,3.9
2022/7/20 9:00,水曜日,34,5,Ｍ,6.9,37.9,60,5.1,17,0,3.3
2022/7/20 10:00,水曜日,35,5,Ｍ,6.6,39.3,60,5.2,17.2,0,3.3
2022/7/20 11:00,水曜日,36,5,Ｍ,8.7,39.2,60,4.3,15.9,0,3.7
2022/7/20 12:00,水曜日,35,5,Ｍ,6.9,38.7,60,5,16.6,0,3.3
2022/7/20 13:00,水曜日,35,4,Ｍ,6.1,39.2,60,5.4,16.9,0,3.1
2022/7/20 14:00,水曜日,36,5,Ｍ,8.5,39.2,60,4.5,16.3,0,3.6
2022/7/20 15:00,水曜日,35,5,Ｍ,7,38.5,60,4.8,15.2,0,3.2
2022/7/20 16:00,水曜日,35,5,Ｍ,6.2,39.2,60,5.4,17.7,0,3.3
2022/7/20 17:00,水曜日,34,5,Ｍ,8.5,37.1,60,3,11.2,0,3.7
2022/7/21 7:00,木曜日,30,6,Ｍ,9.6,33,58,2.6,12.5,0,4.8
2022/7/21 8:00,木曜日,32,6,Ｍ,8.1,36.7,60,3.6,14.1,0,3.9
2022/7/21 9:00,木曜日,32,5,Ｍ,6.8,37.6,60,5,18,0,3.6
2022/7/21 10:00,木曜日,32,5,Ｍ,8.6,34.3,60,3.3,15.1,0,4.6
2022/7/21 11:00,木曜日,33,5,Ｍ,7.1,37.4,60,4.6,15.3,0,3.3
2022/7/21 12:00,木曜日,34,5,Ｍ,8.2,37.8,60,4.5,17.5,0,3.9
2022/7/21 13:00,木曜日,34,5,Ｍ,7,38.7,60,5.1,16.2,0,3.2
2022/7/21 14:00,木曜日,35,5,Ｍ,6.5,38.2,60,4.9,15.1,0,3.1
2022/7/21 15:00,木曜日,32,5,Ｍ,8.6,36.9,60,4.4,17.8,0,4.0
2022/7/21 16:00,木曜日,31,5,Ｍ,6.7,36.4,60,4.9,17.7,0,3.6
2022/7/21 17:00,木曜日,31,6,Ｍ,8.3,34.7,60,4.3,16.3,0,3.8
2022/7/22 7:00,金曜日,32,6,Ｍ,9.6,36.4,58,3.8,16.6,0,4.4
2022/7/22 8:00,金曜日,31,5,Ｍ,7.9,36,60,4.9,18.7,0,3.8
2022/7/22 9:00,金曜日,28,5,Ｍ,8,32.6,60,4,16.8,0,4.2
2022/7/22 10:00,金曜日,29,5,Ｍ,7.7,34.4,60,4.5,18.1,0,4.0
2022/7/22 11:00,金曜日,31,5,Ｍ,7.3,35,60,5,18.3,0,3.7
2022/7/22 12:00,金曜日,34,4,Ｍ,6.6,38.3,60,6.2,20.7,0,3.3
2022/7/22 13:00,金曜日,35,4,Ｍ,6,40.1,60,8.4,24.4,0,2.9
2022/7/22 14:00,金曜日,34,4,Ｍ,7,38.5,60,4.9,17.4,0,3.6
2022/7/22 15:00,金曜日,35,4,Ｍ,6.1,39.7,60,6.1,19.5,0,3.2
2022/7/22 16:00,金曜日,34,4,Ｍ,6,39.5,60,6.1,20.1,0,3.3
2022/7/22 17:00,金曜日,34,5,Ｍ,8.3,36.7,60,4.1,15.7,0,3.8
2022/7/23 8:00,土曜日,31,5,Ｍ,8.4,36.6,52,4.8,17.9,0,3.7
2022/7/23 9:00,土曜日,34,5,Ｍ,7.8,37.1,60,5.5,21.1,0,3.8
2022/7/23 10:00,土曜日,36,5,Ｍ,8.2,38.3,60,5,19.4,0,3.9
2022/7/23 11:00,土曜日,37,5,Ｍ,7.3,40.7,60,6.2,20.4,0,3.3
2022/7/23 12:00,土曜日,37,4,Ｍ,6.1,42.2,60,8.3,23.7,0,2.9
2022/7/23 13:00,土曜日,36,4,Ｍ,6.1,40.3,60,6,18.4,0,3.1
2022/7/23 14:00,土曜日,35,4,Ｍ,7.6,37.7,60,3.4,11.4,0,3.4
2022/7/23 15:00,土曜日,35,5,Ｍ,6.1,38.6,56,4.5,13.9,0,3.1
2022/7/23 16:00,土曜日,34,5,Ｍ,7.4,37.1,54,3.3,12.3,0,3.7
2022/7/23 17:00,土曜日,33,5,Ｍ,4.8,36.2,47,3.4,11,0,3.2
2022/7/25 7:00,月曜日,31,5,Ｍ,9.4,35.8,46,3.7,16.7,0,4.5
2022/7/25 8:00,月曜日,34,4,Ｍ,5.6,39,60,8.6,26.2,0,3.0
2022/7/25 9:00,月曜日,35,4,Ｍ,6.8,40,60,9.1,28.7,0,3.2
2022/7/25 10:00,月曜日,36,4,Ｍ,6.4,41.8,60,10,30.5,0,3.1
2022/7/25 11:00,月曜日,35,3,Ｍ,4.9,41.5,60,8.7,24.8,0,2.9
2022/7/25 12:00,月曜日,36,3,Ｍ,5.7,41.7,60,8.9,25.9,0,2.9
2022/7/25 13:00,月曜日,35,3,Ｍ,6.5,39.9,60,6.4,21.1,0,3.3
2022/7/25 14:00,月曜日,34,3,Ｍ,5.3,40.3,60,7.4,22.1,0,3.0
2022/7/25 15:00,月曜日,34,3,Ｍ,5.6,39,60,5.9,19.1,0,3.2
2022/7/25 16:00,月曜日,34,3,Ｍ,6,39,60,7,22.2,0,3.2
2022/7/25 17:00,月曜日,31,4,Ｍ,6.9,36.5,60,5,19,0,3.8
2022/7/26 7:00,火曜日,27,6,Ｍ,8.3,35.1,55,4.2,17,0,4.0
2022/7/26 8:00,火曜日,28,5,Ｍ,8.6,31.7,60,3.1,15.7,0,5.1
2022/7/26 9:00,火曜日,27,5,Ｍ,7,34.7,60,4.4,18.7,0,4.3
2022/7/26 10:00,火曜日,28,5,Ｍ,7.1,34.4,60,4.4,18.6,0,4.2
2022/7/26 11:00,火曜日,27,4,Ｍ,7,31.8,60,3.9,16.3,0,4.2
2022/7/26 12:00,火曜日,29,5,Ｍ,7.1,34,60,3.5,13.5,0,3.9
2022/7/26 13:00,火曜日,30,5,Ｍ,8.4,36.4,60,4,18.4,0,4.6
2022/7/26 14:00,火曜日,32,5,Ｍ,6.6,37.2,60,4.6,17.6,0,3.8
2022/7/26 15:00,火曜日,31,5,Ｍ,6.8,35.5,60,5,18,0,3.6
2022/7/26 16:00,火曜日,30,5,Ｍ,6.6,33.4,29,1.3,4.9,0,3.8
2022/7/26 17:00,火曜日,30,5,Ｍ,8.2,33.7,60,2.1,8.9,0,4.2
2022/7/27 7:00,水曜日,30,5,Ｍ,7.6,33.9,53,3.5,11.5,0,3.3
2022/7/27 8:00,水曜日,32,5,Ｍ,8.6,34.3,60,3.6,14.5,0,4.0
2022/7/27 9:00,水曜日,33,5,Ｍ,6.9,36,60,4.5,14.8,0,3.3
2022/7/27 10:00,水曜日,34,5,Ｍ,6.6,37.6,60,5.4,17.3,0,3.2
2022/7/27 11:00,水曜日,34,4,Ｍ,7.6,36.6,60,3.8,13.3,0,3.5
2022/7/27 12:00,水曜日,34,4,Ｍ,6.4,38.3,52,4.5,13.9,0,3.1
2022/7/27 13:00,水曜日,35,4,Ｍ,7.1,37.3,55,3.4,11.8,0,3.5
2022/7/27 14:00,水曜日,35,4,Ｍ,5.6,40.9,60,8.1,24.1,0,3.0
2022/7/27 15:00,水曜日,34,4,Ｍ,6.3,38.7,60,5.9,19.9,0,3.4
2022/7/27 16:00,水曜日,34,5,Ｍ,8.5,37.8,60,4.7,18,0,3.8
2022/7/27 17:00,水曜日,33,5,Ｍ,7.4,36.5,60,4.7,16.8,0,3.6
2022/7/28 7:00,木曜日,30,5,Ｍ,10.4,35.8,26,1.8,8.7,0,4.8
2022/7/28 8:00,木曜日,33,5,Ｍ,8.9,37.8,60,5.8,22.8,0,3.9
2022/7/28 9:00,木曜日,33,5,Ｍ,8.6,38,60,5.6,21.6,0,3.9
2022/7/28 10:00,木曜日,34,5,Ｍ,9.5,38.2,60,5,19.9,0,4.0
2022/7/28 11:00,木曜日,35,4,Ｍ,6.9,39.6,60,6.2,20.8,0,3.4
2022/7/28 12:00,木曜日,36,4,Ｍ,6.1,40.5,60,6.9,21.5,0,3.1
2022/7/28 13:00,木曜日,36,4,Ｍ,5.9,40,60,6.3,19.4,0,3.1
2022/7/28 14:00,木曜日,36,4,Ｍ,6.2,40.4,60,6.1,19.6,0,3.2
2022/7/28 15:00,木曜日,35,5,Ｍ,8.7,39.3,60,4.9,17.8,0,3.6
2022/7/28 16:00,木曜日,33,5,Ｍ,7.3,39,60,5.5,19.2,0,3.5
2022/7/28 17:00,木曜日,32,5,Ｍ,6.8,36.7,60,5,16.8,0,3.4
2022/7/29 7:00,金曜日,30,5,Ｍ,8.1,34.9,60,4.1,17.2,0,4.2
2022/7/29 8:00,金曜日,31,5,Ｍ,8,35.4,60,4.7,19.1,0,4.1
2022/7/29 9:00,金曜日,33,5,Ｍ,7.1,36.5,60,5.3,18.8,0,3.5
2022/7/29 10:00,金曜日,34,4,Ｍ,6.6,39.8,60,6.6,21.4,0,3.2
2022/7/29 11:00,金曜日,36,4,Ｍ,6.3,40.6,60,6.6,20.7,0,3.1
2022/7/29 12:00,金曜日,36,4,Ｍ,6.4,41.8,60,7.2,21.4,0,3.0
2022/7/29 13:00,金曜日,36,4,Ｍ,6.3,41,60,6.1,19.2,0,3.1
2022/7/29 14:00,金曜日,37,4,Ｍ,7.7,40.3,60,5.7,18.9,0,3.3
2022/7/29 15:00,金曜日,35,4,Ｍ,5.5,40.2,60,6.1,18.6,0,3.0
2022/7/29 16:00,金曜日,35,4,Ｍ,6.2,39.4,60,5.7,18.4,0,3.2
2022/7/29 17:00,金曜日,34,5,Ｍ,8.3,36.9,60,4.1,15.4,0,3.8
2022/7/30 8:00,土曜日,32,5,Ｍ,10.9,37.4,27,1.9,8.3,0,4.4
2022/7/30 9:00,土曜日,34,5,Ｍ,8.5,38.5,60,5.8,21.5,0,3.7
2022/7/30 10:00,土曜日,37,4,Ｍ,6.4,41.8,60,8.4,25.4,0,3.0
2022/7/30 11:00,土曜日,37,4,Ｍ,6,42.3,60,9.5,27.3,0,2.9
2022/7/30 12:00,土曜日,37,4,Ｍ,7.4,42,60,6.5,21.4,0,3.3
2022/7/30 13:00,土曜日,37,4,Ｍ,6.1,41.9,60,6.6,20,0,3.0
2022/7/30 14:00,土曜日,37,4,Ｍ,5.5,40.7,60,5.9,17.3,0,2.9
2022/7/30 15:00,土曜日,37,4,Ｍ,6.3,40.5,60,5.8,18.2,0,3.1
2022/7/30 16:00,土曜日,35,4,Ｍ,7.1,37.7,60,4,14.2,0,3.6
2022/7/30 17:00,土曜日,33,4,Ｍ,5.3,37.8,48,4,12.9,0,3.2
2022/7/31 15:00,日曜日,37,4,Ｍ,8.4,43,37,5,15.4,0,3.1
2022/7/31 16:00,日曜日,37,4,Ｍ,6.3,41.7,60,7.5,22.6,0,3.0
2022/7/31 17:00,日曜日,36,4,Ｍ,6.7,39.7,60,4.8,15.5,0,3.2
