列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,COP
2022/7/4 13:00,月曜日,30,5,Ｍ,2.5,39.2,60,3.4,7.6,0,2.2
2022/7/4 14:00,月曜日,31,4,Ｍ,7.4,35.5,60,2.7,7.9,0,2.9
2022/7/4 15:00,月曜日,30,5,Ｍ,8.3,34.1,60,2.2,4.9,0,2.2
2022/7/4 17:00,月曜日,30,5,Ｍ,8.3,37.2,60,2.3,8.2,0,3.6
2022/7/4 18:00,月曜日,29,4,Ｍ,-1.5,38.1,60,3,5.1,0,1.7
2022/7/4 19:00,月曜日,28,4,Ｍ,3.5,35.8,60,2.1,5.6,0,2.7
2022/7/4 20:00,月曜日,28,5,Ｍ,1.2,39.3,60,1.5,2.5,0,1.7
2022/7/4 21:00,月曜日,27,5,Ｍ,1.2,38.9,60,1.5,2.6,0,1.7
2022/7/5 10:00,火曜日,32,5,Ｍ,0.6,38.4,39,1,1.6,0,1.6
2022/7/5 14:00,火曜日,29,6,Ｍ,1.2,40,60,1.5,2.5,0,1.7
2022/7/5 15:00,火曜日,28,6,Ｍ,-0.8,37.2,60,1.7,2.8,0,1.6
2022/7/5 16:00,火曜日,27,5,Ｍ,0,36.7,60,1.4,2.4,0,1.7
2022/7/5 17:00,火曜日,26,6,Ｍ,-0.9,35.5,60,1.4,2.3,0,1.6
2022/7/5 18:00,火曜日,25,6,Ｍ,-1.3,34.8,60,1.4,2.2,0,1.6
2022/7/5 19:00,火曜日,24,6,Ｍ,-1.5,35.2,60,1.4,2.2,0,1.6
2022/7/5 20:00,火曜日,25,6,Ｍ,-1.2,35.8,60,1.4,2.2,0,1.6
2022/7/5 21:00,火曜日,25,6,Ｍ,-0.6,36.4,60,1.4,2.4,0,1.7
2022/7/6 11:00,水曜日,31,5,Ｍ,4.4,38.4,23,1.7,3.7,0,2.2
2022/7/6 12:00,水曜日,33,5,Ｍ,7.9,37.5,60,2.8,7.9,0,2.8
2022/7/6 13:00,水曜日,31,4,Ｍ,7.4,35.2,60,2.7,7.8,0,2.9
2022/7/6 14:00,水曜日,29,5,Ｍ,7.5,34.7,60,3.5,10.4,0,3.0
2022/7/6 15:00,水曜日,30,6,Ｍ,-1.2,35.8,60,1.6,2.8,0,1.8
2022/7/6 16:00,水曜日,30,6,Ｍ,8.5,35.5,60,2.7,8.9,0,3.3
2022/7/6 17:00,水曜日,28,6,Ｍ,9.3,33.8,60,2.6,8.7,0,3.3
2022/7/6 18:00,水曜日,27,6,Ｍ,8.3,33.5,60,3.5,12.3,0,3.5
2022/7/6 19:00,水曜日,26,6,Ｍ,-0.3,36.2,60,1.6,3,0,1.9
2022/7/6 20:00,水曜日,25,6,Ｍ,-0.7,36.1,60,1.4,2.3,0,1.6
2022/7/6 21:00,水曜日,25,6,Ｍ,-0.2,36.6,60,1.4,2.4,0,1.7
2022/7/7 10:00,木曜日,27,5,Ｍ,7.5,34.8,60,2.2,7.2,0,3.3
2022/7/7 11:00,木曜日,27,6,Ｍ,9.1,32.2,37,1.1,3.7,0,3.4
2022/7/7 15:00,木曜日,30,5,Ｍ,8,35.7,53,2.3,7,0,3.0
2022/7/7 16:00,木曜日,29,5,Ｍ,8.2,36.8,60,3.4,12.6,0,3.7
2022/7/7 17:00,木曜日,29,6,Ｍ,7.7,37.7,60,5.3,17.8,0,3.4
2022/7/7 18:00,木曜日,27,6,Ｍ,9.4,31.4,60,2.2,6.4,0,2.9
2022/7/7 19:00,木曜日,26,6,Ｍ,8.5,32.2,60,2.3,6.8,0,3.0
2022/7/7 20:00,木曜日,25,6,Ｍ,-2.7,34,60,1.3,2,0,1.5
2022/7/7 21:00,木曜日,25,6,Ｍ,0.2,36.4,60,1.4,2.5,0,1.8
2022/7/8 10:00,金曜日,29,6,Ｍ,9,35.1,38,0.9,3.1,0,3.4
2022/7/8 11:00,金曜日,28,5,Ｍ,5.6,35.3,15,0.4,1.3,0,3.3
2022/7/8 12:00,金曜日,31,4,Ｍ,7.5,35.3,60,2.1,6.9,0,3.3
2022/7/8 13:00,金曜日,32,4,Ｍ,6.2,35.1,60,2.9,7.3,0,2.5
2022/7/8 14:00,金曜日,33,4,Ｍ,7.4,34.4,60,2.4,6.1,0,2.5
2022/7/8 15:00,金曜日,32,5,Ｍ,8.2,34.8,60,2.3,5.3,0,2.3
2022/7/8 16:00,金曜日,30,5,Ｍ,8.4,33.5,60,2.2,5.3,0,2.4
2022/7/8 17:00,金曜日,28,6,Ｍ,8.3,33.4,60,3.1,8.5,0,2.7
2022/7/8 18:00,金曜日,27,6,Ｍ,9.6,33.9,60,3.1,12.6,0,4.1
2022/7/8 19:00,金曜日,27,6,Ｍ,9.5,31.9,60,2.4,8.4,0,3.5
2022/7/8 20:00,金曜日,26,6,Ｍ,6.4,32.6,29,1.5,4.3,0,2.9
2022/7/9 8:00,土曜日,28,5,Ｍ,8,35.3,25,0.6,2.1,0,3.5
2022/7/9 9:00,土曜日,30,5,Ｍ,8.7,36.1,60,1.5,5.1,0,3.4
2022/7/9 10:00,土曜日,32,6,Ｍ,7.3,35.5,36,1,2.7,0,2.7
2022/7/9 11:00,土曜日,32,4,Ｍ,7.6,36.2,51,1.6,4.7,0,2.9
2022/7/9 12:00,土曜日,32,5,Ｍ,7.2,36.4,29,0.9,2.4,0,2.7
2022/7/9 13:00,土曜日,32,5,Ｍ,5.2,37.3,23,0.7,1.8,0,2.6
2022/7/9 14:00,土曜日,32,5,Ｍ,6,36.6,51,2.4,5.5,0,2.3
2022/7/9 15:00,土曜日,32,5,Ｍ,7.9,35,60,2.5,7,0,2.8
2022/7/9 16:00,土曜日,30,5,Ｍ,-0.6,36.3,60,1.4,2.2,0,1.6
2022/7/9 17:00,土曜日,29,6,Ｍ,-0.6,35.7,60,1.4,2.2,0,1.6
2022/7/9 18:00,土曜日,28,6,Ｍ,-1.1,34.8,60,1.4,2.2,0,1.6
2022/7/9 19:00,土曜日,27,6,Ｍ,0.4,37.3,60,1.4,2.5,0,1.8
2022/7/9 20:00,土曜日,27,6,Ｍ,0.5,38.4,60,1.5,2.5,0,1.7
2022/7/9 21:00,土曜日,26,5,Ｍ,-2.7,36.5,26,0.8,1.4,0,1.8
2022/7/10 8:00,日曜日,28,5,Ｍ,7.8,34.7,45,1.1,3.6,0,3.3
2022/7/10 11:00,日曜日,31,5,Ｍ,7.2,36.8,19,0.6,1.8,0,3.0
2022/7/10 12:00,日曜日,33,5,Ｍ,8.4,37.5,60,2.1,6.3,0,3.0
2022/7/10 13:00,日曜日,33,4,Ｍ,7.3,37.1,60,2.3,6,0,2.6
2022/7/10 14:00,日曜日,33,5,Ｍ,7.2,37.6,60,3.6,8.7,0,2.4
2022/7/10 15:00,日曜日,32,5,Ｍ,8.6,35.3,60,2.3,5.6,0,2.4
2022/7/10 16:00,日曜日,31,5,Ｍ,8.6,35,48,1.8,4.6,0,2.6
2022/7/10 19:00,日曜日,28,6,Ｍ,-2.3,35.6,32,0.7,1,0,1.4
2022/7/10 20:00,日曜日,27,6,Ｍ,-0.2,36,60,1.4,2.3,0,1.6
2022/7/11 9:00,月曜日,30,4,Ｍ,7.3,37,19,0.7,2.2,0,3.1
2022/7/11 10:00,月曜日,32,4,Ｍ,6.4,38.7,60,4,12.4,0,3.1
2022/7/11 11:00,月曜日,35,4,Ｍ,7.4,38.8,60,3.7,11.5,0,3.1
2022/7/11 12:00,月曜日,35,5,Ｍ,7.4,38.8,60,3.8,11.1,0,2.9
2022/7/11 13:00,月曜日,35,5,Ｍ,8.3,38.2,60,3,8.5,0,2.8
2022/7/11 14:00,月曜日,34,5,Ｍ,8.5,37.5,60,2.5,5.5,0,2.2
2022/7/11 15:00,月曜日,34,4,Ｍ,6.1,39.9,60,3.9,8.7,0,2.2
2022/7/11 16:00,月曜日,33,4,Ｍ,7.6,37.8,60,3,8.1,0,2.7
2022/7/11 17:00,月曜日,32,4,Ｍ,4,37.2,60,2.5,6.1,0,2.4
2022/7/11 18:00,月曜日,30,4,Ｍ,2.2,37.3,60,3.3,6.9,0,2.1
2022/7/11 19:00,月曜日,30,4,Ｍ,0.3,36.8,60,1.6,2.8,0,1.8
2022/7/11 20:00,月曜日,29,6,Ｍ,1.4,39.6,60,1.5,2.7,0,1.8
2022/7/11 21:00,月曜日,28,5,Ｍ,1.1,38.9,60,1.5,2.5,0,1.7
2022/7/12 11:00,火曜日,29,5,Ｍ,8.4,34.5,60,1.9,6.5,0,3.4
2022/7/12 12:00,火曜日,29,5,Ｍ,7.6,33.8,60,2.2,6.4,0,2.9
2022/7/12 13:00,火曜日,29,5,Ｍ,8.3,32.6,53,1.5,4.9,0,3.3
2022/7/12 20:00,火曜日,24,6,Ｍ,9.7,37.3,27,1.2,5.5,0,4.6
2022/7/12 21:00,火曜日,25,6,Ｍ,9.1,36.3,60,2.5,11.5,0,4.6
2022/7/13 10:00,水曜日,24,6,Ｍ,6.4,34.6,38,3.1,9.6,0,3.1
2022/7/13 11:00,水曜日,24,6,Ｍ,6.3,34.2,12,0.4,1.4,0,3.5
2022/7/13 12:00,水曜日,24,6,Ｍ,9.2,34.3,18,0.8,3.6,0,4.5
2022/7/13 13:00,水曜日,24,6,Ｍ,7.8,34.9,41,1.5,6.5,0,4.3
2022/7/13 14:00,水曜日,25,5,Ｍ,7.6,35.1,22,1,4.2,0,4.2
2022/7/13 15:00,水曜日,25,5,Ｍ,7,36.5,26,2.3,8.4,0,3.7
2022/7/13 16:00,水曜日,25,5,Ｍ,7.2,35.6,60,5.2,20.7,0,4.0
2022/7/13 17:00,水曜日,25,5,Ｍ,6.7,34,60,4.6,15.8,0,3.4
2022/7/13 18:00,水曜日,24,5,Ｍ,8.2,32,60,3.2,12.3,0,3.8
2022/7/13 19:00,水曜日,24,5,Ｍ,2.5,35.3,60,3.6,9.9,0,2.8
2022/7/13 20:00,水曜日,24,6,Ｍ,-1.8,35.5,60,1.4,2.2,0,1.6
2022/7/13 21:00,水曜日,23,6,Ｍ,-1.7,34.8,60,1.4,2.3,0,1.6
2022/7/14 11:00,木曜日,28,5,Ｍ,-1.6,36.2,43,1,1.5,0,1.5
2022/7/14 12:00,木曜日,25,6,Ｍ,2.8,34.3,60,1.7,4.9,0,2.9
2022/7/14 13:00,木曜日,24,6,Ｍ,1.5,35.9,60,3,7.1,0,2.4
2022/7/14 14:00,木曜日,24,6,Ｍ,4.6,33.5,60,1.5,4.6,0,3.1
2022/7/14 15:00,木曜日,24,6,Ｍ,-0.4,36,60,1.4,2.4,0,1.7
2022/7/14 16:00,木曜日,23,6,Ｍ,-2.2,34.1,60,1.4,2.1,0,1.5
2022/7/14 17:00,木曜日,23,6,Ｍ,-2,34.8,47,1.1,1.7,0,1.5
2022/7/16 8:00,土曜日,23,5,Ｍ,-2.8,34.1,60,1.3,2.1,0,1.6
2022/7/16 9:00,土曜日,23,5,Ｍ,-2.8,33.8,60,1.3,2,0,1.5
2022/7/16 10:00,土曜日,23,5,Ｍ,-2.2,34,60,1.5,2.6,0,1.7
2022/7/17 10:00,日曜日,29,6,Ｍ,9.1,35.7,29,1,3.6,0,3.6
2022/7/17 12:00,日曜日,30,4,Ｍ,6.8,34.8,45,1.9,5.6,0,2.9
2022/7/17 13:00,日曜日,31,4,Ｍ,7.2,34.7,60,2.6,7.2,0,2.8
2022/7/17 14:00,日曜日,31,3,Ｍ,5.9,35.7,60,2.8,7.6,0,2.7
2022/7/17 15:00,日曜日,32,4,Ｍ,7.6,36.1,36,1.2,3.3,0,2.8
2022/7/17 18:00,日曜日,29,4,Ｍ,7.1,36,46,1.5,4.8,0,3.2
2022/7/17 19:00,日曜日,29,4,Ｍ,6.4,35.3,19,0.6,1.9,0,3.2
2022/7/18 8:00,月曜日,28,4,Ｍ,7.1,33.8,59,1.8,5.7,0,3.2
2022/7/18 9:00,月曜日,29,4,Ｍ,7.4,33.6,60,1.7,4.9,0,2.9
2022/7/18 10:00,月曜日,33,5,Ｍ,7.2,38.1,60,4.2,14,0,3.3
2022/7/18 11:00,月曜日,34,4,Ｍ,7.2,36.5,60,2.3,6.5,0,2.8
2022/7/18 12:00,月曜日,33,5,Ｍ,7.8,37.1,60,3,7.3,0,2.4
2022/7/18 13:00,月曜日,34,4,Ｍ,7.5,37.7,60,2.8,7.5,0,2.7
2022/7/18 14:00,月曜日,34,4,Ｍ,0.1,36.6,60,1.9,2.6,0,1.4
2022/7/18 15:00,月曜日,34,5,Ｍ,0.4,36.5,60,1.7,2.2,0,1.3
2022/7/18 16:00,月曜日,32,4,Ｍ,0.5,35.8,60,1.8,2.8,0,1.6
2022/7/18 17:00,月曜日,32,4,Ｍ,6.4,36.5,60,3.2,7.9,0,2.5
2022/7/18 18:00,月曜日,31,5,Ｍ,3.5,36.8,60,2,4.4,0,2.2
2022/7/18 19:00,月曜日,30,4,Ｍ,0.8,36.9,60,1.5,2.4,0,1.6
2022/7/18 20:00,月曜日,30,4,Ｍ,0.4,37.1,60,1.5,2.4,0,1.6
2022/7/18 21:00,月曜日,29,4,Ｍ,0.2,36.4,60,1.4,2.3,0,1.6
2022/7/19 20:00,火曜日,27,4,Ｍ,-1.1,38.3,58,1.7,2.8,0,1.6
2022/7/19 21:00,火曜日,27,4,Ｍ,0.1,36.3,60,1.4,2.4,0,1.7
2022/7/20 10:00,水曜日,35,4,Ｍ,8.3,41.6,24,1.7,5.3,0,3.1
2022/7/20 11:00,水曜日,35,4,Ｍ,4.9,39.4,16,0.7,1.8,0,2.6
2022/7/20 12:00,水曜日,34,4,Ｍ,6.7,38.3,57,2.5,5.8,0,2.3
2022/7/20 13:00,水曜日,35,3,Ｍ,5.5,42.4,60,5.8,14.7,0,2.5
2022/7/20 14:00,水曜日,35,4,Ｍ,6.1,43.9,60,6.2,17.8,0,2.9
2022/7/20 15:00,水曜日,34,4,Ｍ,7.3,37.8,60,2.5,5.3,0,2.1
2022/7/20 16:00,水曜日,34,4,Ｍ,7.3,37.6,60,2.5,5.4,0,2.2
2022/7/20 17:00,水曜日,33,4,Ｍ,7.4,37,60,2.4,5.1,0,2.1
2022/7/20 18:00,水曜日,33,4,Ｍ,5.7,41.2,60,5.6,15,0,2.7
2022/7/20 19:00,水曜日,32,5,Ｍ,8.6,37.7,60,3,9.4,0,3.1
2022/7/20 20:00,水曜日,31,6,Ｍ,7.6,33.5,60,2.5,5.4,0,2.2
2022/7/20 21:00,水曜日,30,6,Ｍ,8,32.7,14,0.5,1.2,0,2.4
2022/7/21 10:00,木曜日,33,5,Ｍ,0.2,38.2,60,1.6,2.2,0,1.4
2022/7/21 11:00,木曜日,34,4,Ｍ,1.7,38.4,60,1.6,2.4,0,1.5
2022/7/21 12:00,木曜日,33,5,Ｍ,1.1,36.8,60,1.5,2.4,0,1.6
2022/7/21 13:00,木曜日,35,5,Ｍ,1,37.9,60,1.6,2.3,0,1.4
2022/7/21 14:00,木曜日,34,5,Ｍ,-0.2,34.9,60,1.4,2.2,0,1.6
2022/7/21 15:00,木曜日,31,5,Ｍ,0.4,40.5,60,3.6,6.5,0,1.8
2022/7/21 16:00,木曜日,31,5,Ｍ,1.5,38,60,1.5,2.5,0,1.7
2022/7/21 17:00,木曜日,30,6,Ｍ,0.7,37,60,1.4,2.4,0,1.7
2022/7/21 18:00,木曜日,28,6,Ｍ,-0.1,35.7,60,1.4,2.3,0,1.6
2022/7/21 19:00,木曜日,28,6,Ｍ,-0.6,35.9,60,1.4,2.2,0,1.6
2022/7/21 20:00,木曜日,28,6,Ｍ,-0.6,36.1,60,1.4,2.3,0,1.6
2022/7/21 21:00,木曜日,28,5,Ｍ,0.8,38,60,1.5,2.5,0,1.7
2022/7/22 15:00,金曜日,34,4,Ｍ,-0.8,37.8,29,0.9,1.1,0,1.2
2022/7/22 16:00,金曜日,34,4,Ｍ,3.8,41.2,60,4.8,13.2,0,2.8
2022/7/22 17:00,金曜日,32,5,Ｍ,6.9,40.8,60,4.9,15.4,0,3.1
2022/7/22 18:00,金曜日,31,5,Ｍ,8.2,37.6,60,3.6,11.9,0,3.3
2022/7/22 19:00,金曜日,29,5,Ｍ,7.4,36.7,60,4,13.1,0,3.3
2022/7/22 20:00,金曜日,29,5,Ｍ,0.9,38.1,60,1.8,3.5,0,1.9
2022/7/22 21:00,金曜日,29,5,Ｍ,1.7,40.1,60,1.5,2.6,0,1.7
2022/7/23 8:00,土曜日,31,4,Ｍ,7.5,35.1,60,2.7,8.3,0,3.1
2022/7/23 9:00,土曜日,30,4,Ｍ,4.8,34.7,25,1.4,4,0,2.9
2022/7/23 11:00,土曜日,36,4,Ｍ,7.3,40.4,43,2.2,5.7,0,2.6
2022/7/23 12:00,土曜日,37,3,Ｍ,5.3,44.1,60,5.6,15.5,0,2.8
2022/7/23 13:00,土曜日,36,3,Ｍ,6.1,42.5,60,4.7,14,0,3.0
2022/7/23 14:00,土曜日,36,3,Ｍ,5.5,43,60,5.1,13.9,0,2.7
2022/7/23 15:00,土曜日,35,5,Ｍ,7.4,42,60,4.5,13.6,0,3.0
2022/7/23 16:00,土曜日,34,5,Ｍ,8.5,40.5,60,3.8,11.8,0,3.1
2022/7/23 17:00,土曜日,33,5,Ｍ,8.1,39.4,60,4,12.8,0,3.2
2022/7/23 18:00,土曜日,31,5,Ｍ,8.4,35.2,60,2.5,6.8,0,2.7
2022/7/23 19:00,土曜日,30,5,Ｍ,8.5,34.2,60,2.4,6.6,0,2.8
2022/7/23 20:00,土曜日,30,5,Ｍ,8.3,34,60,2.3,6.5,0,2.8
2022/7/23 21:00,土曜日,29,6,Ｍ,8.3,34.9,60,2.9,6.9,0,2.4
2022/7/24 0:00,日曜日,28,5,Ｍ,8.3,36.7,44,1.9,7.2,0,3.8
2022/7/24 1:00,日曜日,28,5,Ｍ,7.9,35.8,60,2.6,10,0,3.8
2022/7/24 2:00,日曜日,28,5,Ｍ,7.1,34,60,2.4,8.3,0,3.5
2022/7/24 3:00,日曜日,27,5,Ｍ,8.2,30.6,60,1.4,4.1,0,2.9
2022/7/24 4:00,日曜日,26,5,Ｍ,7.1,31.1,60,1.4,3.7,0,2.6
2022/7/24 5:00,日曜日,26,5,Ｍ,5.6,31.2,17,0.4,1.1,0,2.8
2022/7/24 8:00,日曜日,29,6,Ｍ,9.3,34.9,35,1,3.7,0,3.7
2022/7/24 9:00,日曜日,31,5,Ｍ,8.4,34.9,60,1.7,4.6,0,2.7
2022/7/24 13:00,日曜日,35,5,Ｍ,4.4,41,60,4,8.4,0,2.1
2022/7/24 14:00,日曜日,35,4,Ｍ,7.5,39.3,60,2.9,7.9,0,2.7
2022/7/24 15:00,日曜日,34,5,Ｍ,8.3,38.6,60,2.8,7.6,0,2.7
2022/7/24 16:00,日曜日,33,5,Ｍ,7.2,38.8,60,3.7,9.1,0,2.5
2022/7/24 17:00,日曜日,32,5,Ｍ,8.1,34.4,60,2,4,0,2.0
2022/7/24 18:00,日曜日,30,5,Ｍ,8.4,34.2,60,2.1,4.6,0,2.2
2022/7/24 19:00,日曜日,29,5,Ｍ,8.6,34.9,60,2.7,8.3,0,3.1
2022/7/24 20:00,日曜日,29,5,Ｍ,5.9,38.7,41,4.5,13.5,0,3.0
2022/7/25 7:00,月曜日,31,5,Ｍ,-1.6,39.2,32,0.8,1,0,1.3
2022/7/25 8:00,月曜日,32,5,Ｍ,7.8,37.7,60,2.1,6.3,0,3.0
2022/7/25 9:00,月曜日,34,5,Ｍ,8.6,37.2,60,2.4,6.2,0,2.6
2022/7/25 10:00,月曜日,35,4,Ｍ,6.5,40,60,4.1,10.8,0,2.6
2022/7/25 11:00,月曜日,36,3,Ｍ,6.4,40.3,60,3.3,8.3,0,2.5
2022/7/25 12:00,月曜日,33,3,Ｍ,5.7,40,60,3.7,9,0,2.4
2022/7/25 13:00,月曜日,34,4,Ｍ,7.3,39,60,3.1,8.1,0,2.6
2022/7/25 14:00,月曜日,34,4,Ｍ,3.1,37.6,60,2.4,5,0,2.1
2022/7/25 15:00,月曜日,33,4,Ｍ,3.7,37.5,60,2.4,5.4,0,2.3
2022/7/25 16:00,月曜日,33,4,Ｍ,5.6,39.6,60,4.6,10.8,0,2.3
2022/7/25 17:00,月曜日,32,5,Ｍ,8.4,36.8,60,2.7,8,0,3.0
2022/7/25 18:00,月曜日,30,5,Ｍ,8.3,35.5,60,2.6,8.2,0,3.2
2022/7/25 19:00,月曜日,29,5,Ｍ,6.7,34.4,60,2.8,8.2,0,2.9
2022/7/25 20:00,月曜日,29,5,Ｍ,0.2,37.6,60,1.4,2.3,0,1.6
2022/7/25 21:00,月曜日,29,4,Ｍ,1.6,38.1,60,1.5,2.6,0,1.7
2022/7/26 9:00,火曜日,26,5,Ｍ,8.5,34.5,60,1.7,6.6,0,3.9
2022/7/26 10:00,火曜日,26,5,Ｍ,7.6,33.6,60,1.9,7,0,3.7
2022/7/26 11:00,火曜日,26,4,Ｍ,7.4,32.7,60,1.8,7.4,0,4.1
2022/7/26 12:00,火曜日,26,5,Ｍ,8.2,32,60,1.6,6.5,0,4.1
2022/7/26 13:00,火曜日,28,5,Ｍ,8.3,34.2,60,1.7,6.4,0,3.8
2022/7/26 14:00,火曜日,30,5,Ｍ,7.6,35.5,60,2.1,7.1,0,3.4
2022/7/26 15:00,火曜日,30,5,Ｍ,8.5,36,60,1.9,6.9,0,3.6
2022/7/26 16:00,火曜日,29,5,Ｍ,8.5,35.8,60,2.1,7.5,0,3.6
2022/7/26 17:00,火曜日,29,5,Ｍ,7.6,35.5,60,2.4,7.8,0,3.3
2022/7/26 18:00,火曜日,29,5,Ｍ,5.2,36.2,60,2,6.4,0,3.2
2022/7/26 19:00,火曜日,28,5,Ｍ,1.6,40,60,1.5,2.6,0,1.7
2022/7/26 20:00,火曜日,28,5,Ｍ,1.7,39.8,60,1.5,2.6,0,1.7
2022/7/26 21:00,火曜日,28,5,Ｍ,2,40.2,60,1.6,2.7,0,1.7
2022/7/27 8:00,水曜日,32,4,Ｍ,7.1,36.9,20,0.8,2.1,0,2.6
2022/7/27 9:00,水曜日,33,5,Ｍ,7.6,36,60,2.8,6.7,0,2.4
2022/7/27 10:00,水曜日,34,5,Ｍ,8.4,36,60,2.7,7.5,0,2.8
2022/7/27 11:00,水曜日,34,4,Ｍ,7.3,37.3,60,2.8,7.1,0,2.5
2022/7/27 12:00,水曜日,34,4,Ｍ,6.7,38.2,60,3.4,8.1,0,2.4
2022/7/27 13:00,水曜日,34,4,Ｍ,7,37.2,34,1.5,3.6,0,2.4
2022/7/27 14:00,水曜日,33,4,Ｍ,6.5,39,24,1.1,2.8,0,2.5
2022/7/27 15:00,水曜日,34,4,Ｍ,7,41.7,60,5.4,15.3,0,2.8
2022/7/27 16:00,水曜日,33,5,Ｍ,7.8,43.2,60,6.2,20.2,0,3.3
2022/7/27 17:00,水曜日,32,5,Ｍ,6.9,42.6,60,6.1,19.1,0,3.1
2022/7/27 18:00,水曜日,31,5,Ｍ,6.8,41.2,60,5.9,18.7,0,3.2
2022/7/27 19:00,水曜日,30,5,Ｍ,6.7,39.6,60,5.6,17.5,0,3.1
2022/7/27 20:00,水曜日,29,5,Ｍ,4,37.3,60,2.8,7.8,0,2.8
2022/7/27 21:00,水曜日,29,5,Ｍ,0.7,38.3,60,1.5,2.4,0,1.6
2022/7/28 10:00,木曜日,33,5,Ｍ,6.8,39.2,43,3.1,8,0,2.6
2022/7/28 11:00,木曜日,34,4,Ｍ,7.3,40.4,60,4.2,13.4,0,3.2
2022/7/28 12:00,木曜日,34,4,Ｍ,5.8,42.2,60,5.4,13.5,0,2.5
2022/7/28 13:00,木曜日,35,4,Ｍ,6.4,39.1,60,3,7.2,0,2.4
2022/7/28 14:00,木曜日,36,4,Ｍ,0.7,37.5,60,2.2,2.1,0,1.0
2022/7/28 15:00,木曜日,35,5,Ｍ,0.8,37.2,60,2.2,2.2,0,1.0
