,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.68,1.0,0.99
1,1.07,1.0,1.04
2,1.22,2.0,1.96
3,1.05,1.0,1.07
5,14.41,13.0,12.19
7,3.94,3.0,2.79
8,6.38,6.0,5.76
9,1.51,1.0,1.05
10,0.9,1.0,1.04
11,3.78,3.0,3.52
12,1.03,1.0,1.05
13,3.48,2.0,1.98
15,4.41,4.0,3.94
16,1.43,2.0,1.95
20,1.63,1.0,0.95
21,2.41,1.0,0.99
23,0.95,1.0,0.97
24,1.17,1.0,1.01
25,4.29,6.0,5.96
27,0.85,1.0,1.09
29,0.73,1.0,1.05
33,0.92,1.0,0.97
34,1.01,1.0,1.09
35,1.28,2.0,1.86
36,1.17,1.0,1.03
40,1.35,1.0,0.99
41,1.63,2.0,1.93
42,0.88,1.0,1.05
43,2.17,1.0,1.02
44,1.02,1.0,1.03
46,1.09,1.0,1.06
47,1.38,2.0,1.93
50,1.16,1.0,0.98
51,1.12,1.0,0.94
52,1.04,1.0,0.96
54,2.2,1.0,0.97
55,0.98,1.0,0.92
56,1.0,1.0,1.03
57,1.13,1.0,0.99
60,1.07,1.0,1.09
61,1.22,1.0,1.0
62,2.17,1.0,1.04
63,2.28,2.0,1.94
64,1.24,1.0,0.98
65,1.19,1.0,0.99
68,9.38,9.0,9.89
69,8.58,8.0,8.41
70,7.52,8.0,8.41
72,0.86,0.0,0.54
73,0.79,1.0,0.89
76,1.17,1.0,1.03
78,3.14,1.0,1.01
79,1.26,1.0,1.01
80,1.3,1.0,1.04
82,4.6,5.0,5.41
83,1.22,1.0,0.92
86,0.8,1.0,0.87
87,1.04,1.0,0.91
88,7.34,9.0,8.63
89,4.26,5.0,4.7
90,1.18,1.0,1.06
92,1.41,1.0,0.98
93,1.05,1.0,0.93
94,1.25,1.0,1.05
95,1.15,1.0,1.06
97,9.71,9.0,9.0
98,1.33,1.0,0.95
99,1.29,1.0,0.95
100,1.69,1.0,1.1
101,1.4,1.0,0.97
102,11.91,11.0,9.39
103,12.3,11.0,10.31
106,12.92,12.0,13.55
107,1.31,1.0,0.89
108,1.89,1.0,1.11
109,13.16,14.0,13.7
110,13.16,14.0,13.71
111,13.16,14.0,13.7
112,1.78,1.0,1.1
113,1.54,1.0,1.01
114,1.56,1.0,1.17
115,1.54,1.0,1.11
119,13.47,17.0,13.93
122,1.92,1.0,1.16
123,13.16,14.0,14.04
124,13.35,13.0,14.15
125,13.16,16.0,14.3
128,1.75,1.0,1.16
131,13.36,15.0,14.33
132,13.28,15.0,14.22
133,12.49,12.0,13.1
134,1.12,1.0,0.9
135,1.01,1.0,0.98
136,1.17,1.0,0.99
138,1.6,1.0,1.01
141,13.11,14.0,13.96
142,1.85,1.0,1.12
145,12.46,13.0,13.62
146,13.47,14.0,13.67
147,13.16,15.0,14.04
148,13.23,13.0,13.77
149,1.56,1.0,1.13
150,1.65,1.0,1.11
151,13.16,14.0,14.03
152,11.93,13.0,13.65
153,1.34,1.0,1.02
154,1.37,1.0,1.03
156,1.1,1.0,0.99
162,7.67,9.0,8.72
163,0.8,1.0,0.92
164,0.93,1.0,0.92
165,8.72,9.0,9.73
166,1.72,1.0,1.02
167,4.88,6.0,5.64
170,1.08,1.0,0.95
171,0.88,1.0,0.8
