,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,0.95,1.0,1.02
2,1.39,2.0,1.98
4,8.48,11.0,10.8
5,12.73,13.0,12.89
9,1.26,1.0,1.09
10,1.24,1.0,1.15
12,0.95,1.0,0.99
13,5.22,2.0,2.11
14,8.73,9.0,8.72
17,1.03,1.0,1.05
18,1.9,1.0,0.98
20,0.78,1.0,0.94
21,1.55,1.0,1.11
23,0.64,1.0,0.99
24,0.9,1.0,0.98
27,0.81,1.0,1.06
28,1.18,2.0,2.0
29,0.57,1.0,0.95
30,1.09,1.0,0.99
31,1.35,1.0,1.05
33,1.25,1.0,0.95
34,1.3,1.0,1.03
36,0.86,1.0,1.07
37,0.98,1.0,0.98
38,0.69,1.0,0.95
39,1.38,1.0,1.07
41,1.47,2.0,2.0
43,1.65,1.0,0.96
47,1.48,2.0,1.96
49,0.65,1.0,1.04
50,0.75,1.0,0.93
51,1.09,1.0,0.88
52,0.69,1.0,0.97
53,2.05,2.0,1.93
54,1.73,1.0,1.05
55,0.76,1.0,1.06
57,1.24,1.0,1.04
58,0.91,1.0,0.96
59,1.13,2.0,1.96
60,0.81,1.0,1.09
61,1.58,1.0,1.0
62,1.69,1.0,1.03
63,1.6,2.0,2.1
65,1.21,1.0,1.03
67,5.19,6.0,6.24
69,8.41,8.0,8.12
70,7.73,8.0,8.14
71,7.22,8.0,8.14
72,0.41,0.0,0.22
73,0.7,1.0,0.86
75,7.76,8.0,8.27
76,1.16,1.0,1.07
77,1.21,1.0,0.98
78,2.05,1.0,0.91
80,1.14,1.0,1.09
83,1.12,1.0,1.1
85,2.26,3.0,2.44
86,0.75,1.0,0.89
87,1.01,1.0,1.02
88,8.38,9.0,8.58
91,0.86,1.0,1.05
92,0.71,1.0,1.05
93,0.85,1.0,0.99
94,0.94,1.0,1.08
95,1.44,1.0,1.04
96,8.23,8.0,8.15
97,11.19,9.0,8.9
98,1.24,1.0,0.92
99,1.77,1.0,1.01
101,0.93,1.0,0.8
104,8.6,9.0,8.52
105,12.04,12.0,12.09
106,12.83,12.0,12.36
107,1.2,1.0,0.71
108,0.98,1.0,0.84
109,13.29,14.0,14.08
110,13.49,14.0,13.9
111,13.4,14.0,13.72
113,1.57,1.0,1.14
115,1.76,1.0,1.49
116,12.49,13.0,12.89
120,11.09,12.0,12.38
122,2.17,1.0,1.47
124,13.28,13.0,13.7
125,13.61,16.0,14.69
127,13.43,15.0,14.24
128,1.9,1.0,1.01
131,13.39,15.0,14.39
133,11.58,12.0,12.18
137,1.21,1.0,0.89
138,1.76,1.0,1.05
139,13.02,13.0,12.91
140,12.52,12.0,12.72
141,13.11,14.0,13.73
142,1.64,1.0,1.1
143,1.66,1.0,1.14
145,12.64,13.0,12.72
148,13.19,13.0,12.9
149,2.25,1.0,1.1
150,1.32,1.0,0.94
151,12.26,14.0,13.84
152,11.62,13.0,12.51
153,0.53,1.0,1.04
154,1.02,1.0,1.06
155,0.84,1.0,1.02
161,0.68,1.0,1.07
162,8.31,9.0,8.65
163,0.49,1.0,0.91
164,0.61,1.0,0.8
165,9.49,9.0,9.11
166,1.95,1.0,1.05
168,1.69,2.0,1.89
169,1.05,1.0,0.91
170,0.45,1.0,0.95
171,0.68,1.0,0.85
172,0.84,1.0,0.85
173,4.69,5.0,5.37
174,8.73,9.0,9.45
175,0.9,0.0,0.15
176,11.18,10.0,11.2
177,0.39,0.0,0.32
178,0.76,1.0,0.85
179,0.62,1.0,0.91
181,0.99,1.0,0.91
182,4.03,6.0,6.2
183,1.67,1.0,0.96
184,0.69,1.0,0.92
185,1.01,1.0,1.04
190,7.67,7.0,6.71
191,0.94,1.0,1.01
192,0.66,1.0,1.09
193,7.86,8.0,8.09
195,0.49,1.0,1.0
196,1.05,1.0,0.99
197,0.92,1.0,0.87
198,0.6,1.0,0.96
199,0.84,1.0,0.98
201,2.74,1.0,1.11
202,0.45,1.0,0.98
203,1.39,1.0,1.05
204,4.68,1.0,1.08
207,2.14,1.0,0.88
208,1.27,1.0,1.03
209,1.29,1.0,0.99
210,1.02,1.0,0.92
212,0.68,1.0,1.03
213,0.76,1.0,0.97
215,1.57,1.0,0.98
216,0.85,0.0,0.45
217,1.8,1.0,0.84
219,1.49,2.0,1.94
220,1.33,1.0,0.89
221,1.36,1.0,0.92
223,1.02,1.0,0.88
225,3.04,3.0,3.49
226,1.26,1.0,1.05
229,3.25,4.0,4.17
230,5.49,6.0,5.52
231,6.09,6.0,5.7
232,6.65,7.0,7.18
233,1.07,1.0,1.09
234,1.26,1.0,1.09
235,5.3,7.0,7.17
236,1.88,2.0,2.09
237,6.92,7.0,7.23
239,6.59,6.0,5.52
240,1.93,2.0,1.99
241,1.16,1.0,0.92
242,13.77,17.0,17.12
243,9.56,9.0,8.91
244,4.07,5.0,5.05
245,13.0,16.0,15.55
246,11.05,10.0,10.31
250,9.76,11.0,10.98
251,16.15,17.0,17.1
254,1.81,1.0,1.1
256,17.88,17.0,17.29
258,14.51,15.0,14.99
259,14.12,15.0,15.18
260,15.58,15.0,15.39
261,2.54,1.0,0.88
263,17.16,18.0,17.75
264,13.91,14.0,13.51
265,16.95,18.0,17.76
266,17.48,18.0,17.86
267,14.61,16.0,16.73
270,16.52,18.0,18.03
271,15.74,18.0,17.71
272,8.63,1.0,1.27
273,6.74,1.0,1.18
274,7.47,2.0,2.15
275,1.53,1.0,1.04
276,0.85,1.0,0.88
280,15.59,18.0,18.26
282,0.49,1.0,0.93
283,1.45,1.0,0.96
284,3.29,2.0,1.96
285,18.34,18.0,17.82
286,18.85,18.0,18.1
288,16.24,18.0,18.29
290,0.25,1.0,1.1
291,18.1,18.0,17.79
292,19.59,18.0,18.28
293,17.71,19.0,18.61
296,1.19,2.0,2.12
298,17.89,18.0,18.07
299,16.47,17.0,17.42
300,16.78,18.0,18.07
302,17.33,19.0,18.61
303,1.55,2.0,1.97
304,1.38,1.0,0.94
306,18.59,18.0,17.9
307,18.84,18.0,17.91
308,17.37,18.0,17.98
309,18.16,18.0,17.96
310,0.97,1.0,1.0
311,1.08,1.0,0.97
312,19.01,18.0,18.39
313,18.28,18.0,17.96
314,18.1,18.0,18.27
315,16.66,20.0,19.12
317,0.4,1.0,0.94
318,1.93,2.0,2.13
319,17.7,18.0,18.06
320,18.43,18.0,17.76
322,19.0,19.0,18.81
323,17.73,18.0,18.07
324,2.46,1.0,0.97
326,18.08,19.0,18.62
328,2.24,1.0,1.06
330,15.09,17.0,17.11
331,0.88,1.0,0.95
332,1.07,1.0,1.02
333,14.6,15.0,15.27
335,10.64,12.0,11.32
336,13.3,13.0,13.34
337,16.04,18.0,17.62
339,1.88,1.0,1.03
341,16.74,17.0,17.98
342,16.26,17.0,17.23
344,8.43,8.0,7.67
345,0.89,1.0,0.91
346,0.92,1.0,0.97
349,3.85,4.0,4.02
350,3.31,4.0,4.16
352,1.68,2.0,2.09
353,0.85,1.0,0.99
354,1.22,1.0,1.1
355,16.29,19.0,18.72
356,9.38,2.0,1.81
358,7.12,7.0,7.08
359,0.71,1.0,1.06
362,9.38,8.0,7.83
364,1.87,1.0,1.17
