,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,18.79,6.87
1,9.87,2.26
2,39.25,9.75
5,4.06,6.38
7,10.03,4.1
8,4.41,2.82
10,2.63,15.3
11,5.71,6.46
12,7.82,2.46
14,15.28,6.88
15,0.5,3.33
17,4.29,0.17
18,72.15,7.06
19,29.67,2.24
20,71.0,4.0
23,29.21,5.91
24,41.72,1.03
25,7.58,6.01
26,11.85,7.97
27,19.73,8.91
29,13.75,11.0
30,13.73,4.15
31,10.77,11.18
32,2.77,4.15
33,1.38,7.48
34,9.5,5.0
36,6.87,10.05
37,5.79,9.63
41,17.84,4.19
42,32.8,0.36
43,98.2,12.9
44,0.34,2.74
45,3.26,1.89
47,37.71,2.83
48,23.76,0.5
49,2.84,1.12
50,4.58,11.69
51,6.44,5.47
52,16.86,1.41
55,15.46,6.45
56,50.97,3.05
57,6.54,14.95
58,0.81,0.09
59,22.33,2.5
63,21.44,0.92
64,6.12,13.79
65,19.28,0.26
66,14.09,0.06
67,9.28,6.68
68,10.16,8.72
69,2.97,0.57
70,1.41,0.3
71,5.86,0.55
72,inf,inf
73,0.76,6.41
75,0.79,4.04
78,130.57,7.45
79,9.5,2.93
83,0.89,2.73
85,14.26,23.35
86,4.29,16.81
87,9.69,11.12
88,6.1,8.49
89,1.69,2.69
91,16.65,8.62
92,4.0,15.44
93,50.26,11.4
94,1.62,3.29
95,40.54,13.02
97,18.05,4.56
98,28.99,3.3
99,31.69,7.52
101,30.04,4.85
102,2.1,20.31
104,1.73,5.6
108,23.97,5.02
109,1.36,1.45
110,2.15,1.45
111,3.05,2.48
113,15.24,21.59
115,43.81,19.07
116,0.62,0.06
117,0.47,4.58
118,3.08,6.74
120,3.87,8.83
121,2.79,2.7
122,50.84,38.41
123,0.76,1.68
125,11.33,8.94
126,5.57,4.7
128,32.18,38.48
129,35.2,6.12
130,103.6,10.22
131,6.38,3.53
132,6.91,4.77
135,8.57,0.44
137,2.05,0.06
138,23.14,1.67
139,3.06,2.02
140,8.61,12.07
142,12.06,15.54
143,20.28,16.86
144,10.26,1.05
146,3.98,3.4
147,6.44,8.21
150,23.34,9.9
151,0.86,0.54
153,21.46,0.38
154,18.08,0.36
155,18.82,7.1
156,1.96,1.67
157,3.03,3.55
158,0.87,5.01
159,20.33,12.17
160,12.26,3.07
161,0.74,0.31
162,11.81,2.72
163,34.3,12.8
165,1.6,6.71
166,24.69,2.62
167,12.68,1.33
168,10.97,4.63
171,23.02,13.46
172,62.37,15.32
173,2.93,15.35
174,1.65,10.9
175,inf,inf
176,1.02,24.61
177,inf,inf
183,156.93,7.88
185,3.07,25.92
186,8.8,5.46
187,9.04,4.99
189,18.91,1.28
190,3.95,6.0
191,44.74,5.23
192,59.29,9.77
193,1.54,1.76
194,20.86,2.25
195,36.24,5.26
197,14.6,4.08
198,24.26,7.49
200,153.51,34.28
202,28.89,14.39
203,3.61,3.89
204,144.92,43.78
205,9.79,14.39
206,3.79,2.84
208,43.12,13.05
209,4.94,1.12
210,38.61,15.6
211,26.35,1.0
213,40.18,5.22
214,53.69,3.52
215,38.62,1.28
216,inf,inf
220,3.84,22.48
222,17.92,4.57
224,0.74,1.09
225,10.92,5.45
226,1.4,7.22
228,2.73,7.81
230,13.3,7.47
233,7.01,4.05
234,5.16,5.03
236,28.74,13.24
237,11.04,5.49
238,19.18,14.68
239,0.46,20.55
242,9.65,2.77
244,9.08,3.94
247,24.58,1.05
248,84.5,5.97
249,1.56,0.6
250,21.83,9.24
252,7.74,5.73
255,15.93,6.51
257,2.06,0.7
258,1.92,3.65
259,1.42,2.76
263,7.22,0.03
264,5.7,8.78
266,2.65,0.17
268,7.02,4.24
269,25.12,5.44
270,15.36,1.49
271,16.86,1.27
272,812.86,37.4
273,782.87,31.05
275,93.07,11.83
279,4.1,2.32
280,9.54,1.77
281,14.67,1.16
284,61.64,5.26
285,1.75,0.55
286,4.19,0.86
287,6.35,0.93
289,33.05,1.65
290,11.73,9.52
292,11.82,0.82
293,14.68,4.88
297,4.86,2.0
298,1.08,0.7
299,6.75,4.39
301,3.13,0.15
302,6.42,4.46
303,32.85,0.2
304,38.57,0.39
306,0.2,1.11
308,3.74,0.22
309,2.55,0.04
311,45.93,5.73
312,7.84,3.45
313,3.64,0.65
314,1.81,2.07
315,7.9,5.24
317,23.12,11.16
318,27.84,6.47
319,0.79,0.49
321,0.42,2.43
323,1.79,0.27
324,115.44,10.86
325,76.17,5.87
326,2.87,3.84
328,92.56,16.62
330,7.95,3.12
331,16.79,6.37
333,1.44,0.55
334,3.51,4.93
336,17.11,2.73
337,8.9,0.1
338,3.93,14.91
339,53.27,7.95
340,0.76,0.99
341,5.89,7.23
343,1.65,0.56
344,1.03,5.1
345,27.86,7.96
346,19.98,3.67
347,36.82,0.38
348,2.41,4.19
349,18.1,7.37
350,14.47,4.53
351,5.59,5.17
352,5.68,12.73
353,45.77,5.38
354,26.86,16.74
355,10.35,3.47
356,413.85,17.71
358,10.38,3.23
360,11.88,3.38
361,25.13,1.57
362,21.89,6.77
363,4.24,3.92
