,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,5.02,2.12
2,30.52,1.17
4,22.92,1.85
5,2.08,0.86
9,26.28,9.46
10,23.95,14.67
12,5.46,0.95
13,161.01,5.68
14,3.04,3.14
17,2.61,4.54
18,90.03,2.1
20,21.5,5.58
21,55.34,10.84
23,36.04,0.93
24,9.83,1.65
27,19.22,5.99
28,41.12,0.06
29,43.26,5.48
30,9.29,1.14
31,34.63,5.31
33,25.41,4.98
34,29.66,3.33
36,14.27,7.21
37,1.62,2.36
38,30.52,5.38
39,38.29,7.18
41,26.68,0.07
43,65.27,4.05
47,25.77,2.23
49,35.18,4.32
50,24.84,7.34
51,8.7,11.63
52,31.15,2.53
53,2.28,3.39
54,73.35,5.37
55,23.76,5.51
57,24.32,3.51
58,8.63,3.85
59,43.38,1.96
60,19.26,8.81
61,58.42,0.27
62,68.58,3.26
63,20.0,4.77
65,20.8,3.33
67,13.45,3.95
69,5.09,1.48
70,3.41,1.79
71,9.7,1.69
72,inf,inf
73,30.45,14.39
75,3.04,3.35
76,15.75,7.36
77,20.54,1.77
78,105.37,9.25
80,13.51,9.43
83,11.67,9.58
85,24.69,18.77
86,25.04,10.61
87,0.71,2.06
88,6.85,4.63
91,13.72,4.99
92,28.57,5.01
93,14.57,1.36
94,6.26,8.41
95,43.88,3.96
96,2.85,1.9
97,24.32,1.07
98,23.81,8.12
99,76.94,0.79
101,6.97,19.52
104,4.46,5.28
105,0.33,0.77
106,6.91,3.02
107,19.57,29.27
108,2.29,15.76
109,5.1,0.59
110,3.66,0.71
111,4.32,2.03
113,57.3,13.76
115,75.62,48.95
116,3.94,0.87
120,7.57,3.14
122,117.43,46.97
124,2.18,5.42
125,14.93,8.16
127,10.49,5.09
128,90.47,1.17
131,10.72,4.08
133,3.46,1.48
137,21.37,10.97
138,76.31,5.21
139,0.12,0.7
140,4.36,6.02
141,6.36,1.9
142,63.87,9.66
143,66.3,14.1
145,2.8,2.13
148,1.43,0.74
149,125.38,10.08
150,32.47,5.56
151,12.46,1.15
152,10.6,3.77
153,47.45,4.11
154,1.84,6.49
155,15.6,2.22
161,31.84,6.64
162,7.66,3.85
163,51.19,8.62
164,39.03,20.23
165,5.4,1.22
166,94.61,4.51
168,15.73,5.36
169,5.38,8.6
170,55.4,4.74
171,32.19,15.3
172,16.13,15.01
173,6.13,7.42
174,2.99,4.96
175,inf,inf
176,11.77,11.96
177,inf,inf
178,24.1,14.76
179,38.13,9.29
181,0.8,9.07
182,32.78,3.38
183,67.29,3.62
184,30.95,8.1
185,1.12,3.52
190,9.56,4.12
191,5.6,1.42
192,33.5,9.21
193,1.8,1.1
195,51.24,0.02
196,5.29,1.26
197,8.15,12.96
198,39.85,3.59
199,16.47,2.35
201,174.1,11.32
202,54.57,2.25
203,39.02,4.75
204,368.28,7.93
207,113.84,12.31
208,27.01,3.08
209,28.95,1.06
210,1.64,7.63
212,31.95,2.73
213,23.53,2.56
215,56.79,1.8
216,inf,inf
217,80.19,16.01
219,25.38,2.83
220,32.69,10.86
221,35.66,7.6
223,1.61,11.71
225,1.41,16.31
226,26.18,4.8
229,18.69,4.14
230,8.53,8.06
231,1.57,4.95
232,5.01,2.61
233,6.65,8.82
234,26.07,8.88
235,24.26,2.4
236,6.0,4.42
237,1.08,3.34
239,9.76,7.94
240,3.63,0.37
241,15.51,8.45
242,19.02,0.71
243,6.24,1.04
244,18.5,1.1
245,18.77,2.82
246,10.46,3.14
250,11.25,0.2
251,4.97,0.59
254,81.08,10.09
256,5.17,1.71
258,3.25,0.04
259,5.86,1.21
260,3.89,2.62
261,154.14,11.62
263,4.67,1.4
264,0.65,3.49
265,5.85,1.31
266,2.9,0.78
267,8.71,4.56
270,8.23,0.15
271,12.53,1.59
272,762.92,26.99
273,573.91,18.17
274,273.62,7.71
275,52.6,3.73
276,14.51,11.92
280,13.39,1.44
282,50.91,6.9
283,44.75,3.64
284,64.28,2.0
285,1.88,1.02
286,4.7,0.58
288,9.76,1.63
290,75.41,10.43
291,0.58,1.17
292,8.82,1.53
293,6.79,2.03
296,40.51,6.19
298,0.61,0.37
299,3.11,2.49
300,6.8,0.37
302,8.76,2.04
303,22.39,1.43
304,38.41,5.64
306,3.27,0.57
307,4.65,0.48
308,3.49,0.1
309,0.88,0.24
310,3.38,0.35
311,8.13,2.89
312,5.63,2.15
313,1.55,0.2
314,0.53,1.51
315,16.69,4.42
317,59.7,6.48
318,3.68,6.52
319,1.68,0.34
320,2.39,1.32
322,0.01,1.01
323,1.5,0.39
324,145.76,3.37
326,4.85,2.01
328,123.5,5.69
330,11.22,0.62
331,11.63,4.83
332,6.98,1.96
333,2.66,1.8
335,11.32,5.69
336,2.3,2.64
337,10.88,2.1
339,88.39,3.35
341,1.53,5.74
342,4.34,1.38
344,5.41,4.15
345,10.71,8.54
346,8.5,2.54
349,3.73,0.52
350,17.21,3.88
352,16.18,4.38
353,15.14,0.56
354,21.95,9.94
355,14.25,1.48
356,368.99,9.73
358,1.73,1.13
359,28.89,5.73
362,17.26,2.18
364,86.79,16.66
