,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,20.49,2.35
4,51.19,15.02
6,9.3,5.3
9,18.99,16.48
13,160.58,8.76
16,88.57,1.69
21,67.82,7.89
22,11.08,16.93
28,46.78,5.38
35,53.28,13.55
38,17.5,0.65
39,116.25,8.99
40,27.34,11.92
46,85.39,9.44
53,106.7,0.98
54,419.04,1.13
60,17.9,22.24
61,8.16,4.53
62,122.57,1.09
74,45.87,2.24
76,22.26,5.06
77,83.5,15.15
80,37.65,18.97
81,26.29,21.37
82,12.03,21.38
84,106.15,10.14
90,58.47,2.21
96,16.95,1.53
100,41.96,9.68
103,1.03,7.56
105,0.43,8.94
106,2.51,8.55
107,60.0,35.59
112,171.45,4.73
114,66.28,24.55
119,25.74,24.66
124,6.94,8.68
127,14.34,4.7
133,12.61,11.65
134,3.0,5.4
136,3.7,0.65
141,16.49,2.67
145,2.59,0.46
148,6.53,3.72
149,71.99,18.19
152,23.51,0.25
164,14.06,3.81
169,18.81,1.8
170,83.1,3.69
178,17.23,20.42
179,29.84,4.13
180,18.96,5.28
181,53.77,39.42
182,28.55,16.92
184,46.0,32.76
188,15.21,21.32
196,18.31,3.9
199,18.35,6.47
201,102.73,37.71
207,131.17,3.78
212,11.53,26.04
217,48.71,42.41
218,72.02,22.66
219,59.91,18.67
221,62.23,2.42
223,85.76,43.61
227,10.6,19.76
229,38.24,9.66
231,14.06,25.21
232,12.63,6.7
235,67.06,3.92
240,40.17,2.83
241,48.13,1.31
243,8.8,3.27
245,19.3,5.99
246,24.06,4.83
251,4.52,0.53
253,17.86,4.77
254,91.89,4.97
256,1.26,1.65
260,1.13,4.18
261,157.44,5.92
262,35.66,1.11
265,20.77,8.52
267,9.22,10.46
274,478.6,35.1
276,17.8,2.97
277,1603.22,39.26
278,7.9,6.88
282,37.76,11.13
283,106.13,10.63
288,3.45,3.29
291,1.46,2.45
294,7.45,2.29
295,11.59,3.21
296,14.09,1.89
300,9.04,1.86
305,0.17,0.83
307,7.1,0.87
310,54.37,16.27
316,41.1,28.56
320,0.05,0.3
322,9.19,3.91
327,2.53,1.44
329,4.77,3.9
332,5.53,0.41
335,39.8,11.95
342,5.02,4.25
357,23.42,8.4
359,41.18,0.98
364,307.04,25.06
