,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.14,1.0,0.9
1,0.41,1.0,1.02
3,1.15,1.0,1.02
4,9.62,11.0,10.14
6,5.7,6.0,6.29
7,3.79,3.0,2.92
8,7.18,6.0,5.99
9,0.86,1.0,1.23
10,1.28,1.0,1.26
11,3.41,3.0,3.16
12,0.98,1.0,0.99
13,3.45,2.0,2.03
14,8.58,9.0,8.09
15,4.07,4.0,3.82
18,1.52,1.0,0.97
19,1.49,1.0,0.89
21,1.29,1.0,0.94
23,0.8,1.0,0.86
25,5.75,6.0,6.29
26,2.82,3.0,3.21
27,0.79,1.0,1.01
30,0.89,1.0,0.98
31,0.82,1.0,1.07
32,0.84,1.0,1.03
33,0.86,1.0,0.88
34,0.73,1.0,1.01
35,1.79,2.0,1.91
36,1.02,1.0,1.06
37,0.99,1.0,0.99
38,0.63,1.0,0.93
39,1.36,1.0,1.0
40,1.01,1.0,1.03
41,1.66,2.0,1.9
42,1.08,1.0,1.03
45,1.3,1.0,1.0
46,1.32,1.0,1.03
47,1.4,2.0,1.9
48,1.05,1.0,1.04
49,1.12,1.0,1.03
50,1.1,1.0,0.97
53,2.29,2.0,1.79
54,1.87,1.0,0.83
56,1.16,1.0,0.99
57,1.6,1.0,1.0
58,0.81,1.0,1.02
59,1.27,2.0,1.87
60,1.25,1.0,1.0
61,0.85,1.0,0.99
62,1.2,1.0,0.97
63,2.08,2.0,1.89
64,1.35,1.0,1.06
65,1.16,1.0,0.97
67,5.9,6.0,6.31
68,10.17,9.0,9.58
69,8.45,8.0,8.09
70,7.9,8.0,8.13
71,7.34,8.0,8.09
72,0.55,0.0,0.44
73,0.87,1.0,0.79
74,1.07,1.0,0.98
75,8.2,8.0,8.11
79,0.97,1.0,0.96
82,4.29,5.0,5.68
83,0.54,1.0,0.94
84,1.21,1.0,0.97
87,0.75,1.0,0.83
88,8.93,9.0,8.49
90,0.67,1.0,0.99
91,0.72,1.0,1.05
92,0.93,1.0,1.09
93,0.71,1.0,1.01
94,0.66,1.0,1.04
95,0.55,1.0,1.07
96,8.66,8.0,7.89
97,10.54,9.0,8.45
98,1.52,1.0,1.0
99,1.64,1.0,1.02
101,0.74,1.0,0.76
104,8.94,9.0,8.49
105,12.19,12.0,12.62
107,0.78,1.0,0.85
110,13.41,14.0,13.78
111,13.29,14.0,13.75
112,1.6,1.0,1.3
113,1.34,1.0,1.35
114,1.43,1.0,1.4
116,13.6,13.0,13.25
117,9.05,9.0,8.72
118,12.31,12.0,12.88
119,14.43,17.0,13.9
121,1.22,1.0,1.2
122,1.86,1.0,1.47
124,13.38,13.0,13.92
126,14.01,15.0,13.97
127,13.69,15.0,13.97
128,1.24,1.0,1.18
131,13.99,15.0,14.12
133,11.53,12.0,12.74
134,1.14,1.0,0.96
135,0.77,1.0,1.03
137,1.29,1.0,1.0
139,13.06,13.0,13.01
140,12.99,12.0,13.53
142,1.36,1.0,1.42
145,12.92,13.0,13.02
146,13.53,14.0,13.73
147,14.06,15.0,13.95
149,1.79,1.0,1.42
150,1.44,1.0,1.16
151,14.15,14.0,13.88
153,0.74,1.0,1.04
154,1.34,1.0,1.02
156,1.14,1.0,1.02
157,1.16,1.0,1.0
158,1.03,1.0,1.0
159,0.72,1.0,0.99
162,8.51,9.0,8.59
163,0.97,1.0,0.76
164,0.79,1.0,0.85
165,9.13,9.0,9.11
168,1.84,2.0,1.96
170,0.5,1.0,0.97
171,0.32,1.0,0.78
172,0.7,1.0,0.91
174,9.15,9.0,9.49
175,0.57,0.0,0.3
176,10.29,10.0,12.08
178,1.11,1.0,0.94
179,0.96,1.0,0.94
180,0.91,1.0,1.01
181,1.3,1.0,0.89
182,6.09,6.0,6.37
184,0.93,1.0,0.81
186,6.39,7.0,7.53
187,7.44,7.0,7.52
189,0.9,1.0,1.04
190,7.01,7.0,6.34
191,0.8,1.0,1.05
192,0.93,1.0,0.98
194,0.91,1.0,0.99
195,0.58,1.0,0.98
196,1.03,1.0,1.01
197,1.37,1.0,0.93
198,1.0,1.0,0.98
200,2.12,1.0,0.92
201,1.97,1.0,1.3
202,0.88,1.0,0.91
203,1.18,1.0,0.97
204,3.02,1.0,1.15
206,0.5,1.0,0.8
207,1.36,1.0,1.01
208,1.39,1.0,0.96
210,0.59,1.0,1.0
212,0.76,1.0,0.85
214,1.37,1.0,1.01
215,1.15,1.0,0.98
216,0.64,0.0,0.56
217,1.72,1.0,0.88
219,1.36,2.0,1.86
225,2.89,3.0,3.23
226,1.12,1.0,1.0
227,1.24,1.0,0.97
228,3.92,4.0,4.4
230,5.2,6.0,5.92
232,6.83,7.0,7.26
233,1.06,1.0,1.03
