,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,4.13,11.0,9.33
6,4.78,6.0,5.93
14,7.56,9.0,8.39
17,0.86,1.0,0.99
18,2.49,1.0,1.0
19,2.01,1.0,0.93
22,2.58,4.0,4.43
26,2.7,3.0,3.6
28,1.16,2.0,1.9
30,1.12,1.0,1.13
31,1.09,1.0,1.18
32,1.18,1.0,1.06
37,1.19,1.0,1.08
38,0.63,1.0,0.99
39,2.1,1.0,0.96
45,1.09,1.0,1.08
48,1.28,1.0,1.05
49,1.43,1.0,1.09
53,2.54,2.0,1.88
58,1.27,1.0,1.03
59,1.04,2.0,1.95
66,1.23,1.0,0.97
67,5.54,6.0,6.47
71,6.61,8.0,8.49
74,1.24,1.0,0.97
75,6.95,8.0,8.61
77,2.34,1.0,0.99
81,4.47,5.0,5.61
84,2.53,1.0,0.93
85,1.28,3.0,1.73
91,1.37,1.0,1.01
96,8.36,8.0,7.81
104,8.38,9.0,8.91
105,12.72,12.0,13.75
116,12.78,13.0,13.91
117,8.54,9.0,8.96
118,13.28,12.0,13.73
120,11.96,12.0,13.61
121,1.88,1.0,1.12
126,13.16,15.0,14.03
127,12.95,15.0,13.87
129,1.75,1.0,0.86
130,2.0,1.0,1.05
137,1.29,1.0,1.07
139,12.66,13.0,14.23
140,13.43,12.0,13.85
143,1.51,1.0,1.11
144,13.16,10.0,10.67
155,1.35,1.0,0.97
157,1.2,1.0,1.05
158,1.18,1.0,1.0
159,1.42,1.0,1.06
160,1.64,1.0,1.09
161,1.44,1.0,1.03
168,2.38,2.0,1.77
169,1.17,1.0,1.04
179,1.1,1.0,0.97
181,1.58,1.0,0.85
183,2.99,1.0,0.9
185,1.35,1.0,0.86
186,5.59,7.0,7.35
196,1.45,1.0,0.98
208,3.19,1.0,0.95
209,1.18,1.0,0.99
210,0.78,1.0,0.87
211,1.74,1.0,0.79
214,1.92,1.0,1.1
216,1.15,0.0,0.96
217,2.03,1.0,0.83
218,2.07,1.0,0.86
221,1.87,1.0,1.12
226,0.92,1.0,0.93
233,1.65,1.0,1.09
234,1.88,1.0,0.98
248,1.99,1.0,0.93
250,6.66,11.0,9.53
254,1.33,1.0,1.03
256,15.57,17.0,17.58
257,14.43,18.0,17.54
261,2.17,1.0,0.88
263,12.31,18.0,17.13
265,14.14,18.0,17.62
267,12.08,16.0,17.04
270,11.53,18.0,17.34
271,11.53,18.0,17.5
275,1.86,1.0,0.99
276,0.86,1.0,0.95
282,0.88,1.0,0.92
289,1.89,2.0,2.1
290,1.49,1.0,0.99
293,15.72,19.0,17.76
295,15.95,19.0,18.39
296,1.82,2.0,1.96
301,17.87,18.0,18.27
303,2.27,2.0,2.15
304,2.06,1.0,0.93
305,17.9,18.0,18.29
314,16.83,18.0,18.6
320,15.53,18.0,17.68
321,16.6,18.0,17.53
325,1.84,1.0,0.88
326,17.9,19.0,18.39
327,17.9,18.0,18.39
328,3.76,1.0,1.06
334,8.64,8.0,7.24
338,0.8,1.0,1.11
339,2.27,1.0,1.0
345,1.25,1.0,1.01
348,9.05,6.0,5.75
358,6.39,7.0,6.98
359,1.43,1.0,0.99
