,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,1.2,1.0,0.98
4,5.37,11.0,9.35
6,5.44,6.0,6.32
9,0.81,1.0,1.16
13,5.21,2.0,2.18
16,0.23,2.0,1.97
21,1.68,1.0,0.92
22,3.56,4.0,4.68
28,1.06,2.0,1.89
35,0.93,2.0,1.73
38,0.82,1.0,0.99
39,2.16,1.0,1.09
40,1.27,1.0,0.88
46,1.85,1.0,1.09
53,4.13,2.0,2.02
54,5.19,1.0,1.01
60,1.18,1.0,1.22
61,1.08,1.0,1.05
62,2.23,1.0,1.01
74,1.46,1.0,1.02
76,1.22,1.0,1.05
77,1.84,1.0,1.15
80,1.38,1.0,1.19
81,3.69,5.0,6.07
82,4.4,5.0,6.07
84,2.06,1.0,1.1
90,0.42,1.0,1.02
96,9.36,8.0,7.88
100,0.58,1.0,0.9
103,10.89,11.0,10.17
105,12.05,12.0,13.07
106,11.7,12.0,13.03
107,0.4,1.0,0.64
112,2.71,1.0,1.05
114,1.66,1.0,1.25
119,12.62,17.0,12.81
124,13.9,13.0,14.13
127,12.85,15.0,14.29
133,10.49,12.0,13.4
134,1.03,1.0,1.05
136,1.04,1.0,1.01
141,11.69,14.0,13.63
145,12.66,13.0,13.06
148,12.15,13.0,13.48
149,1.72,1.0,1.18
152,9.94,13.0,13.03
164,0.86,1.0,0.96
169,1.19,1.0,1.02
170,0.17,1.0,0.96
178,0.83,1.0,0.8
179,0.7,1.0,0.96
180,0.81,1.0,0.95
181,1.54,1.0,0.61
182,4.29,6.0,7.01
184,0.54,1.0,0.67
188,4.24,5.0,6.07
196,0.82,1.0,1.04
199,0.82,1.0,0.94
201,2.03,1.0,1.38
207,2.31,1.0,1.04
212,1.12,1.0,0.74
217,1.49,1.0,0.58
218,1.72,1.0,0.77
219,0.8,2.0,1.63
221,1.62,1.0,1.02
223,1.86,1.0,0.56
227,1.11,1.0,0.8
229,2.47,4.0,3.61
231,5.16,6.0,4.49
232,6.12,7.0,7.47
235,2.31,7.0,7.27
240,1.2,2.0,2.06
241,1.48,1.0,0.99
243,8.21,9.0,8.71
245,12.91,16.0,15.04
246,12.41,10.0,9.52
251,16.23,17.0,16.91
253,13.96,17.0,16.19
254,1.92,1.0,0.95
256,17.21,17.0,16.72
260,14.83,15.0,15.63
261,2.57,1.0,0.94
262,1.29,2.0,2.02
265,14.26,18.0,16.47
267,14.52,16.0,17.67
274,11.57,2.0,2.7
276,1.18,1.0,1.03
277,17.03,1.0,1.39
278,18.42,20.0,18.62
282,1.38,1.0,0.89
283,-0.06,1.0,0.89
288,17.38,18.0,18.59
291,18.26,18.0,17.56
294,16.66,18.0,18.41
295,16.8,19.0,18.39
296,1.72,2.0,2.04
300,16.37,18.0,17.66
305,18.03,18.0,18.15
307,19.28,18.0,17.84
310,1.54,1.0,1.16
316,1.41,1.0,1.29
320,18.01,18.0,18.05
322,20.75,19.0,18.26
327,18.46,18.0,18.26
329,19.91,19.0,18.26
332,1.06,1.0,1.0
335,7.22,12.0,10.57
342,16.15,17.0,17.72
357,13.02,17.0,15.57
359,1.41,1.0,0.99
364,4.07,1.0,1.25
