,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.23,1.0,0.75
3,1.34,1.0,0.9
7,4.88,3.0,2.75
8,6.56,6.0,5.52
12,1.06,1.0,1.08
16,1.34,2.0,2.15
17,1.12,1.0,0.98
18,2.12,1.0,0.97
21,1.69,1.0,1.0
26,1.56,3.0,3.49
38,1.14,1.0,0.89
39,2.2,1.0,0.89
43,2.82,1.0,1.07
45,1.23,1.0,0.96
46,1.09,1.0,1.11
48,1.13,1.0,1.01
50,0.64,1.0,1.08
51,1.3,1.0,0.9
55,1.13,1.0,0.97
56,0.86,1.0,1.01
58,0.95,1.0,1.01
60,1.06,1.0,1.12
61,1.33,1.0,1.04
62,1.77,1.0,0.99
66,0.47,1.0,0.85
68,9.06,9.0,11.51
73,0.63,1.0,0.63
82,4.75,5.0,5.53
89,2.83,5.0,4.39
91,1.12,1.0,1.0
97,9.06,9.0,8.56
98,2.65,1.0,0.93
101,1.1,1.0,0.76
102,12.07,11.0,8.47
103,12.35,11.0,11.15
106,12.76,12.0,12.87
112,2.02,1.0,1.42
116,12.57,13.0,12.83
133,12.3,12.0,12.87
134,0.95,1.0,0.9
137,1.2,1.0,1.03
139,13.15,13.0,13.21
140,13.75,12.0,13.94
143,1.86,1.0,1.34
144,12.62,10.0,11.16
147,13.57,15.0,13.7
149,2.0,1.0,1.26
150,1.16,1.0,0.6
153,1.03,1.0,0.97
156,1.31,1.0,0.9
159,1.14,1.0,1.03
160,1.14,1.0,1.06
161,1.25,1.0,1.01
162,7.24,9.0,7.84
164,0.7,1.0,0.75
165,8.56,9.0,10.69
170,1.2,1.0,1.19
171,0.56,1.0,0.58
179,0.75,1.0,0.94
185,0.56,1.0,0.71
186,7.6,7.0,8.08
187,7.58,7.0,8.07
198,0.6,1.0,0.81
201,7.92,1.0,1.73
203,1.25,1.0,0.93
204,10.4,1.0,1.54
208,1.21,1.0,1.08
212,1.13,1.0,0.9
213,1.91,1.0,0.98
215,1.42,1.0,1.12
223,1.39,1.0,0.74
234,1.87,1.0,1.04
235,5.52,7.0,7.27
239,5.78,6.0,4.4
244,2.95,5.0,4.35
245,12.72,16.0,14.74
252,14.89,18.0,15.67
253,13.33,17.0,17.35
254,2.06,1.0,1.15
262,0.71,2.0,2.01
263,14.24,18.0,17.54
266,16.73,18.0,18.09
267,12.62,16.0,17.35
268,2.34,2.0,2.19
274,14.12,2.0,2.6
275,1.86,1.0,1.04
281,16.28,19.0,18.75
282,1.21,1.0,0.95
292,18.79,18.0,18.5
293,16.21,19.0,18.01
299,13.84,17.0,18.01
300,15.55,18.0,17.72
301,16.59,18.0,18.26
306,15.12,18.0,17.99
310,2.27,1.0,1.04
313,15.04,18.0,18.32
316,2.06,1.0,1.08
317,1.31,1.0,1.01
319,17.14,18.0,18.02
322,18.77,19.0,18.53
324,1.7,1.0,0.95
325,2.32,1.0,0.99
333,13.94,15.0,14.79
341,17.6,17.0,18.46
350,2.53,4.0,4.21
357,12.55,17.0,14.52
360,1.17,1.0,1.1
361,3.24,5.0,4.47
362,12.77,8.0,7.08
363,4.26,4.0,3.57
364,3.08,1.0,1.18
