,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,71.89,7.45
5,6.29,2.26
16,36.56,2.08
17,9.2,14.75
20,88.71,6.64
22,16.12,11.24
24,52.31,8.08
28,41.6,7.26
29,55.08,4.82
43,210.23,5.85
44,19.11,1.48
51,1.67,4.32
52,10.3,3.56
55,41.25,15.45
66,4.11,2.37
76,17.27,2.79
77,69.76,4.2
78,306.2,17.11
80,22.41,3.72
81,20.42,15.53
85,17.12,43.74
86,7.9,20.73
89,58.76,5.6
100,32.66,1.12
102,1.89,23.64
103,2.38,12.94
106,5.78,10.49
108,27.76,15.8
109,0.7,2.38
115,34.16,32.56
120,2.97,9.26
123,1.15,0.26
125,16.18,12.67
129,3.16,27.23
130,128.1,12.74
132,11.35,8.78
136,9.82,0.77
138,88.65,14.48
141,7.04,3.01
143,38.62,40.43
144,26.54,3.25
148,5.73,6.3
152,13.35,0.01
155,35.9,5.74
160,37.52,7.06
161,10.73,8.11
166,121.33,9.84
167,33.67,2.68
169,22.66,3.33
173,42.41,18.59
177,inf,inf
183,181.07,5.98
185,66.05,17.23
188,37.47,19.95
193,19.74,3.37
199,52.93,9.16
205,26.78,10.39
209,15.45,13.23
211,97.41,21.69
213,86.36,14.4
218,116.32,16.71
220,42.33,4.03
221,92.07,0.0
222,38.19,0.6
223,49.83,16.59
224,20.57,6.88
229,50.23,7.73
231,35.25,25.36
234,31.75,7.92
237,3.85,6.94
238,46.05,22.33
240,29.34,2.22
241,3.31,1.82
243,17.99,11.3
250,0.93,2.75
253,15.47,0.75
255,88.95,1.11
258,2.44,8.13
261,167.77,8.46
262,59.7,1.48
266,11.78,2.38
273,1134.32,27.38
277,1766.62,39.01
279,3.48,0.88
291,5.4,2.04
297,114.43,15.07
298,7.88,1.49
303,1.74,3.2
307,3.53,2.16
311,67.46,2.33
312,6.29,3.14
313,2.24,0.57
314,4.14,2.29
321,8.97,3.41
324,60.61,12.86
327,4.76,3.71
328,237.12,7.09
329,7.68,1.87
331,127.61,16.69
337,27.44,1.91
339,49.67,5.33
340,2.63,0.4
345,5.45,6.32
346,43.53,3.09
349,37.08,20.65
352,23.53,11.58
354,296.45,16.27
355,21.15,4.09
357,10.14,4.69
359,76.71,2.92
362,71.8,9.12
