,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,62.42,15.21
6,20.31,1.14
14,16.04,6.74
17,13.55,0.89
18,149.43,0.43
19,101.41,6.79
22,35.38,10.67
26,9.94,20.15
28,41.88,5.17
30,12.4,13.33
31,8.88,17.7
32,18.48,5.63
37,18.55,8.46
38,37.22,0.68
39,110.17,4.28
45,9.03,8.31
48,28.25,5.06
49,42.79,8.65
53,26.77,5.8
58,27.19,2.72
59,48.15,2.4
66,22.71,3.31
67,7.61,7.83
71,17.43,6.07
74,24.08,3.05
75,13.08,7.56
77,134.48,1.03
81,10.62,12.23
84,152.67,7.17
85,57.45,42.26
91,37.3,1.48
96,4.5,2.34
104,6.87,1.03
105,6.03,14.62
116,1.66,7.03
117,5.14,0.47
118,10.63,14.42
120,0.35,13.45
121,87.8,11.72
126,12.26,6.46
127,13.68,7.54
129,75.24,13.94
130,99.69,4.57
137,28.58,6.82
139,2.59,9.45
140,11.95,15.45
143,51.09,10.8
144,31.57,6.74
155,34.8,2.59
157,20.1,5.1
158,18.5,0.05
159,41.77,6.0
160,63.74,8.83
161,43.54,2.67
168,18.9,11.66
169,17.11,4.08
179,9.53,3.3
181,58.42,15.36
183,198.93,10.3
185,35.48,14.15
186,20.16,4.99
196,44.92,2.24
208,219.1,4.83
209,18.25,0.89
210,22.35,13.29
211,74.38,20.57
214,91.91,10.0
216,inf,inf
217,102.5,16.76
218,106.98,14.06
221,86.57,11.76
226,8.08,7.0
233,65.03,9.4
234,87.72,1.8
248,98.71,7.37
250,39.48,13.36
254,32.94,3.45
256,8.43,3.41
257,19.84,2.56
261,116.51,11.78
263,31.61,4.82
265,21.47,2.12
267,24.52,6.49
270,35.96,3.66
271,35.96,2.8
275,85.59,0.58
276,13.86,4.77
282,11.94,8.46
289,5.7,4.87
290,49.18,1.17
293,17.27,6.52
295,16.06,3.21
296,9.21,2.0
301,0.72,1.5
303,13.67,7.67
304,105.69,7.4
305,0.55,1.6
314,6.49,3.36
320,13.73,1.76
321,7.78,2.64
325,83.69,11.7
326,5.79,3.2
327,0.55,2.17
328,275.96,5.92
334,8.04,9.52
338,19.65,10.57
339,127.41,0.36
345,24.73,1.32
348,50.9,4.17
358,8.7,0.26
359,42.88,1.34
