,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,92.03,91.0,90.89
13,106.43,111.0,106.0
18,120.68,113.0,117.85
20,119.09,122.0,119.7
25,121.75,108.0,120.76
28,124.61,120.0,125.32
29,103.86,113.0,104.58
30,95.07,102.0,95.87
31,9.12,2.0,7.55
34,121.58,122.0,120.33
39,108.19,101.0,107.58
40,120.88,124.0,122.77
42,109.4,112.0,108.05
46,80.72,84.0,81.64
47,93.48,104.0,93.32
52,11.33,2.0,9.8
54,115.97,118.0,117.3
57,129.12,123.0,129.77
59,12.04,2.0,9.41
60,111.61,115.0,110.43
64,67.9,74.0,68.43
70,62.58,63.0,63.89
71,66.88,58.0,65.07
75,58.44,57.0,57.64
81,80.48,64.0,81.87
86,45.64,52.0,47.3
88,72.62,77.0,72.19
90,57.15,59.0,58.72
91,63.21,61.0,63.71
98,98.83,105.0,102.02
99,101.27,106.0,101.82
108,8.35,3.0,9.17
109,102.11,112.0,101.38
123,80.27,104.0,76.58
124,47.04,52.0,46.59
127,53.59,45.0,52.04
128,50.34,51.0,48.78
131,49.6,44.0,48.04
132,47.67,40.0,44.99
133,50.19,44.0,47.44
151,8.04,2.0,8.09
152,73.54,82.0,76.73
154,75.1,86.0,75.89
155,81.17,89.0,82.43
157,69.9,68.0,71.17
159,83.11,84.0,82.4
164,73.19,78.0,76.15
165,7.1,2.0,7.27
166,62.94,2.0,60.17
170,73.51,74.0,73.76
173,68.09,74.0,68.9
175,62.57,62.0,62.17
177,62.39,54.0,62.79
181,57.14,58.0,56.17
182,53.69,56.0,54.6
184,59.33,57.0,58.1
