,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,1.13,0.12
13,4.12,4.5
18,6.8,4.29
20,2.39,1.88
25,12.73,11.81
28,3.84,4.44
29,8.09,7.45
30,6.8,6.01
31,356.14,277.32
34,0.35,1.37
39,7.12,6.52
40,2.52,0.99
42,2.32,3.52
46,3.91,2.81
47,10.11,10.27
52,466.63,389.83
54,1.72,0.59
57,4.97,5.5
59,501.83,370.34
60,2.95,3.97
64,8.24,7.53
70,0.66,1.42
71,15.31,12.19
75,2.53,1.12
81,25.75,27.92
86,12.23,9.04
88,5.68,6.25
90,3.13,0.47
91,3.62,4.44
98,5.88,2.84
99,4.46,3.94
108,178.29,205.66
109,8.83,9.48
123,22.82,26.37
124,9.53,10.41
127,19.08,15.63
128,1.29,4.35
131,12.73,9.19
132,19.19,12.48
133,14.06,7.83
151,302.15,304.51
152,10.31,6.43
154,12.67,11.76
155,8.8,7.39
157,2.79,4.66
159,1.06,1.9
164,6.17,2.37
165,254.92,263.43
166,3046.88,2908.62
170,0.66,0.32
173,7.98,6.89
175,0.92,0.28
177,15.55,16.27
181,1.49,3.15
182,4.12,2.5
184,4.09,1.94
