,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.39,1.0,0.77
2,0.76,1.0,0.78
3,0.69,1.0,0.77
5,3.26,3.0,6.32
6,6.12,5.0,7.01
7,3.35,1.0,0.77
8,2.53,1.0,0.74
9,2.1,1.0,2.01
10,0.76,1.0,0.79
11,8.56,10.0,8.07
12,9.05,10.0,8.9
13,6.78,9.0,7.72
14,8.71,11.0,9.16
15,8.9,12.0,9.61
16,2.78,1.0,2.27
17,1.78,1.0,1.47
18,9.61,13.0,9.91
21,2.9,1.0,1.61
23,2.94,1.0,2.25
24,2.21,1.0,1.8
25,7.49,9.0,8.51
26,6.64,7.0,7.54
28,9.01,12.0,9.67
29,7.62,12.0,8.67
31,2.35,1.0,0.88
33,8.57,14.0,9.14
34,9.15,14.0,9.7
36,8.28,12.0,9.38
37,1.3,1.0,1.47
38,0.63,1.0,0.51
39,1.86,1.0,1.09
40,5.84,5.0,6.43
42,5.25,3.0,6.4
43,1.89,1.0,0.32
48,6.07,3.0,5.95
49,5.1,3.0,5.12
50,4.78,4.0,5.59
51,0.54,1.0,0.08
53,4.91,4.0,5.48
57,5.64,4.0,6.79
59,0.94,1.0,0.79
60,8.23,5.0,8.84
62,1.09,1.0,0.87
63,2.7,2.0,2.69
65,0.72,1.0,0.87
66,0.53,1.0,0.95
67,1.09,1.0,0.84
68,2.21,2.0,1.88
70,1.19,1.0,0.91
71,1.29,1.0,0.89
73,1.75,2.0,2.16
74,1.41,1.0,1.03
75,0.75,1.0,1.2
77,1.66,1.0,1.23
78,2.31,2.0,2.14
80,0.56,1.0,1.01
82,1.04,1.0,1.3
83,2.31,2.0,2.35
85,0.49,1.0,0.7
86,0.8,1.0,0.85
87,1.22,1.0,1.39
88,2.12,2.0,2.21
89,1.46,1.0,1.7
93,1.23,2.0,1.61
95,2.36,1.0,1.1
96,1.49,1.0,1.77
97,1.82,1.0,1.53
99,1.5,2.0,2.39
100,1.6,1.0,1.69
101,1.02,1.0,1.55
103,1.71,1.0,1.39
105,2.71,2.0,3.02
107,2.43,1.0,2.91
109,1.71,1.0,1.12
110,1.17,1.0,0.41
112,0.89,1.0,0.56
113,1.17,1.0,0.86
114,-0.27,1.0,-0.22
115,-0.33,1.0,-0.24
116,1.38,1.0,0.08
117,1.28,2.0,1.51
118,2.12,1.0,1.62
120,0.85,1.0,0.66
121,0.04,1.0,0.45
122,0.04,1.0,0.43
123,2.12,2.0,1.52
