,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,129.97,34.9
1,2.82,5.32
2,2.6,34.75
3,82.67,29.25
4,15.85,18.35
5,5.32,14.26
8,68.89,57.85
9,15.59,11.62
10,11.87,8.99
11,4.3,3.79
12,3.0,5.11
14,0.99,2.91
16,74.79,41.6
17,25.33,37.68
18,10.32,3.15
20,14.42,6.91
21,90.26,45.22
22,36.64,16.62
23,17.99,29.96
24,60.34,36.01
26,2.16,1.03
28,8.63,6.71
29,8.14,10.16
30,23.55,14.88
31,122.81,81.92
33,12.53,7.23
36,19.42,12.05
37,105.09,28.36
40,7.71,8.13
42,5.24,2.5
43,7.83,25.97
45,50.02,12.68
46,48.31,2.27
47,17.78,16.98
48,24.46,26.19
51,8.89,20.16
53,2.49,10.99
56,4.71,0.52
57,22.36,30.84
60,35.77,19.8
62,28.02,51.4
63,2.77,31.32
64,30.03,16.26
65,31.66,49.35
66,23.96,12.68
67,4.34,46.69
68,3.84,21.22
70,10.01,2.58
71,16.13,15.98
72,11.72,16.52
74,14.6,12.33
75,37.41,37.08
77,5.48,0.11
78,5.09,30.3
79,6.05,28.87
81,54.56,21.37
82,4.34,21.37
83,1.86,24.73
85,9.17,31.52
87,22.86,41.02
88,19.9,28.98
89,22.16,32.3
92,9.21,8.51
94,36.76,43.75
95,1.56,36.83
98,103.12,69.5
100,9.69,7.15
102,13.26,42.09
103,104.95,13.59
104,31.01,7.47
105,20.43,6.43
106,3.61,16.89
107,1.38,32.85
108,115.05,38.73
109,3.6,3.57
110,0.76,58.66
111,16.76,14.99
112,29.11,21.3
113,161.22,89.51
115,7.43,32.5
117,4.13,6.51
118,69.85,29.07
119,17.33,4.1
120,23.26,18.95
121,158.94,154.2
123,0.27,20.85
