,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.3,1.0,1.35
1,0.97,1.0,1.05
2,0.97,1.0,1.35
3,0.17,1.0,0.71
4,1.16,1.0,1.18
5,3.16,3.0,3.43
8,1.69,1.0,1.58
9,1.16,1.0,1.12
10,0.88,1.0,0.91
11,9.57,10.0,9.62
12,10.3,10.0,10.51
14,10.89,11.0,10.68
16,1.75,1.0,1.42
17,0.75,1.0,0.62
18,11.66,13.0,12.59
20,10.27,12.0,11.17
21,1.9,1.0,1.45
22,1.37,1.0,0.83
23,1.18,1.0,1.3
24,1.6,1.0,1.36
26,7.15,7.0,6.93
28,10.96,12.0,11.19
29,11.02,12.0,10.78
30,1.24,1.0,1.15
31,2.23,1.0,1.82
33,12.25,14.0,12.99
36,9.67,12.0,10.55
37,2.05,1.0,1.28
40,5.39,5.0,5.41
42,3.16,3.0,2.92
43,0.92,1.0,1.26
45,0.5,1.0,0.87
46,1.48,1.0,1.02
47,1.64,2.0,1.66
48,3.73,3.0,3.79
51,1.09,1.0,1.2
53,3.9,4.0,3.56
56,6.28,6.0,6.03
57,4.89,4.0,5.23
60,6.79,5.0,5.99
62,0.72,1.0,0.49
63,2.06,2.0,2.63
64,1.3,1.0,0.84
65,0.68,1.0,0.51
66,0.76,1.0,1.13
67,0.96,1.0,0.53
68,2.08,2.0,2.42
70,0.9,1.0,1.03
71,1.16,1.0,0.84
72,0.88,1.0,0.83
74,0.85,1.0,0.88
75,0.63,1.0,0.63
77,1.05,1.0,1.0
78,1.9,2.0,2.61
79,1.06,1.0,0.71
81,1.55,1.0,1.21
82,1.04,1.0,0.79
83,1.96,2.0,2.49
85,0.91,1.0,1.32
87,1.23,1.0,1.41
88,2.4,2.0,2.58
89,0.78,1.0,0.68
92,0.91,1.0,1.09
94,0.63,1.0,0.56
95,1.02,1.0,0.63
98,2.03,1.0,1.7
100,0.9,1.0,1.07
102,1.13,1.0,1.42
103,2.05,1.0,1.14
104,1.31,1.0,0.93
105,1.59,2.0,1.87
106,0.96,1.0,0.83
107,1.01,1.0,1.33
108,-0.15,1.0,0.61
109,0.96,1.0,1.04
110,1.01,1.0,0.41
111,1.66,2.0,2.3
112,1.29,1.0,0.79
113,2.61,1.0,1.9
115,0.93,1.0,0.67
117,1.92,2.0,1.87
118,0.3,1.0,0.71
119,0.83,1.0,1.04
120,0.77,1.0,0.81
121,-0.59,1.0,-0.54
123,2.01,2.0,2.42
