,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.42,1.0,1.5
1,2.56,1.0,1.47
2,1.19,1.0,1.15
3,0.7,1.0,1.33
6,4.84,5.0,8.07
7,3.32,1.0,1.5
8,2.93,1.0,1.47
9,3.43,1.0,1.57
13,6.45,9.0,8.07
14,7.08,11.0,7.89
15,8.12,12.0,8.52
18,10.31,13.0,8.52
19,10.21,14.0,8.52
23,2.75,1.0,1.65
24,3.6,1.0,1.65
25,7.16,9.0,7.33
26,5.85,7.0,7.63
30,2.78,1.0,1.23
32,10.01,12.0,8.52
33,9.83,14.0,8.34
34,10.43,14.0,8.52
35,9.9,14.0,8.52
36,9.25,12.0,8.52
37,1.93,1.0,1.17
38,-0.07,1.0,1.2
40,6.39,5.0,8.04
41,5.97,5.0,8.04
42,4.56,3.0,2.73
43,1.36,1.0,1.24
44,-0.33,1.0,1.11
46,2.14,1.0,1.27
47,2.85,2.0,1.92
48,5.38,3.0,2.73
49,5.75,3.0,2.9
50,4.64,4.0,8.04
51,0.88,1.0,0.58
52,1.52,0.0,0.92
53,4.5,4.0,7.57
55,4.97,4.0,7.27
56,6.37,6.0,7.75
57,5.01,4.0,7.27
58,3.63,1.0,1.65
59,0.73,1.0,0.55
61,5.34,5.0,7.27
62,0.94,1.0,1.32
63,2.62,2.0,2.06
64,1.52,1.0,1.35
65,0.49,1.0,1.15
66,0.98,1.0,1.13
68,1.34,2.0,1.87
69,1.77,1.0,1.4
72,0.85,1.0,1.26
76,1.18,1.0,1.34
77,0.83,1.0,1.32
78,1.07,2.0,1.94
80,0.05,1.0,1.62
81,2.7,1.0,1.89
83,1.97,2.0,1.8
84,0.55,1.0,1.09
85,0.57,1.0,1.03
86,0.47,1.0,1.08
87,0.57,1.0,0.93
89,1.81,1.0,1.33
90,0.67,1.0,1.05
91,0.13,1.0,1.22
92,0.47,1.0,1.23
93,1.48,2.0,1.69
94,1.04,1.0,1.3
95,2.22,1.0,1.93
97,2.95,1.0,1.42
98,3.25,1.0,1.72
99,3.42,2.0,1.92
100,-0.46,1.0,1.17
103,2.23,1.0,1.42
104,1.38,1.0,1.46
105,1.8,2.0,2.0
107,2.04,1.0,1.72
108,0.95,1.0,1.24
109,0.84,1.0,0.95
111,2.14,2.0,1.95
113,1.58,1.0,1.32
114,-0.43,1.0,1.17
118,2.35,1.0,1.83
119,-0.07,1.0,0.92
121,0.37,1.0,1.17
123,0.75,2.0,1.55
