,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,238.77,22.63
2,24.02,22.17
3,30.62,22.84
5,8.55,110.58
6,22.41,40.1
7,234.96,22.63
8,153.18,26.04
9,109.95,101.45
10,23.83,21.17
11,14.42,19.35
12,9.49,11.0
13,24.66,14.22
14,20.81,16.72
15,25.84,19.89
16,177.85,126.7
17,78.05,47.25
18,26.1,23.77
21,189.57,60.99
23,194.3,124.64
24,121.26,80.08
25,16.79,5.45
26,5.15,7.73
28,24.88,19.44
29,36.54,27.77
31,134.75,12.49
33,38.78,34.74
34,34.62,30.74
36,31.01,21.83
37,29.5,46.84
38,36.51,49.19
39,86.36,9.45
40,16.88,28.63
42,74.92,113.42
43,88.96,67.67
48,102.43,98.23
49,70.0,70.52
50,19.6,39.72
51,46.11,91.68
53,22.64,37.0
57,40.93,69.86
59,6.38,20.88
60,64.51,76.87
62,9.08,13.4
63,35.09,34.39
65,27.56,12.72
66,47.2,4.7
67,9.08,15.92
68,10.51,5.93
70,19.25,8.78
71,29.48,11.26
73,12.64,8.11
74,41.23,3.32
75,25.24,19.64
77,65.78,23.42
78,15.39,6.86
80,43.65,0.97
82,3.63,30.34
83,15.69,17.55
85,51.14,30.44
86,20.12,14.77
87,21.52,38.81
88,5.88,10.73
89,45.8,70.43
93,38.34,19.36
95,136.19,10.44
96,48.58,77.1
97,82.15,53.21
99,25.24,19.26
100,60.1,69.37
101,1.68,55.05
103,70.69,39.05
105,35.56,51.05
107,142.99,191.35
109,70.69,11.61
110,16.84,58.51
112,10.61,43.93
113,17.45,14.37
114,127.21,121.97
115,133.16,123.9
116,38.24,92.11
117,35.93,24.33
118,112.14,61.96
120,14.51,34.02
121,95.96,54.7
122,95.96,56.99
123,5.91,23.82
