,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,38.11,44.25
5,5.79,2.48
10,18.7,41.26
12,178.28,18.46
13,347.15,7.86
17,48.7,38.96
21,60.92,42.01
25,33.32,1.54
27,53.44,8.62
31,36.0,2.82
37,81.23,8.46
38,72.57,47.96
39,31.26,57.36
45,83.64,0.38
46,43.79,5.15
47,19.01,24.2
50,5.48,46.15
54,357.94,94.76
56,150.69,37.97
59,81.06,2.5
61,219.3,39.76
65,90.5,31.28
66,102.3,103.37
68,87.85,144.32
77,30.44,6.5
78,0.32,21.77
79,51.9,129.08
83,111.33,22.3
85,17.52,18.46
91,66.85,20.03
92,30.89,23.8
94,86.25,5.89
100,74.98,28.25
103,19.09,19.35
105,51.2,37.88
107,15.36,92.15
108,21.78,445.92
110,10.09,8.98
111,24.12,17.37
112,524.57,154.04
118,20.48,12.8
123,6.33,3.52
127,19.92,5.81
138,122.36,16.05
139,61.5,11.22
145,2.82,8.98
146,15.88,16.47
154,76.79,66.85
155,2.39,14.68
158,64.94,5.03
159,49.54,24.87
160,2.69,17.17
161,70.22,5.11
164,130.98,55.86
167,10.24,10.94
168,78.14,15.04
169,84.14,29.3
171,61.12,135.39
175,187.29,51.04
176,11.29,31.87
182,1.02,3.83
183,82.04,7.35
186,0.72,18.6
189,27.77,12.94
195,31.47,11.14
196,172.65,3.42
198,20.13,15.52
205,77.59,18.09
206,25.29,16.08
208,355.99,69.4
215,108.87,6.08
218,22.6,13.81
220,122.03,21.36
221,61.85,15.86
226,80.56,6.82
230,35.97,13.81
233,22.65,34.34
236,3.85,6.11
238,16.22,5.88
239,60.28,1.12
243,12.88,32.93
246,25.63,23.4
261,70.96,31.92
262,105.12,24.86
279,2.17,1.1
286,6.35,1.91
287,0.19,2.76
289,31.1,7.82
296,70.96,14.02
297,104.34,15.47
303,47.31,6.42
304,114.29,44.02
306,6.3,2.65
308,1.31,1.49
311,288.74,8.67
314,2.73,4.57
316,107.4,39.91
322,2.52,6.4
327,1.15,0.62
331,8.88,26.95
333,12.37,11.43
337,6.17,0.33
342,15.56,10.47
343,0.88,15.14
344,24.61,20.59
347,279.74,2.2
357,0.1,6.66
362,93.17,45.19
363,31.59,9.53
364,657.65,69.79
