,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,83.15,8.4
1,1.01,10.59
2,82.6,4.27
3,8.91,0.06
4,15.09,10.39
7,41.38,8.34
8,11.05,0.32
9,10.39,14.04
10,43.97,11.46
12,134.75,7.73
14,22.57,8.53
16,11.97,3.4
17,67.66,15.71
19,16.37,6.22
21,34.89,3.04
22,5.39,8.35
24,65.21,12.19
27,57.31,11.94
31,7.35,6.65
33,27.87,1.29
34,65.38,2.34
35,0.85,4.08
37,54.87,19.7
38,21.2,3.08
40,8.9,7.52
42,48.36,5.18
43,53.36,19.71
44,4.25,7.18
45,57.76,6.24
46,7.33,2.6
47,10.12,8.13
48,73.63,6.17
49,26.83,1.31
50,36.58,10.92
51,9.65,5.34
52,24.28,14.1
53,166.64,27.99
54,91.89,5.66
56,30.84,22.57
57,56.18,0.37
58,36.54,6.71
59,46.47,3.49
62,59.19,13.09
63,28.04,0.43
64,15.76,15.47
66,44.59,13.22
68,17.23,28.62
69,32.95,0.89
71,3.39,4.54
72,7.86,11.07
74,0.32,3.68
75,4.25,3.31
76,13.18,16.09
77,22.24,18.44
78,0.12,2.98
79,76.0,28.44
80,61.81,2.29
82,1.61,3.04
83,16.97,15.08
85,6.91,3.99
86,39.5,6.13
87,30.64,2.64
88,29.39,3.29
90,69.39,0.97
91,64.48,16.41
92,6.33,18.1
93,12.88,1.41
96,14.3,1.06
97,28.77,7.69
98,180.7,0.72
100,40.43,113.39
101,36.16,37.59
102,9.71,9.55
103,19.84,1.72
104,9.0,4.33
107,56.93,8.54
109,1.74,7.9
110,5.23,0.75
111,11.89,6.01
112,294.3,51.72
113,363.25,99.53
114,132.97,45.05
115,363.25,178.05
116,11.98,1.98
117,20.27,8.44
118,0.71,0.37
119,3.7,0.93
123,1.34,3.5
124,10.57,8.5
125,14.95,3.11
126,10.35,0.13
127,12.71,3.77
129,6.58,56.78
130,19.53,9.28
131,22.86,12.35
132,2.44,1.26
133,22.75,6.86
135,34.84,0.86
137,58.01,9.81
138,119.06,25.07
141,25.1,17.75
142,50.79,53.76
143,365.94,76.72
144,21.66,40.02
145,2.79,5.09
146,5.23,3.91
147,12.71,2.41
148,12.71,5.45
149,301.56,175.31
150,45.56,24.79
151,21.53,9.58
153,1.9,16.83
154,85.0,24.28
155,11.64,3.43
157,70.58,1.68
158,10.5,0.42
159,106.98,2.76
160,24.86,10.98
161,51.18,5.89
166,7.04,3.81
167,4.07,2.55
168,31.08,6.9
170,48.37,23.25
173,6.51,1.8
175,30.55,44.89
176,21.65,4.99
179,4.65,9.54
180,6.6,9.3
181,54.38,4.1
183,69.46,16.1
184,43.86,2.09
185,16.18,18.26
186,2.21,1.32
188,5.1,4.69
189,8.06,1.63
190,3.02,2.32
191,58.55,4.01
194,61.56,20.85
195,7.15,5.91
196,117.62,4.78
198,8.77,1.23
199,70.53,6.63
200,162.02,3.72
204,654.29,8.8
207,3.18,0.14
208,81.21,25.39
209,10.18,0.83
210,53.86,1.58
212,42.51,10.99
213,46.15,9.04
214,16.27,16.37
216,2.43,3.88
219,54.17,5.11
220,62.53,1.59
221,21.03,1.38
222,80.14,2.67
223,15.98,3.88
226,22.91,7.14
227,53.52,11.44
228,1.7,4.09
229,14.79,6.54
231,21.29,5.29
232,4.68,2.37
233,39.12,25.08
235,45.87,8.68
236,15.28,2.27
237,20.04,2.07
238,11.66,2.21
239,9.58,3.02
241,98.49,2.69
244,26.37,2.14
245,23.53,0.23
247,23.0,10.99
248,36.16,6.29
250,21.17,2.38
251,4.05,3.55
252,1.06,0.67
253,12.65,2.64
254,28.64,9.22
255,50.15,9.54
258,4.29,1.32
261,35.85,2.37
263,11.24,0.65
265,5.74,0.9
266,11.42,1.57
267,14.74,0.37
268,29.05,6.26
269,184.0,28.3
270,21.94,1.49
272,1948.18,32.89
274,893.25,3.04
275,172.33,33.3
277,1114.5,5.83
278,4.9,0.45
279,1.88,2.46
280,24.77,6.89
283,2.69,13.2
286,3.09,0.65
288,4.64,2.0
290,27.33,8.65
291,2.16,0.59
292,1.88,1.72
293,3.92,1.14
294,9.51,0.67
296,28.61,0.53
298,4.59,1.82
299,2.11,0.99
300,1.09,0.25
301,6.63,1.18
306,2.53,0.01
307,5.47,1.14
308,2.62,1.4
309,8.07,0.74
311,199.15,0.13
312,1.94,1.6
314,3.15,0.37
315,23.6,7.33
317,35.56,9.93
318,204.79,92.09
319,3.11,0.49
320,0.7,0.18
321,0.12,1.41
322,3.73,0.07
323,6.0,0.45
324,193.65,25.97
325,48.02,10.1
328,343.52,13.01
329,0.73,1.46
330,2.52,2.74
331,14.8,2.86
332,26.88,12.84
333,3.14,1.96
334,6.79,5.89
335,22.83,0.78
337,5.73,0.54
339,37.69,4.59
340,2.56,0.4
341,10.82,0.98
342,0.42,1.21
343,4.79,4.04
345,15.59,12.13
346,75.75,3.64
348,22.19,2.43
349,24.69,0.08
352,10.78,14.12
353,41.31,11.77
354,5.78,0.61
355,13.21,0.03
356,3.8,1.53
358,6.14,6.22
359,70.52,4.72
360,19.13,8.62
361,0.69,10.55
362,10.65,8.16
363,3.1,1.02
