,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,18.72,11.15
1,71.2,8.4
3,29.12,0.4
4,17.96,7.98
6,15.61,1.45
7,16.81,1.81
8,23.07,0.08
9,6.19,4.46
11,5.62,4.55
14,16.59,8.08
15,4.84,1.89
16,10.44,4.71
18,16.25,3.01
19,37.15,9.39
20,114.87,14.77
22,18.27,2.2
23,59.75,24.99
24,1.62,2.09
26,14.4,8.02
28,54.9,3.25
29,16.44,10.05
30,50.15,6.63
32,27.98,19.9
33,69.2,7.1
34,72.37,7.48
35,8.05,10.13
36,14.89,5.54
40,14.74,1.69
41,20.84,8.81
42,17.92,23.99
43,51.5,9.58
44,5.38,5.7
48,94.57,15.01
49,6.04,0.92
51,20.39,4.97
52,41.61,4.98
53,59.13,21.54
55,79.52,10.19
57,3.83,1.29
58,68.78,20.38
60,14.03,4.73
62,12.79,7.58
63,3.13,3.37
64,6.39,17.5
67,3.44,0.29
69,39.16,12.08
70,21.62,1.26
71,16.25,0.11
72,52.12,10.89
73,57.29,58.49
74,9.44,4.13
75,10.95,0.62
76,35.23,16.12
80,3.42,0.01
81,5.91,2.97
82,10.26,5.82
84,2.81,4.52
86,40.57,10.15
87,43.93,21.92
88,4.25,0.34
89,18.6,8.98
90,67.89,22.33
93,1.63,17.68
95,54.04,7.73
96,1.47,1.06
97,16.92,10.15
98,41.34,42.36
99,27.02,14.72
101,157.56,29.13
102,3.32,11.18
104,7.74,1.84
106,0.25,2.88
109,2.86,1.82
113,337.03,159.18
114,119.55,39.17
115,337.03,61.62
116,3.64,2.51
117,28.21,10.2
119,7.68,4.83
120,53.22,27.98
121,77.52,19.41
122,165.7,35.08
124,6.53,11.1
125,16.58,5.72
126,10.06,2.65
128,54.62,52.8
129,219.22,176.09
130,8.91,0.23
131,20.4,8.86
132,6.44,0.1
133,10.65,7.2
134,45.38,1.09
135,52.83,19.3
136,64.32,25.38
137,2.48,25.14
140,35.62,25.51
141,3.91,1.99
142,144.39,21.6
143,317.59,43.05
144,48.66,8.44
147,12.52,5.93
148,16.98,9.16
149,538.4,284.44
150,124.05,35.75
151,21.04,8.56
152,14.27,3.92
153,33.57,1.67
156,83.89,45.16
157,67.65,13.22
162,2.52,5.07
163,177.47,12.29
165,12.15,5.48
166,3.27,1.21
170,86.58,4.41
172,29.01,1.87
173,9.98,3.96
174,18.94,1.18
177,11.7,24.92
178,36.62,15.52
179,30.91,3.09
180,87.75,6.69
181,34.57,8.96
184,139.15,52.98
185,51.73,0.17
187,14.71,5.82
188,4.0,2.41
190,10.02,1.41
191,51.41,6.01
192,43.66,14.84
193,7.84,6.46
194,44.79,19.53
197,160.04,3.91
199,4.75,28.45
200,58.55,3.23
201,188.02,37.48
202,24.6,12.87
203,19.02,3.03
204,403.58,3.44
207,13.0,4.7
209,3.21,3.01
210,54.11,20.67
211,69.36,22.26
212,73.17,20.77
213,127.2,22.09
214,26.76,10.57
216,41.66,3.42
217,68.22,9.18
219,11.03,5.47
222,116.18,24.58
223,34.12,8.69
224,136.43,12.48
225,31.2,4.5
227,66.7,17.28
228,2.42,1.53
229,8.42,1.95
231,3.76,4.88
232,2.77,0.56
234,26.5,4.8
235,41.43,5.65
237,16.22,0.36
240,13.92,4.14
241,83.83,6.68
242,0.31,0.39
244,9.32,1.87
245,7.9,1.33
247,14.22,1.68
248,46.6,5.37
249,1.47,0.98
250,10.15,5.32
251,7.3,4.58
252,6.25,1.79
253,5.62,0.48
254,10.17,4.81
255,124.54,11.89
256,10.23,1.35
257,3.63,1.2
258,2.26,0.99
259,2.78,2.59
260,3.54,1.27
263,11.11,0.96
264,3.21,1.01
265,8.03,0.73
266,7.59,0.04
267,4.04,0.24
268,3.21,3.0
269,147.81,1.79
270,18.08,0.59
271,15.87,1.71
272,1473.62,2.05
273,325.01,0.25
274,603.34,7.71
275,319.4,27.33
276,36.41,11.6
277,898.27,4.18
278,1.17,0.15
280,17.56,3.11
281,5.52,2.86
282,12.8,10.57
283,218.49,0.27
284,107.51,2.84
285,2.37,0.25
288,2.03,0.2
290,32.26,10.34
291,2.75,1.44
292,2.29,0.86
293,6.53,1.18
294,7.93,0.44
295,5.0,3.96
298,8.98,0.09
299,2.41,1.34
300,2.69,0.37
301,2.35,0.09
302,13.44,2.14
305,7.26,0.29
307,3.3,1.95
309,6.15,0.59
310,91.03,1.07
312,1.09,0.67
313,11.52,1.02
315,16.04,5.87
317,0.28,5.33
318,226.54,60.06
319,2.66,0.47
320,0.21,1.61
321,2.4,0.33
323,5.16,0.24
324,198.16,12.78
325,14.03,2.9
326,1.59,0.81
328,472.49,0.22
329,1.75,0.84
330,1.63,2.18
332,1.38,2.66
334,4.78,6.3
335,24.95,2.27
336,12.37,4.81
338,38.63,24.55
339,5.9,4.84
340,1.05,1.78
341,4.95,0.78
345,0.66,1.97
346,82.21,5.54
348,1.36,1.42
349,34.22,0.17
350,17.22,2.73
351,1.83,3.69
352,4.48,2.95
353,28.22,1.64
354,116.83,0.2
355,4.96,0.84
356,1.4,0.31
358,16.96,1.21
359,60.66,5.05
360,36.55,3.42
361,1.5,2.41
