,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
635,13.15,12.9,8.16,12.02
637,12.38,6.8,6.66,4.76
643,63.19,57.06,22.07,23.25
649,inf,inf,inf,inf
651,inf,inf,inf,inf
661,13.45,12.81,18.09,14.32
663,1.83,1.3,8.31,12.98
665,11.53,14.35,17.99,9.79
677,inf,inf,inf,inf
684,45.25,53.68,49.73,54.63
685,12.83,5.69,6.47,15.33
686,26.96,17.9,17.84,13.29
689,11.61,7.2,3.22,1.98
691,69.55,39.27,118.77,4.31
695,inf,inf,inf,inf
697,inf,inf,inf,inf
702,45.08,37.42,158.06,177.91
703,inf,inf,inf,inf
704,589.98,580.17,592.94,551.81
708,11.56,18.44,19.36,20.88
710,4.73,5.59,9.5,7.8
711,3.48,8.24,3.41,6.15
712,15.13,12.05,7.71,16.08
719,inf,inf,inf,inf
721,inf,inf,inf,inf
722,inf,inf,inf,inf
723,100.2,102.45,12.86,7.77
738,24.79,76.78,155.79,128.0
745,inf,inf,inf,inf
746,inf,inf,inf,inf
747,inf,inf,inf,inf
749,inf,inf,inf,inf
753,inf,inf,inf,inf
756,inf,inf,inf,inf
758,inf,inf,inf,inf
759,inf,inf,inf,inf
763,inf,inf,inf,inf
765,inf,inf,inf,inf
767,74.96,95.65,29.41,14.15
773,inf,inf,inf,inf
775,inf,inf,inf,inf
777,29.07,3.32,22.51,23.95
781,17.86,6.3,9.55,6.44
784,9.5,4.06,36.09,29.32
786,139.78,218.99,160.22,252.41
790,inf,inf,inf,inf
797,115.53,97.81,5.45,1.21
799,inf,inf,inf,inf
802,2.39,10.53,0.87,1.62
803,17.89,15.93,16.87,19.21
804,1.95,5.12,5.77,8.17
806,11.11,7.02,10.34,9.13
808,16.19,11.95,19.11,18.12
810,inf,inf,inf,inf
811,inf,inf,inf,inf
816,inf,inf,inf,inf
818,83.55,78.7,7.42,4.82
820,inf,inf,inf,inf
823,137.33,21.07,142.25,139.14
824,69.66,17.94,104.8,112.82
827,12.05,10.44,8.0,1.42
828,23.79,25.3,13.52,4.99
829,15.51,20.0,3.22,1.66
831,9.35,3.55,10.9,11.55
842,inf,inf,inf,inf
844,inf,inf,inf,inf
852,35.13,30.35,18.96,24.66
853,8.46,10.01,2.4,7.26
855,6.48,3.8,2.03,0.74
860,inf,inf,inf,inf
862,inf,inf,inf,inf
863,121.94,105.57,66.58,9.49
868,inf,inf,inf,inf
869,84.35,100.57,17.18,24.79
875,16.91,19.02,8.41,17.37
877,0.59,3.83,1.51,1.39
880,8.87,13.54,28.05,31.24
882,77.87,107.73,435.74,355.15
886,inf,inf,inf,inf
888,inf,inf,inf,inf
889,inf,inf,inf,inf
890,inf,inf,inf,inf
891,inf,inf,inf,inf
898,47.46,42.6,50.14,40.75
899,21.99,10.86,21.0,18.72
911,inf,inf,inf,inf
913,92.52,81.33,10.68,27.93
916,inf,inf,inf,inf
917,inf,inf,inf,inf
918,46.68,7.89,9.28,83.64
919,inf,inf,inf,inf
927,inf,inf,inf,inf
928,inf,inf,inf,inf
934,inf,inf,inf,inf
937,inf,inf,inf,inf
938,inf,inf,inf,inf
942,inf,inf,inf,inf
947,2.35,7.82,15.87,1.17
948,4.81,2.88,0.35,7.85
950,8.09,9.3,11.27,10.08
952,7.34,13.79,15.16,15.55
955,inf,inf,inf,inf
962,inf,inf,inf,inf
967,49.66,34.05,21.62,17.53
970,4.42,5.46,1.88,6.47
971,2.57,0.55,0.59,1.61
982,inf,inf,inf,inf
984,inf,inf,inf,inf
988,inf,inf,inf,inf
989,inf,inf,inf,inf
990,33.15,41.89,74.0,97.1
995,6.8,8.41,2.26,3.29
1001,10.45,4.39,9.78,11.25
1005,inf,inf,inf,inf
1006,103.22,95.73,9.71,6.69
1007,inf,inf,inf,inf
1010,inf,inf,inf,inf
1014,inf,inf,inf,inf
1021,11.16,12.63,7.29,2.39
1024,21.62,27.48,21.88,22.13
1026,inf,inf,inf,inf
1027,68.83,73.85,353.97,252.72
1028,inf,inf,inf,inf
1033,97.1,98.93,7.09,23.94
1035,inf,inf,inf,inf
1039,6.96,0.27,9.01,5.82
1045,7.62,7.75,8.92,4.99
1047,0.1,0.88,1.3,1.8
1049,2.2,0.06,3.93,4.47
1058,inf,inf,inf,inf
1064,20.35,53.79,81.74,68.73
1068,3.25,5.14,6.22,8.12
1069,5.16,4.71,3.12,2.52
1072,15.21,14.93,16.63,17.0
1074,inf,inf,inf,inf
1075,inf,inf,inf,inf
1078,89.37,78.64,37.0,22.68
1079,inf,inf,inf,inf
1080,inf,inf,inf,inf
1083,87.21,84.21,6.37,15.39
1085,inf,inf,inf,inf
1087,inf,inf,inf,inf
1092,inf,inf,inf,inf
1096,inf,inf,inf,inf
1102,inf,inf,inf,inf
1105,inf,inf,inf,inf
1106,80.08,71.93,2.71,11.51
1109,inf,inf,inf,inf
1112,39.59,45.09,29.24,25.12
1119,6.88,8.15,4.77,4.07
1124,inf,inf,inf,inf
1135,1.8,6.81,7.97,0.16
1144,1.91,0.55,4.31,5.97
1146,inf,inf,inf,inf
1149,inf,inf,inf,inf
1150,100.82,94.25,36.4,7.41
1151,inf,inf,inf,inf
1158,inf,inf,inf,inf
1159,53.47,31.39,26.46,79.46
1166,10.1,12.12,17.26,17.67
1169,15.54,10.62,10.38,8.3
1170,inf,inf,inf,inf
1174,100.97,89.68,10.41,15.12
1177,inf,inf,inf,inf
1178,inf,inf,inf,inf
1184,11.17,13.62,5.08,3.32
1186,0.88,0.24,5.99,2.18
1190,6.72,3.26,11.1,8.18
1192,4.07,4.28,3.1,5.55
1195,42.69,101.39,345.02,340.31
1196,inf,inf,inf,inf
1198,inf,inf,inf,inf
1199,inf,inf,inf,inf
1200,93.69,89.41,24.0,1.11
1202,inf,inf,inf,inf
1212,2.08,2.18,0.4,0.17
1220,inf,inf,inf,inf
1223,inf,inf,inf,inf
1232,252.35,258.57,307.93,346.3
1237,22.23,18.13,25.92,21.75
1239,42.52,37.28,17.74,21.58
1243,inf,inf,inf,inf
1250,inf,inf,inf,inf
1251,91.2,90.73,5.25,0.29
1252,inf,inf,inf,inf
1257,187.92,129.82,65.89,102.57
1258,inf,inf,inf,inf
1261,inf,inf,inf,inf
1266,inf,inf,inf,inf
1268,84.22,96.21,64.8,76.21
1270,inf,inf,inf,inf
1276,inf,inf,inf,inf
1277,inf,inf,inf,inf
1280,43.72,36.35,49.87,29.69
1282,8.92,8.2,8.53,8.58
1283,5.13,3.7,4.55,4.96
1285,6.17,2.81,5.2,4.02
1286,1.71,0.48,0.62,0.57
1287,1.5,0.23,1.67,1.69
1293,inf,inf,inf,inf
1296,inf,inf,inf,inf
1301,inf,inf,inf,inf
1303,48.56,47.65,65.1,85.53
1306,5.36,3.51,9.07,5.64
1308,0.83,3.76,5.5,1.18
1317,inf,inf,inf,inf
1318,inf,inf,inf,inf
1320,inf,inf,inf,inf
1321,84.91,82.15,20.87,11.56
1325,inf,inf,inf,inf
1326,inf,inf,inf,inf
1330,12.15,6.87,9.54,10.58
1331,15.31,12.21,11.88,12.54
1335,7.48,7.39,8.43,4.0
1346,74.68,87.74,37.26,70.26
1350,inf,inf,inf,inf
1352,55.65,45.4,31.44,37.74
1357,6.53,4.27,1.47,2.31
1359,8.43,4.6,0.2,3.2
1367,inf,inf,inf,inf
1369,inf,inf,inf,inf
1381,4.51,9.8,0.61,4.45
1382,4.94,0.72,12.4,10.77
1386,inf,inf,inf,inf
1387,inf,inf,inf,inf
1389,inf,inf,inf,inf
1392,inf,inf,inf,inf
1393,88.38,68.23,19.2,13.3
1394,inf,inf,inf,inf
1395,inf,inf,inf,inf
1397,inf,inf,inf,inf
1400,57.71,71.11,17.43,23.47
1404,6.91,2.81,7.58,11.9
1405,9.02,10.22,8.52,6.5
1406,23.66,22.53,23.62,26.78
1409,41.86,41.83,51.33,48.96
1411,112.95,118.22,34.37,0.46
1412,inf,inf,inf,inf
1415,inf,inf,inf,inf
1418,inf,inf,inf,inf
1420,inf,inf,inf,inf
1421,inf,inf,inf,inf
1422,59.49,70.65,1.27,64.68
1430,inf,inf,inf,inf
1431,inf,inf,inf,inf
1435,inf,inf,inf,inf
1436,inf,inf,inf,inf
1452,6.78,5.57,4.29,2.4
1456,12.14,12.48,4.91,3.81
1457,13.59,11.11,23.09,20.3
1458,inf,inf,inf,inf
1463,inf,inf,inf,inf
1473,12.29,11.94,8.42,1.5
1479,8.36,9.01,6.64,4.07
1482,inf,inf,inf,inf
1483,inf,inf,inf,inf
1486,89.03,65.85,48.45,100.03
1487,inf,inf,inf,inf
1489,inf,inf,inf,inf
1495,38.54,43.92,41.56,48.82
1498,2.14,0.95,2.15,6.66
1501,11.56,12.11,11.69,12.04
1502,5.52,4.76,5.61,4.67
1506,95.57,49.09,122.86,163.58
1508,inf,inf,inf,inf
1511,99.47,87.94,16.65,30.54
1514,inf,inf,inf,inf
1518,inf,inf,inf,inf
1519,27.96,19.91,3.64,28.29
1521,3.34,0.49,0.14,2.86
1522,8.74,11.89,10.28,4.77
1525,0.44,0.84,5.86,5.46
1532,inf,inf,inf,inf
1535,inf,inf,inf,inf
1538,inf,inf,inf,inf
1542,inf,inf,inf,inf
1545,3.81,4.53,6.01,0.07
1546,3.02,1.12,1.0,1.92
1547,0.64,2.41,7.09,3.32
1548,5.38,8.4,6.4,3.22
1550,7.54,9.5,5.65,8.46
1559,inf,inf,inf,inf
1562,inf,inf,inf,inf
1563,inf,inf,inf,inf
1566,59.93,88.15,21.43,40.18
1567,inf,inf,inf,inf
1573,113.81,110.74,116.77,112.13
1575,70.45,66.8,56.09,52.34
1576,40.45,46.52,47.1,51.65
1581,inf,inf,inf,inf
1583,105.72,92.51,30.43,62.73
1586,inf,inf,inf,inf
1591,inf,inf,inf,inf
1594,inf,inf,inf,inf
1596,inf,inf,inf,inf
1603,inf,inf,inf,inf
1605,inf,inf,inf,inf
1606,84.24,84.45,29.95,72.27
1607,inf,inf,inf,inf
1608,inf,inf,inf,inf
1610,inf,inf,inf,inf
1612,61.76,70.28,0.86,9.5
1613,inf,inf,inf,inf
1614,inf,inf,inf,inf
1615,inf,inf,inf,inf
1619,4.17,3.85,3.39,3.29
1627,inf,inf,inf,inf
1629,inf,inf,inf,inf
1633,inf,inf,inf,inf
1637,112.05,130.67,95.65,144.9
1638,inf,inf,inf,inf
1639,10.05,6.51,20.97,22.2
1647,14.42,13.55,10.4,17.09
1661,inf,inf,inf,inf
1662,inf,inf,inf,inf
1664,30.41,25.31,36.21,35.11
1668,11.47,5.0,5.22,3.85
1669,6.04,4.38,7.22,5.6
1670,3.97,2.06,4.49,4.64
1682,inf,inf,inf,inf
1684,inf,inf,inf,inf
1685,inf,inf,inf,inf
1689,0.59,2.22,2.68,2.56
1694,3.47,2.63,3.85,1.67
1699,inf,inf,inf,inf
1702,inf,inf,inf,inf
1703,inf,inf,inf,inf
1704,inf,inf,inf,inf
1706,86.13,82.31,12.68,11.1
1708,inf,inf,inf,inf
1709,inf,inf,inf,inf
1710,inf,inf,inf,inf
1713,2.19,0.09,1.3,1.52
1715,5.56,6.28,4.84,4.91
1718,7.1,7.18,5.55,4.77
1724,115.3,105.48,10.07,35.13
1727,inf,inf,inf,inf
1728,inf,inf,inf,inf
1735,4.69,66.03,215.61,209.52
1737,7.19,8.51,10.26,6.64
1742,22.86,24.19,19.33,19.9
1745,20.95,18.87,15.22,16.36
1750,inf,inf,inf,inf
1751,inf,inf,inf,inf
1753,inf,inf,inf,inf
1759,inf,inf,inf,inf
1762,inf,inf,inf,inf
1763,135.09,146.62,18.45,60.1
1765,inf,inf,inf,inf
1777,inf,inf,inf,inf
1778,inf,inf,inf,inf
1781,inf,inf,inf,inf
1783,inf,inf,inf,inf
1784,823.54,853.51,1133.03,1153.1
1795,inf,inf,inf,inf
1799,inf,inf,inf,inf
1816,0.67,4.81,2.36,2.5
1818,22.6,39.34,129.34,193.64
1828,inf,inf,inf,inf
1829,inf,inf,inf,inf
1830,136.15,99.19,91.12,72.38
1832,10.43,7.39,4.02,8.56
1834,5.69,9.31,4.99,5.39
1837,2.17,3.62,3.72,2.4
1838,14.76,12.69,14.36,13.04
1845,inf,inf,inf,inf
1852,inf,inf,inf,inf
1858,6.88,2.4,3.77,6.64
1862,9.73,10.49,8.33,4.72
1864,12.52,15.55,16.48,14.48
1869,inf,inf,inf,inf
1872,59.72,88.34,10.73,2.0
1875,inf,inf,inf,inf
1881,32.25,30.45,21.67,24.87
1885,2.52,1.87,1.7,1.22
1889,0.69,1.31,3.55,4.09
1891,51.86,57.98,207.57,180.67
1892,inf,inf,inf,inf
1894,inf,inf,inf,inf
1895,inf,inf,inf,inf
1897,inf,inf,inf,inf
1902,85.04,110.54,12.9,26.31
1903,inf,inf,inf,inf
1912,9.39,7.63,4.32,6.72
1913,23.27,21.04,5.05,9.23
1915,inf,inf,inf,inf
1916,109.94,84.96,22.99,46.01
1918,inf,inf,inf,inf
1920,inf,inf,inf,inf
1925,inf,inf,inf,inf
1929,inf,inf,inf,inf
1931,inf,inf,inf,inf
1941,inf,inf,inf,inf
1943,inf,inf,inf,inf
1944,111.28,95.77,13.86,54.98
1947,inf,inf,inf,inf
1948,inf,inf,inf,inf
1949,inf,inf,inf,inf
1954,2.74,3.48,0.15,5.56
1960,2.31,0.17,3.49,3.16
1962,inf,inf,inf,inf
1965,inf,inf,inf,inf
1967,inf,inf,inf,inf
1969,inf,inf,inf,inf
1975,14.83,10.37,10.91,15.66
1980,1.31,0.73,3.59,0.44
1983,16.51,13.55,12.99,14.98
1984,2.91,3.5,4.26,3.42
1987,inf,inf,inf,inf
1988,inf,inf,inf,inf
1989,inf,inf,inf,inf
1991,inf,inf,inf,inf
2003,2.26,0.21,1.55,3.27
2004,3.04,2.1,0.97,1.36
2008,28.65,27.16,8.15,7.74
2015,101.63,97.1,5.11,7.19
2023,2.61,6.38,6.17,21.45
2024,8.68,6.07,10.55,5.68
2026,20.03,21.9,23.69,21.37
2027,9.32,10.02,11.55,12.07
2030,3.45,0.27,0.45,5.0
2033,7.19,8.18,4.89,6.3
2037,inf,inf,inf,inf
2038,inf,inf,inf,inf
2041,94.75,91.81,20.4,26.57
2042,inf,inf,inf,inf
2049,4.57,6.44,11.99,7.53
2053,6.09,3.75,2.82,3.01
2055,4.81,7.52,5.54,6.26
2056,6.82,9.52,5.9,8.89
2061,inf,inf,inf,inf
2063,inf,inf,inf,inf
2067,inf,inf,inf,inf
2069,151.54,93.03,32.88,56.61
2074,8.28,5.53,3.14,1.09
2081,255.8,236.6,252.36,261.43
2083,42.47,111.35,72.45,37.06
2084,inf,inf,inf,inf
2085,inf,inf,inf,inf
2090,inf,inf,inf,inf
2092,inf,inf,inf,inf
2093,inf,inf,inf,inf
2095,124.39,144.4,57.7,9.27
2100,117.68,116.42,29.69,41.75
2102,inf,inf,inf,inf
2103,inf,inf,inf,inf
2104,inf,inf,inf,inf
2109,inf,inf,inf,inf
2110,inf,inf,inf,inf
2118,inf,inf,inf,inf
2120,137.21,152.83,202.05,197.52
2121,6.87,5.62,8.14,9.6
2127,11.4,9.45,9.83,9.01
2133,inf,inf,inf,inf
2143,18.78,24.25,15.12,21.34
2145,7.02,8.3,10.12,6.74
2147,0.26,3.28,2.72,4.06
2154,inf,inf,inf,inf
2156,159.39,137.55,51.45,41.07
2158,inf,inf,inf,inf
2163,inf,inf,inf,inf
2165,inf,inf,inf,inf
2166,inf,inf,inf,inf
2170,3.6,2.23,1.21,2.21
2171,6.83,2.74,3.11,6.13
2177,4.72,14.06,7.4,10.4
2181,inf,inf,inf,inf
2189,inf,inf,inf,inf
2190,inf,inf,inf,inf
2191,8.26,2.81,7.82,2.86
2192,24.04,28.73,18.21,18.59
2195,0.19,1.76,3.77,2.98
2198,0.74,1.11,2.63,1.31
2203,inf,inf,inf,inf
2205,inf,inf,inf,inf
2206,inf,inf,inf,inf
2210,91.03,98.37,0.29,4.6
2212,inf,inf,inf,inf
2214,inf,inf,inf,inf
2222,13.31,14.29,11.94,11.06
2225,2.72,3.81,0.15,3.28
2226,inf,inf,inf,inf
2229,inf,inf,inf,inf
2230,inf,inf,inf,inf
2233,inf,inf,inf,inf
2236,inf,inf,inf,inf
2240,109.16,132.57,112.99,183.12
2243,2.13,2.32,6.67,3.2
2248,6.06,4.86,9.66,7.86
2261,inf,inf,inf,inf
2262,inf,inf,inf,inf
2263,inf,inf,inf,inf
2272,inf,inf,inf,inf
2274,inf,inf,inf,inf
2276,inf,inf,inf,inf
2277,86.54,93.74,10.69,0.07
2278,inf,inf,inf,inf
2280,inf,inf,inf,inf
2282,inf,inf,inf,inf
2285,inf,inf,inf,inf
2293,2.67,0.14,1.61,0.84
2301,inf,inf,inf,inf
2305,inf,inf,inf,inf
2306,inf,inf,inf,inf
2320,8.6,7.08,9.24,7.72
2322,inf,inf,inf,inf
2323,116.5,122.24,107.65,83.4
2324,inf,inf,inf,inf
2326,inf,inf,inf,inf
2328,76.26,83.41,1.96,1.77
2329,inf,inf,inf,inf
2333,inf,inf,inf,inf
2334,108.42,115.34,21.11,9.9
2336,14.59,9.39,1.57,7.88
2343,6.81,3.85,3.7,4.73
2344,0.67,2.19,1.76,1.96
2346,inf,inf,inf,inf
2349,57.98,71.07,9.21,6.0
2351,inf,inf,inf,inf
2352,inf,inf,inf,inf
2354,inf,inf,inf,inf
2355,71.96,78.01,14.74,19.04
2358,inf,inf,inf,inf
2359,0.26,0.92,1.93,0.72
2360,5.82,6.65,0.19,3.65
2361,0.66,1.51,4.05,1.91
2364,1.69,3.04,1.19,2.91
2366,4.25,2.11,1.39,0.86
2369,8.32,9.54,9.84,14.08
2374,inf,inf,inf,inf
2376,inf,inf,inf,inf
2379,inf,inf,inf,inf
2381,inf,inf,inf,inf
2383,18.44,23.48,26.6,24.09
2385,1.82,2.28,3.61,1.74
2391,11.73,11.06,7.79,5.13
2393,30.53,29.81,28.85,31.75
2395,inf,inf,inf,inf
2399,inf,inf,inf,inf
2402,inf,inf,inf,inf
2403,93.94,95.44,5.0,13.39
2406,inf,inf,inf,inf
2407,inf,inf,inf,inf
2409,2.76,3.53,3.33,3.23
2412,9.82,7.84,4.69,4.15
2414,0.75,1.55,2.43,0.78
2417,52.55,54.98,55.32,55.49
2418,inf,inf,inf,inf
2419,inf,inf,inf,inf
2420,103.03,100.74,0.58,46.38
2428,inf,inf,inf,inf
2434,inf,inf,inf,inf
2436,inf,inf,inf,inf
2441,inf,inf,inf,inf
2442,33.32,40.84,45.77,47.47
2443,inf,inf,inf,inf
2444,inf,inf,inf,inf
2446,inf,inf,inf,inf
2447,inf,inf,inf,inf
2452,inf,inf,inf,inf
2453,inf,inf,inf,inf
2457,8.03,5.31,2.68,8.36
2459,0.11,0.45,0.42,0.36
2461,9.85,9.83,3.07,5.27
2468,inf,inf,inf,inf
2470,inf,inf,inf,inf
2472,89.14,98.12,10.81,25.63
2475,inf,inf,inf,inf
2476,inf,inf,inf,inf
2481,1.21,1.98,3.02,2.55
2483,2.41,2.74,1.94,2.3
2484,2.18,1.5,1.42,1.27
2489,0.71,1.72,0.53,0.75
2493,inf,inf,inf,inf
2495,87.01,87.81,11.3,29.49
2497,inf,inf,inf,inf
2502,inf,inf,inf,inf
2504,4.03,4.48,0.99,3.65
2505,4.86,0.32,2.04,1.76
2511,3.5,3.17,1.84,3.34
2518,inf,inf,inf,inf
2520,72.73,70.54,4.67,8.44
2524,inf,inf,inf,inf
2529,5.35,5.37,5.59,4.83
2530,1.34,0.87,1.72,1.62
2531,3.79,4.01,4.23,3.78
2533,2.74,2.89,1.32,1.93
2534,2.42,2.26,3.08,2.65
2537,2.92,2.39,0.97,0.77
2549,inf,inf,inf,inf
2554,3.57,2.26,3.97,3.75
2559,8.48,9.01,9.08,8.39
2560,4.25,2.91,4.67,4.21
2564,inf,inf,inf,inf
2572,inf,inf,inf,inf
2575,inf,inf,inf,inf
2583,4.97,3.86,2.98,4.38
2586,inf,inf,inf,inf
2594,inf,inf,inf,inf
2596,91.27,82.48,8.97,1.35
2600,inf,inf,inf,inf
2602,inf,inf,inf,inf
2610,inf,inf,inf,inf
2611,inf,inf,inf,inf
2618,89.91,74.12,16.49,5.24
2620,inf,inf,inf,inf
2623,inf,inf,inf,inf
2627,0.68,1.58,2.65,1.05
2628,5.91,1.39,3.1,4.24
2629,2.01,2.99,1.83,1.11
2630,5.67,6.55,5.47,6.42
2632,0.29,0.2,1.42,0.24
2640,inf,inf,inf,inf
2642,85.24,82.15,11.82,1.66
2645,inf,inf,inf,inf
2652,0.6,0.59,0.04,1.87
2657,3.78,5.51,5.44,6.17
2661,inf,inf,inf,inf
2663,inf,inf,inf,inf
2664,inf,inf,inf,inf
2665,inf,inf,inf,inf
2667,inf,inf,inf,inf
2669,inf,inf,inf,inf
2670,inf,inf,inf,inf
2673,1.27,0.41,0.8,1.33
2676,3.5,5.16,5.07,5.89
2677,4.71,5.69,6.08,5.07
2680,2.56,1.11,4.42,2.64
2683,inf,inf,inf,inf
2687,62.06,92.32,27.5,16.84
2689,inf,inf,inf,inf
2697,1.45,0.15,1.99,1.29
2698,6.41,5.9,7.72,6.06
2700,3.0,4.39,5.8,7.96
2701,2.39,2.52,2.69,4.91
