,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,190.02,34.11
1,345.78,49.95
2,39.78,23.65
3,20.2,12.83
5,47.74,21.61
7,30.9,22.79
8,28.08,5.18
9,48.3,45.43
10,23.31,20.89
11,349.51,76.98
12,17.53,20.75
13,455.59,22.24
15,488.61,44.11
16,28.12,13.2
20,275.43,35.03
21,241.46,57.16
23,224.75,93.02
24,154.39,25.79
25,385.23,37.69
27,300.86,34.66
29,274.49,35.03
33,371.09,114.13
34,386.57,55.82
35,318.59,73.09
36,250.81,43.62
40,320.06,36.02
41,350.95,35.3
42,369.58,44.09
43,284.92,41.46
44,1.18,12.25
46,152.21,66.38
47,105.26,45.41
50,11.64,6.95
51,93.9,33.74
52,144.12,101.46
54,11.26,9.43
55,305.6,47.25
56,45.99,34.8
57,333.48,28.75
60,77.75,20.74
61,47.23,27.79
62,6.68,3.27
63,118.29,67.28
64,21.06,3.36
65,59.82,5.16
68,58.92,11.8
69,36.12,8.55
70,60.17,45.6
72,21.68,3.4
73,34.08,38.4
76,20.28,4.99
78,92.01,12.02
79,68.69,8.22
80,10.25,8.17
82,103.87,19.25
83,13.45,7.6
86,13.78,0.47
87,9.55,70.15
88,38.27,35.94
89,60.53,25.31
90,74.71,21.93
92,16.21,27.67
93,10.35,7.09
94,31.85,13.65
95,66.26,17.86
97,27.4,9.54
98,34.49,1.61
99,144.53,22.93
100,36.76,20.27
101,14.81,0.78
102,90.3,2.42
103,6.49,23.09
106,49.03,113.03
107,41.18,27.4
108,44.62,30.48
109,43.76,19.44
110,33.21,1.0
111,56.52,131.61
112,42.47,27.47
113,40.95,25.55
114,42.1,27.0
115,41.72,26.84
119,15.45,45.11
122,0.19,13.14
123,38.71,4.49
124,66.58,115.11
125,45.16,43.88
128,18.25,17.81
131,65.39,59.56
132,103.98,43.96
133,43.48,11.17
134,7.49,6.88
135,48.67,51.36
136,29.68,30.03
138,5.46,0.11
141,47.21,2.61
142,9.75,10.68
145,58.36,16.7
146,77.49,24.45
147,2.67,27.66
148,68.08,13.42
149,40.56,33.66
150,12.84,15.48
151,15.5,16.65
152,20.67,3.89
153,43.76,24.62
154,4.56,1.2
156,2.15,12.71
162,5.86,0.1
163,22.69,6.39
164,37.01,21.43
165,25.19,17.92
166,26.71,26.36
167,11.94,8.35
170,51.75,28.59
171,14.66,29.86
172,22.85,10.71
173,1.33,6.36
174,44.07,27.41
175,39.35,41.75
176,25.5,1.34
177,6.92,15.86
178,24.52,44.3
180,45.78,55.12
182,28.38,13.93
184,33.91,8.99
187,23.31,51.29
188,11.52,7.61
189,29.91,23.77
190,4.0,3.74
191,52.62,35.76
192,31.24,34.79
193,7.19,9.25
194,68.23,34.29
195,223.9,35.38
197,20.14,20.27
198,252.13,50.63
199,7.11,18.49
200,95.75,18.87
201,22.39,5.28
202,425.36,50.4
203,24.71,0.9
204,155.25,6.38
205,53.0,30.56
206,8.39,9.9
207,412.18,62.78
212,649.88,148.26
213,20.36,18.7
215,535.94,51.38
219,358.09,111.6
220,13.51,3.24
222,12.99,14.56
223,4.77,4.48
224,2.52,8.1
225,3.72,3.17
227,29.94,18.07
228,68.46,4.46
229,33.19,22.16
230,23.2,10.84
231,17.15,17.95
232,7.86,9.06
235,15.2,5.55
236,72.5,31.92
237,6.2,25.07
238,9.02,10.51
239,17.31,4.48
240,6.39,22.49
241,24.72,20.27
242,23.09,7.15
243,13.15,3.5
244,6.07,3.92
245,33.45,19.73
246,21.47,9.91
247,0.03,3.09
249,6.97,3.82
251,6.84,3.08
252,5.91,0.99
253,30.22,31.67
255,30.98,18.06
258,17.39,10.97
259,24.18,13.47
260,17.31,26.98
262,32.17,16.04
264,32.28,25.72
266,6.28,6.77
268,10.32,21.51
269,34.24,39.24
272,432.76,188.87
273,831.73,335.29
274,1724.87,886.92
277,1552.98,727.84
278,22.62,26.34
279,36.09,23.01
280,35.28,21.91
281,20.4,7.98
283,39.86,28.69
284,25.53,15.44
285,10.05,7.01
286,15.49,10.27
287,4.18,3.09
288,8.78,31.04
291,13.39,13.12
292,27.99,26.15
294,33.31,32.05
297,19.33,6.99
298,25.1,30.95
299,22.65,15.9
300,29.78,15.52
302,52.55,18.56
306,8.46,17.79
307,35.39,31.4
308,29.83,16.86
309,9.27,7.5
310,29.46,54.31
311,31.07,17.31
312,18.85,6.61
313,25.88,24.13
315,35.28,21.91
316,24.73,8.26
317,22.38,51.23
318,30.15,16.02
319,34.54,21.02
322,9.27,3.44
323,7.09,13.7
324,31.81,17.73
329,5.41,21.31
330,19.78,3.14
331,35.37,45.16
332,23.95,32.01
333,90.04,31.87
335,6.3,26.1
336,2.6,2.62
337,27.38,14.04
340,57.49,11.45
341,21.8,19.11
342,57.03,24.27
343,34.92,42.45
344,47.65,10.23
346,18.89,1.91
347,114.91,18.0
349,27.73,13.68
350,75.99,23.18
351,0.9,16.23
352,197.95,35.09
353,27.81,12.67
354,29.44,14.95
355,7.91,30.48
356,25.13,8.58
357,27.36,15.93
360,0.89,8.01
361,9.53,1.74
362,98.2,15.25
363,11.25,18.44
364,8.5,4.11
