,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,27.56,0.65
4,63.28,16.03
6,103.55,10.05
9,2.52,13.85
13,407.46,29.52
16,70.1,25.0
21,56.22,8.58
22,412.89,53.53
28,186.16,9.12
35,294.81,18.56
38,201.07,69.26
39,460.83,17.98
40,191.84,69.98
46,92.9,39.21
53,131.61,14.42
54,90.69,22.32
60,273.47,22.99
61,53.54,7.33
62,26.99,33.29
74,23.72,4.89
76,42.12,9.97
77,89.2,25.27
80,20.62,18.59
81,4.26,14.87
82,102.1,1.43
84,56.71,22.57
90,29.29,4.31
96,24.62,35.54
100,58.47,42.51
103,10.87,11.4
105,84.57,2.57
106,92.6,133.31
107,30.68,40.46
112,34.78,46.78
114,40.8,43.22
119,34.36,21.79
124,24.16,105.82
127,23.71,34.97
133,61.54,39.81
134,40.11,16.13
136,42.5,68.71
141,58.51,4.25
145,117.24,57.67
148,80.7,3.81
149,54.02,44.57
152,12.13,10.94
164,19.22,17.37
169,14.67,20.2
170,38.55,41.17
178,55.25,77.29
179,22.18,2.16
180,4.31,72.66
181,0.92,54.33
182,0.28,30.53
184,24.71,4.81
188,9.87,2.51
196,10.43,39.63
199,1.56,14.76
201,9.12,23.55
207,154.46,15.18
212,479.81,23.26
217,51.91,33.24
218,3.7,7.23
219,203.03,39.79
221,52.83,24.28
223,1.99,7.95
227,30.48,33.09
229,31.32,11.61
231,26.97,36.76
232,28.38,15.52
235,13.64,29.01
240,2.31,24.96
241,10.67,11.71
243,21.83,9.02
245,31.82,30.58
246,33.13,11.07
251,23.23,15.56
253,45.99,59.63
254,32.96,32.58
256,62.07,27.53
260,3.05,27.12
261,28.24,13.67
262,33.1,20.94
265,15.02,3.93
267,38.69,0.35
274,1798.11,1149.8
276,3179.78,1236.89
277,1724.42,327.11
278,39.49,45.88
282,33.24,31.03
283,18.62,26.85
288,24.88,48.06
291,0.95,20.81
294,62.6,37.74
295,2.61,10.04
296,43.9,31.38
300,25.44,25.95
305,127.22,55.47
307,40.48,38.33
310,61.92,68.94
316,2.82,4.49
320,53.33,45.53
322,11.24,5.46
327,49.39,58.08
329,4.14,14.88
332,13.39,34.98
335,0.55,20.4
342,32.7,18.6
357,42.94,28.64
359,72.63,22.67
364,32.2,16.03
