,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,33.1,47.0,36.19
6,18.92,38.0,32.0
14,51.14,29.0,38.52
17,25.15,35.0,43.88
18,18.34,5.0,8.29
19,15.02,4.0,5.65
22,20.63,4.0,5.76
26,18.37,5.0,9.95
28,31.93,5.0,12.46
30,25.76,4.0,7.77
31,26.5,4.0,9.94
32,23.18,4.0,9.44
37,27.2,4.0,8.37
38,34.44,11.0,16.67
39,14.63,4.0,5.23
45,24.7,5.0,9.81
48,20.05,7.0,9.07
49,18.47,4.0,4.97
53,18.18,4.0,6.13
58,26.43,22.0,30.68
59,26.31,19.0,24.14
66,30.83,25.0,25.47
67,31.58,11.0,19.38
71,30.86,5.0,7.73
74,27.21,14.0,17.7
75,33.1,23.0,29.51
77,27.29,11.0,18.2
81,25.87,17.0,25.1
84,31.06,17.0,19.72
85,30.67,15.0,19.87
91,24.4,13.0,17.6
96,32.76,54.0,33.41
104,33.67,50.0,64.57
105,36.22,32.0,33.2
116,51.62,38.0,32.75
117,36.35,78.0,63.62
118,54.11,126.0,52.51
120,47.06,55.0,33.62
121,80.58,46.0,69.34
126,61.61,40.0,61.87
127,62.42,88.0,61.87
129,68.16,62.0,70.58
130,70.44,41.0,54.35
137,23.13,13.0,17.85
139,45.57,55.0,31.84
140,61.83,46.0,80.8
143,89.17,117.0,94.95
144,54.56,48.0,63.93
155,23.0,14.0,18.33
157,28.23,19.0,21.85
158,23.37,10.0,12.08
159,23.65,13.0,12.47
160,24.68,12.0,18.33
161,24.03,19.0,23.79
168,28.31,25.0,29.31
169,28.44,17.0,24.41
179,23.8,13.0,17.21
181,30.86,22.0,30.43
183,23.34,8.0,12.58
185,31.21,48.0,35.72
186,33.35,34.0,33.54
196,25.83,24.0,31.43
208,29.89,24.0,24.23
209,33.12,39.0,29.36
210,23.38,26.0,33.08
211,26.73,37.0,27.8
214,26.47,9.0,12.95
216,28.59,32.0,19.89
217,28.58,20.0,18.46
218,27.55,27.0,25.9
221,26.17,35.0,26.97
226,44.25,28.0,49.07
233,48.21,22.0,31.08
234,49.73,71.0,58.29
248,61.54,104.0,66.43
250,40.34,40.0,49.52
254,60.97,101.0,64.95
256,56.13,37.0,45.79
257,77.7,90.0,70.23
261,86.15,121.0,96.77
263,53.05,45.0,46.9
265,52.33,60.0,58.25
267,56.0,45.0,46.9
270,79.19,45.0,60.6
271,79.19,88.0,91.01
275,102.25,5.0,55.33
276,106.16,4.0,59.38
282,102.25,158.0,118.59
289,89.2,130.0,108.3
290,87.45,136.0,101.53
293,106.16,133.0,108.22
295,102.25,126.0,123.18
296,102.25,157.0,118.59
301,90.48,59.0,91.7
303,89.2,146.0,108.24
304,106.16,129.0,115.01
305,102.25,47.0,72.33
314,78.18,111.0,86.05
320,103.2,68.0,105.63
321,90.48,67.0,87.08
325,114.55,116.0,125.41
326,102.25,83.0,117.67
327,102.25,76.0,123.18
328,102.25,119.0,123.18
334,49.69,45.0,38.64
338,57.75,48.0,68.21
339,62.23,100.0,72.32
345,29.24,15.0,19.48
348,47.3,31.0,25.26
358,43.84,44.0,50.2
359,41.11,43.0,63.8
