,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,2.33,1.0,1.78
3,2.33,1.0,1.78
4,6.19,1.0,1.64
5,6.93,3.0,2.23
6,6.19,5.0,8.37
8,3.07,1.0,2.36
9,4.13,1.0,2.97
10,2.33,1.0,2.01
11,7.26,10.0,9.01
12,6.19,10.0,8.37
13,6.19,9.0,8.37
16,1.7,1.0,0.7
17,1.18,1.0,0.96
18,9.67,13.0,9.71
20,7.68,12.0,8.79
21,3.81,1.0,2.2
24,5.07,1.0,2.53
25,7.68,9.0,8.79
26,4.4,7.0,7.63
27,8.41,12.0,9.42
29,4.51,12.0,9.77
30,3.81,1.0,2.2
32,10.39,12.0,10.23
35,6.52,14.0,9.56
36,6.52,12.0,9.56
37,3.88,1.0,2.38
38,0.6,1.0,0.59
41,8.39,5.0,8.5
43,-0.13,1.0,0.01
44,-0.13,1.0,0.01
45,-0.13,1.0,0.01
47,3.07,2.0,-0.95
48,7.3,3.0,2.11
49,3.35,3.0,1.35
51,1.96,1.0,0.37
53,2.55,4.0,6.04
54,6.14,4.0,7.34
55,7.21,4.0,7.94
56,4.6,6.0,8.41
58,4.6,1.0,1.68
59,1.02,1.0,0.42
60,8.47,5.0,8.27
61,2.74,5.0,4.59
