列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,ＣＯＰ
2022/7/16 12:00,土曜日,24,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 13:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 14:00,土曜日,23,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 15:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 16:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 17:00,土曜日,25,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 18:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 19:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 20:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 21:00,土曜日,24,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 22:00,土曜日,23,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/16 23:00,土曜日,23,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 0:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 1:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 2:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 3:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 4:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 5:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 6:00,日曜日,23,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 7:00,日曜日,25,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 8:00,日曜日,25,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 9:00,日曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 10:00,日曜日,31,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 11:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 12:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 13:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 14:00,日曜日,31,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 15:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 16:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 17:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 18:00,日曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 19:00,日曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 20:00,日曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 21:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 22:00,日曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/17 23:00,日曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 0:00,月曜日,26,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 1:00,月曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 2:00,月曜日,25,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 3:00,月曜日,25,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 4:00,月曜日,25,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 5:00,月曜日,27,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 6:00,月曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 7:00,月曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 8:00,月曜日,31,4,Ｍ,0.1,37.2,49,1,2.8,0,2.8
2022/7/18 9:00,月曜日,31,4,Ｍ,3,39,1,0,0.1,0,#DIV/0!
2022/7/18 10:00,月曜日,30,4,Ｍ,-16.1,32.5,13,0.3,0.3,0,1.0
2022/7/18 11:00,月曜日,32,4,Ｍ,-16,32,1,0,0,0,#DIV/0!
2022/7/18 12:00,月曜日,34,4,Ｍ,1.2,37.3,55,1.3,3.1,0,2.4
2022/7/18 13:00,月曜日,34,4,Ｍ,0,37,1,0,0.1,0,#DIV/0!
2022/7/18 14:00,月曜日,34,3,Ｍ,1,36.5,55,1.4,3.1,0,2.2
2022/7/18 15:00,月曜日,33,3,Ｍ,1,35,1,0,0.1,0,#DIV/0!
2022/7/18 16:00,月曜日,33,4,Ｍ,0.7,37.9,55,1.3,3,0,2.3
2022/7/18 17:00,月曜日,33,4,Ｍ,1,38,1,0,0.1,0,#DIV/0!
2022/7/18 18:00,月曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 19:00,月曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 20:00,月曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 21:00,月曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 22:00,月曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/18 23:00,月曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 0:00,火曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 1:00,火曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 2:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 3:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 4:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 5:00,火曜日,28,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 6:00,火曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 7:00,火曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 8:00,火曜日,32,4,Ｍ,0.7,38.1,55,1.3,3.3,0,2.5
2022/7/19 9:00,火曜日,31,4,Ｍ,2.8,37.4,60,1.4,3.8,0,2.7
2022/7/19 10:00,火曜日,32,4,Ｍ,0.5,36.8,49,1.1,2.8,0,2.5
2022/7/19 11:00,火曜日,31,4,Ｍ,-7.6,34.3,26,0.5,0.9,0,1.8
2022/7/19 12:00,火曜日,32,4,Ｍ,2.6,37.3,60,1.4,3.7,0,2.6
2022/7/19 13:00,火曜日,31,3,Ｍ,2.5,36.4,60,1.3,3.8,0,2.9
2022/7/19 14:00,火曜日,30,3,Ｍ,-0.8,35,41,0.9,2.3,0,2.6
2022/7/19 15:00,火曜日,29,4,Ｍ,1.3,34.9,47,1,2.9,0,2.9
2022/7/19 16:00,火曜日,29,4,Ｍ,3.7,34.4,60,1.2,3.9,0,3.3
2022/7/19 17:00,火曜日,31,4,Ｍ,2.3,37.5,60,1.3,3.8,0,2.9
2022/7/19 18:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 19:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 20:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 21:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 22:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/19 23:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 0:00,水曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 1:00,水曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 2:00,水曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 3:00,水曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 4:00,水曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 5:00,水曜日,27,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 6:00,水曜日,32,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 7:00,水曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 8:00,水曜日,34,5,Ｍ,0.3,38.8,51,1.2,2.6,0,2.2
2022/7/20 9:00,水曜日,34,5,Ｍ,-15,40,1,0,0,0,#DIV/0!
2022/7/20 10:00,水曜日,35,5,Ｍ,-15.1,36.1,15,0.3,0.3,0,1.0
2022/7/20 11:00,水曜日,36,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 12:00,水曜日,35,5,Ｍ,0.7,38.3,55,1.3,3,0,2.3
2022/7/20 13:00,水曜日,35,5,Ｍ,-16,38,1,0,0,0,#DIV/0!
2022/7/20 14:00,水曜日,35,5,Ｍ,-14.6,36.7,18,0.4,0.3,0,0.8
2022/7/20 15:00,水曜日,35,5,Ｍ,-20,38,1,0,0,0,#DIV/0!
2022/7/20 16:00,水曜日,34,5,Ｍ,0.5,37.9,55,1.3,2.9,0,2.2
2022/7/20 17:00,水曜日,34,5,Ｍ,-18,37,1,0,0,0,#DIV/0!
2022/7/20 18:00,水曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 19:00,水曜日,33,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 20:00,水曜日,32,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 21:00,水曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 22:00,水曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/20 23:00,水曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 0:00,木曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 1:00,木曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 2:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 3:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 4:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 5:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 6:00,木曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 7:00,木曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 8:00,木曜日,34,6,Ｍ,2.1,38.5,56,1.3,3.3,0,2.5
2022/7/21 9:00,木曜日,33,4,Ｍ,2.1,36.6,60,1.4,3.6,0,2.6
2022/7/21 10:00,木曜日,31,4,Ｍ,-13.4,32.2,18,0.2,0.3,0,1.5
2022/7/21 11:00,木曜日,33,4,Ｍ,-5.1,36.1,35,0.7,1.4,0,2.0
2022/7/21 12:00,木曜日,32,5,Ｍ,-3.3,34.2,42,0.8,2,0,2.5
2022/7/21 13:00,木曜日,33,4,Ｍ,-2.4,37.2,35,0.7,1.7,0,2.4
2022/7/21 14:00,木曜日,26,5,Ｍ,-2.6,31.4,49,0.9,2.4,0,2.7
2022/7/21 15:00,木曜日,33,4,Ｍ,-3.2,36.5,46,1,2.2,0,2.2
2022/7/21 16:00,木曜日,32,5,Ｍ,2.7,37.7,60,1.4,3.7,0,2.6
2022/7/21 17:00,木曜日,32,5,Ｍ,2.6,37.2,60,1.3,3.7,0,2.8
2022/7/21 18:00,木曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 19:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 20:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 21:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 22:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/21 23:00,木曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 0:00,金曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 1:00,金曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 2:00,金曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 3:00,金曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 4:00,金曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 5:00,金曜日,27,6,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 6:00,金曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 7:00,金曜日,31,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 8:00,金曜日,31,5,Ｍ,2,37.5,56,1.3,3.5,0,2.7
2022/7/22 9:00,金曜日,30,5,Ｍ,5,38,1,0,0.1,0,#DIV/0!
2022/7/22 10:00,金曜日,32,5,Ｍ,-2.3,35.7,47,1,2.4,0,2.4
2022/7/22 11:00,金曜日,31,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 12:00,金曜日,33,4,Ｍ,-2.7,36,46,1,2.2,0,2.2
2022/7/22 13:00,金曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 14:00,金曜日,34,4,Ｍ,-0.1,36.8,48,1.1,2.6,0,2.4
2022/7/22 15:00,金曜日,33,4,Ｍ,2,36,1,0,0.1,0,#DIV/0!
2022/7/22 16:00,金曜日,33,4,Ｍ,-1.2,37.3,48,1.1,2.4,0,2.2
2022/7/22 17:00,金曜日,33,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 18:00,金曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 19:00,金曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 20:00,金曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 21:00,金曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 22:00,金曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/22 23:00,金曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 0:00,土曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 1:00,土曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 2:00,土曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 3:00,土曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 4:00,土曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 5:00,土曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 6:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 7:00,土曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 8:00,土曜日,34,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 9:00,土曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 10:00,土曜日,35,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 11:00,土曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 12:00,土曜日,37,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 13:00,土曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 14:00,土曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 15:00,土曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 16:00,土曜日,34,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 17:00,土曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 18:00,土曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 19:00,土曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 20:00,土曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 21:00,土曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 22:00,土曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/23 23:00,土曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 0:00,日曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 1:00,日曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 2:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 3:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 4:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 5:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 6:00,日曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 7:00,日曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 8:00,日曜日,34,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 9:00,日曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 10:00,日曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 11:00,日曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 12:00,日曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 13:00,日曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 14:00,日曜日,34,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 15:00,日曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 16:00,日曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 17:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 18:00,日曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 19:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 20:00,日曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 21:00,日曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 22:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/24 23:00,日曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 0:00,月曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 1:00,月曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 2:00,月曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 3:00,月曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 4:00,月曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 5:00,月曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 6:00,月曜日,33,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 7:00,月曜日,35,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 8:00,月曜日,34,4,Ｍ,1.5,37.1,56,1.3,3.3,0,2.5
2022/7/25 9:00,月曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 10:00,月曜日,35,4,Ｍ,1.4,38,56,1.4,3.1,0,2.2
2022/7/25 11:00,月曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 12:00,月曜日,34,3,Ｍ,2,36.8,56,1.4,3.4,0,2.4
2022/7/25 13:00,月曜日,34,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 14:00,月曜日,34,3,Ｍ,1.9,36.4,56,1.4,3.4,0,2.4
2022/7/25 15:00,月曜日,34,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 16:00,月曜日,32,3,Ｍ,1.8,35.5,56,1.4,3.4,0,2.4
2022/7/25 17:00,月曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 18:00,月曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 19:00,月曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 20:00,月曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 21:00,月曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 22:00,月曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/25 23:00,月曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 0:00,火曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 1:00,火曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 2:00,火曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 3:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 4:00,火曜日,28,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 5:00,火曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 6:00,火曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 7:00,火曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 8:00,火曜日,28,5,Ｍ,1.1,33.6,56,1.1,3.3,0,3.0
2022/7/26 9:00,火曜日,28,4,Ｍ,2.4,36.3,60,1.3,3.9,0,3.0
2022/7/26 10:00,火曜日,28,5,Ｍ,-0.6,34.5,53,1.1,3,0,2.7
2022/7/26 11:00,火曜日,28,3,Ｍ,2.4,36.1,60,1.3,3.9,0,3.0
2022/7/26 12:00,火曜日,27,5,Ｍ,2.2,35.7,60,1.3,3.8,0,2.9
2022/7/26 13:00,火曜日,30,4,Ｍ,-0.3,35.9,50,1.1,2.9,0,2.6
2022/7/26 14:00,火曜日,31,5,Ｍ,3.2,36.6,60,1.3,3.9,0,3.0
2022/7/26 15:00,火曜日,31,4,Ｍ,2.9,36.8,60,1.4,3.8,0,2.7
2022/7/26 16:00,火曜日,30,5,Ｍ,0.6,35.8,53,1.1,3.1,0,2.8
2022/7/26 17:00,火曜日,31,4,Ｍ,2,35.4,60,1.3,3.7,0,2.8
2022/7/26 18:00,火曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 19:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 20:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 21:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 22:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/26 23:00,火曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 0:00,水曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 1:00,水曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 2:00,水曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 3:00,水曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 4:00,水曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 5:00,水曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 6:00,水曜日,32,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 7:00,水曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 8:00,水曜日,33,5,Ｍ,1.4,37.8,56,1.3,3.1,0,2.4
2022/7/27 9:00,水曜日,34,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 10:00,水曜日,34,5,Ｍ,-1,37.6,49,1.1,2.4,0,2.2
2022/7/27 11:00,水曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 12:00,水曜日,34,4,Ｍ,-0.8,37.3,49,1.1,2.5,0,2.3
2022/7/27 13:00,水曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 14:00,水曜日,34,4,Ｍ,-1.1,37.1,49,1.1,2.4,0,2.2
2022/7/27 15:00,水曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 16:00,水曜日,33,5,Ｍ,-0.8,37.3,49,1.1,2.5,0,2.3
2022/7/27 17:00,水曜日,32,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 18:00,水曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 19:00,水曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 20:00,水曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 21:00,水曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 22:00,水曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/27 23:00,水曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 0:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 1:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 2:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 3:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 4:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 5:00,木曜日,27,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 6:00,木曜日,33,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 7:00,木曜日,33,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 8:00,木曜日,33,5,Ｍ,1.4,37.1,56,1.2,3.3,0,2.8
2022/7/28 9:00,木曜日,33,4,Ｍ,2.7,37.5,60,1.4,3.8,0,2.7
2022/7/28 10:00,木曜日,33,5,Ｍ,2.9,37.6,60,1.4,3.7,0,2.6
2022/7/28 11:00,木曜日,33,5,Ｍ,-4.7,36.8,45,1,1.9,0,1.9
2022/7/28 12:00,木曜日,34,4,Ｍ,3,36.4,60,1.6,3.7,0,2.3
2022/7/28 13:00,木曜日,34,3,Ｍ,2.8,36.5,60,1.6,3.7,0,2.3
2022/7/28 14:00,木曜日,35,4,Ｍ,2.8,37.5,60,1.6,3.6,0,2.3
2022/7/28 15:00,木曜日,34,4,Ｍ,-0.2,37.2,53,1.3,2.8,0,2.2
2022/7/28 16:00,木曜日,34,5,Ｍ,2.9,36.3,60,1.5,3.7,0,2.5
2022/7/28 17:00,木曜日,32,4,Ｍ,2.5,34.3,60,1.4,3.7,0,2.6
2022/7/28 18:00,木曜日,31,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 19:00,木曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
