,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
772,inf,inf,inf,inf
773,inf,inf,inf,inf
774,inf,inf,inf,inf
776,8.02,31.4,1.85,5.56
778,5.47,0.25,2.58,1.46
779,18.43,19.39,14.22,9.15
780,6.34,3.76,3.25,0.92
781,4.42,0.88,1.19,4.57
783,14.32,12.28,7.12,3.6
784,9.8,6.95,28.63,22.64
785,17.87,14.22,98.44,58.55
786,inf,inf,inf,inf
787,inf,inf,inf,inf
788,inf,inf,inf,inf
789,inf,inf,inf,inf
790,inf,inf,inf,inf
791,inf,inf,inf,inf
792,inf,inf,inf,inf
794,inf,inf,inf,inf
795,88.87,84.92,2.1,3.46
796,inf,inf,inf,inf
797,inf,inf,inf,inf
798,inf,inf,inf,inf
799,inf,inf,inf,inf
802,0.96,0.06,5.7,7.75
803,1.12,2.2,3.32,1.56
805,0.53,1.11,0.25,0.44
806,4.26,5.35,0.49,0.94
807,4.24,4.5,2.07,4.41
808,1.61,4.47,0.37,1.97
809,13.4,0.14,8.83,4.53
811,inf,inf,inf,inf
812,inf,inf,inf,inf
813,inf,inf,inf,inf
814,inf,inf,inf,inf
815,inf,inf,inf,inf
819,inf,inf,inf,inf
820,inf,inf,inf,inf
821,inf,inf,inf,inf
822,inf,inf,inf,inf
824,40.57,47.42,60.24,49.87
825,13.76,17.82,9.59,5.05
827,20.78,18.3,8.92,5.76
831,19.49,15.07,3.58,2.82
832,17.51,8.92,1.52,4.16
833,25.04,17.69,12.49,12.76
834,inf,inf,inf,inf
835,inf,inf,inf,inf
836,inf,inf,inf,inf
837,inf,inf,inf,inf
840,inf,inf,inf,inf
842,inf,inf,inf,inf
843,inf,inf,inf,inf
847,26.76,29.99,33.67,29.63
848,47.48,48.69,35.72,35.04
850,2.18,0.04,4.46,5.12
851,7.7,8.3,6.4,7.8
853,7.92,9.65,6.7,5.9
855,8.7,8.81,8.08,5.13
856,17.1,13.57,10.87,6.75
858,inf,inf,inf,inf
859,inf,inf,inf,inf
861,inf,inf,inf,inf
863,inf,inf,inf,inf
867,inf,inf,inf,inf
868,inf,inf,inf,inf
869,inf,inf,inf,inf
870,inf,inf,inf,inf
871,33.18,35.65,15.75,13.5
872,28.85,28.18,27.98,25.84
874,3.19,4.91,7.29,9.21
875,2.33,0.72,7.19,3.71
878,9.98,11.59,14.45,14.57
881,42.86,47.21,41.67,37.8
882,60.77,42.76,14.05,15.0
883,inf,inf,inf,inf
885,inf,inf,inf,inf
886,inf,inf,inf,inf
888,inf,inf,inf,inf
889,inf,inf,inf,inf
890,inf,inf,inf,inf
891,inf,inf,inf,inf
893,inf,inf,inf,inf
894,inf,inf,inf,inf
895,inf,inf,inf,inf
897,15.07,17.26,9.97,4.3
898,9.0,5.1,3.85,0.81
899,13.15,11.29,2.24,4.34
900,15.45,10.65,7.18,4.79
902,16.97,12.24,12.19,7.31
903,1.16,4.33,4.58,5.71
904,6.22,1.21,5.26,2.84
905,25.34,11.59,21.99,17.59
906,inf,inf,inf,inf
908,inf,inf,inf,inf
909,inf,inf,inf,inf
910,inf,inf,inf,inf
911,77.05,79.68,18.51,1.53
914,inf,inf,inf,inf
915,inf,inf,inf,inf
916,inf,inf,inf,inf
917,inf,inf,inf,inf
920,inf,inf,inf,inf
922,inf,inf,inf,inf
923,inf,inf,inf,inf
924,inf,inf,inf,inf
927,inf,inf,inf,inf
928,inf,inf,inf,inf
930,inf,inf,inf,inf
931,inf,inf,inf,inf
936,inf,inf,inf,inf
937,inf,inf,inf,inf
938,inf,inf,inf,inf
939,inf,inf,inf,inf
940,inf,inf,inf,inf
941,inf,inf,inf,inf
944,3.17,3.37,4.67,2.29
948,6.21,1.82,3.13,0.81
950,8.0,7.46,3.37,0.17
951,2.81,1.08,2.41,1.47
