,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,35.61,30.0,35.61
1,35.61,29.0,35.61
4,36.75,30.0,36.75
5,48.49,56.0,48.49
7,41.43,38.0,41.43
9,64.81,63.0,64.81
10,49.55,55.0,49.55
11,51.34,38.0,51.34
13,44.68,45.0,44.68
14,47.96,41.0,47.96
15,58.03,55.0,58.03
17,57.8,58.0,57.8
18,68.08,75.0,68.08
19,65.57,77.0,65.57
20,70.26,70.0,70.26
22,68.13,72.0,68.13
23,64.36,61.0,64.36
25,66.13,54.0,66.13
26,62.75,62.0,62.75
27,67.73,83.0,67.73
29,53.74,51.0,53.74
30,69.17,97.0,69.17
31,58.15,60.0,58.15
32,63.87,62.0,63.87
33,68.93,76.0,68.93
34,70.63,51.0,70.63
35,60.02,55.0,60.02
36,57.68,42.0,57.68
37,55.78,35.0,55.78
38,55.65,57.0,55.65
39,69.05,85.0,69.05
41,59.82,53.0,59.82
42,47.42,44.0,47.42
43,39.54,40.0,39.54
44,44.93,35.0,44.93
45,40.77,39.0,40.77
46,35.41,29.0,35.41
47,39.03,31.0,39.03
48,52.28,45.0,52.28
49,52.48,37.0,52.48
50,51.64,43.0,51.64
51,58.5,69.0,58.5
52,55.46,44.0,55.46
55,73.3,67.0,73.3
57,76.98,78.0,76.98
59,56.48,48.0,56.48
60,74.1,85.0,74.1
61,63.89,77.0,63.89
62,50.58,47.0,50.58
64,43.53,49.0,43.53
66,47.61,47.0,47.61
67,51.39,49.0,51.39
69,54.59,54.0,54.59
72,53.57,51.0,53.57
74,38.54,49.0,38.54
75,39.23,35.0,39.23
76,36.68,36.0,36.68
77,37.14,43.0,37.14
79,35.01,34.0,35.01
80,43.37,27.0,43.37
81,62.64,52.0,62.64
82,49.99,54.0,49.99
85,45.96,49.0,45.96
88,57.16,54.0,57.16
89,59.13,56.0,59.13
90,41.27,34.0,41.27
92,50.65,47.0,50.65
95,57.48,62.0,57.48
96,58.46,54.0,58.46
97,74.18,89.0,74.18
99,62.93,69.0,62.93
100,57.32,55.0,57.32
101,56.66,41.0,56.66
102,97.53,90.0,97.53
105,72.03,72.0,72.03
106,77.37,98.0,77.37
107,92.6,84.0,92.6
108,92.7,83.0,92.7
109,98.96,124.0,98.96
112,66.72,65.0,66.72
113,78.21,77.0,78.21
119,76.16,81.0,76.16
121,71.86,61.0,71.86
122,77.04,80.0,77.04
124,47.59,54.0,47.59
125,50.12,52.0,50.12
126,57.23,62.0,57.23
127,54.18,50.0,54.18
129,49.54,42.0,49.54
130,49.54,40.0,49.54
131,49.86,39.0,49.86
132,44.06,35.0,44.06
135,43.15,38.0,43.15
136,45.06,50.0,45.06
137,39.16,32.0,39.16
138,40.61,48.0,40.61
139,40.44,35.0,40.44
140,51.03,46.0,51.03
141,54.4,56.0,54.4
142,79.94,87.0,79.94
143,60.49,63.0,60.49
144,46.93,39.0,46.93
145,46.67,51.0,46.67
146,49.42,43.0,49.42
147,74.13,76.0,74.13
148,86.34,99.0,86.34
149,86.87,95.0,86.87
150,85.5,79.0,85.5
151,87.49,95.0,87.49
155,104.08,112.0,104.08
156,101.93,105.0,101.93
157,90.13,85.0,90.13
158,81.1,96.0,81.1
161,103.05,107.0,103.05
162,102.04,100.0,102.04
163,91.6,93.0,91.6
164,82.42,56.0,82.42
165,83.95,101.0,83.95
166,77.48,70.0,77.48
167,84.26,84.0,84.26
168,78.65,77.0,78.65
169,76.68,84.0,76.68
171,96.37,94.0,96.37
172,96.74,109.0,96.74
173,84.41,82.0,84.41
175,76.31,80.0,76.31
176,70.35,82.0,70.35
179,74.03,73.0,74.03
180,69.76,68.0,69.76
182,58.11,58.0,58.11
183,81.09,91.0,81.09
186,77.46,82.0,77.46
187,82.81,105.0,82.81
191,54.66,67.0,54.66
192,61.95,67.0,61.95
193,81.65,86.0,81.65
194,78.11,78.0,78.11
195,80.72,86.0,80.72
196,84.48,73.0,84.48
201,99.07,96.0,99.07
202,98.7,101.0,98.7
203,102.94,104.0,102.94
206,101.04,113.0,101.04
207,101.03,86.0,101.03
208,106.18,157.0,106.18
210,84.62,97.0,84.62
212,69.32,71.0,69.32
213,58.31,67.0,58.31
214,86.68,84.0,86.68
215,76.93,68.0,76.93
216,82.97,76.0,82.97
217,97.63,102.0,97.63
218,101.12,113.0,101.12
219,98.11,88.0,98.11
220,77.06,73.0,77.06
221,95.78,96.0,95.78
222,88.33,102.0,88.33
223,50.26,64.0,50.26
224,56.25,62.0,56.25
225,83.24,89.0,83.24
228,67.56,58.0,67.56
229,80.53,85.0,80.53
231,74.28,66.0,74.28
232,71.02,70.0,71.02
234,49.79,48.0,49.79
236,44.99,37.0,44.99
237,79.75,63.0,79.75
240,79.89,78.0,79.89
241,97.53,96.0,97.53
242,99.68,104.0,99.68
244,68.03,62.0,68.03
246,75.98,56.0,75.98
247,80.2,79.0,80.2
