,éûçèï 
1,inf
2,inf
5,84.88
6,inf
10,20.92
13,19.14
14,20.28
17,9.31
22,inf
25,inf
27,inf
31,11.21
35,22.32
36,18.36
43,inf
46,inf
49,inf
60,21.36
62,90.36
67,inf
68,inf
69,inf
71,inf
73,inf
74,inf
76,inf
78,inf
82,91.44
84,inf
85,inf
87,inf
88,inf
93,106.81
96,inf
98,inf
102,inf
106,45.37
109,10.6
114,inf
115,inf
120,inf
121,inf
125,inf
130,51.67
135,26.45
136,30.04
139,inf
140,inf
146,inf
148,inf
149,inf
150,inf
154,24.33
157,26.6
165,inf
168,inf
171,inf
172,inf
182,16.59
183,21.3
186,inf
187,inf
188,inf
190,inf
193,inf
194,82.94
195,inf
196,inf
203,1.78
204,12.11
205,5.54
206,5.53
207,28.94
209,18.86
210,inf
212,inf
215,inf
216,inf
217,inf
218,98.67
220,inf
221,inf
223,inf
225,39.0
226,inf
230,14.44
231,inf
237,inf
238,inf
245,95.72
247,inf
250,inf
251,inf
255,92.3
258,inf
262,inf
268,inf
270,inf
273,86.51
276,26.52
277,9.45
284,inf
288,inf
289,86.95
290,inf
297,8.25
298,14.75
308,inf
311,inf
314,inf
326,0.18
328,20.96
330,67.13
333,inf
334,inf
335,inf
340,inf
353,35.31
357,inf
362,inf
364,inf
365,inf
366,inf
368,43.98
377,0.34
389,inf
391,inf
396,49.71
405,inf
406,inf
415,inf
417,inf
422,inf
425,inf
426,inf
427,inf
429,inf
431,inf
438,inf
440,inf
444,20.98
451,inf
456,inf
459,inf
463,8.7
465,21.87
467,10.24
470,16.39
472,24.53
474,inf
475,inf
478,93.85
481,inf
482,inf
483,inf
486,inf
487,2.41
490,35.94
493,4.77
494,0.07
498,inf
499,inf
502,inf
505,inf
509,inf
517,12.25
518,1.1
519,19.98
524,inf
527,inf
528,92.86
529,inf
530,inf
534,inf
535,23.27
536,4.8
539,20.89
544,18.17
546,inf
552,inf
554,inf
555,inf
565,2.97
566,12.83
570,inf
574,inf
579,inf
586,inf
587,inf
588,inf
590,inf
591,inf
596,inf
606,inf
607,inf
614,24.7
616,12.63
618,inf
619,inf
621,inf
627,inf
629,inf
631,61.4
642,57.36
645,76.81
646,inf
647,inf
651,inf
652,92.0
653,inf
654,inf
655,16.67
659,34.68
669,52.92
670,inf
674,inf
682,15.38
683,7.69
702,inf
704,118.0
705,32.89
708,1.54
710,10.78
714,36.85
722,inf
727,inf
729,inf
730,43.49
738,inf
739,inf
743,inf
754,inf
763,inf
766,inf
768,inf
769,inf
773,inf
776,16.8
778,9.03
781,7.62
784,57.83
786,inf
789,inf
791,inf
795,91.76
796,inf
801,70.91
802,3.65
805,6.67
806,7.35
809,33.13
811,inf
813,inf
819,inf
820,inf
822,inf
826,15.57
831,5.22
832,26.62
833,64.9
836,inf
837,inf
844,inf
855,6.91
859,inf
863,inf
866,inf
867,inf
869,inf
874,10.36
876,9.01
877,1.98
880,22.18
884,inf
887,inf
888,inf
892,89.87
895,inf
899,19.84
902,15.21
904,16.7
906,inf
911,85.57
912,inf
916,inf
919,inf
923,inf
926,inf
933,inf
936,inf
937,inf
938,inf
942,inf
943,105.99
953,1.7
959,inf
964,inf
968,23.2
973,29.61
977,12.43
979,inf
981,inf
985,inf
986,inf
991,36.6
992,17.34
993,41.09
995,25.57
998,10.39
1004,inf
1008,inf
1010,inf
1013,inf
1016,42.36
1028,inf
1029,inf
1030,inf
1035,87.91
1037,inf
1041,2.34
1042,1.13
1045,14.71
1047,15.31
1049,1.87
1058,inf
1060,90.26
1061,inf
1065,19.21
1074,inf
1082,inf
1083,inf
1084,inf
1086,inf
1087,123.43
1089,inf
1090,inf
1092,inf
1093,inf
1094,inf
1095,inf
1096,inf
1103,inf
1106,inf
1109,114.74
1110,inf
1111,inf
1124,inf
1125,inf
1127,inf
1130,inf
1132,inf
1140,7.19
1148,inf
1150,inf
1155,inf
1157,inf
1158,inf
1161,0.14
1163,4.7
1167,11.69
1170,inf
1171,97.92
1172,inf
1178,inf
1180,inf
1181,inf
1183,40.71
1184,21.68
1192,8.61
1194,inf
1198,96.64
1203,inf
1204,inf
1207,33.42
1208,45.11
1211,6.62
1213,4.35
1218,56.65
1222,inf
1223,inf
1226,inf
1235,41.94
1239,12.63
1242,inf
1243,inf
1244,inf
1246,inf
1247,inf
1251,inf
1256,inf
1262,inf
1268,inf
1270,inf
1273,93.42
1275,inf
1276,inf
1277,inf
1279,inf
1292,inf
1295,inf
1296,inf
1308,3.5
1310,3.36
1312,16.54
1316,inf
1320,inf
1324,inf
1327,20.33
1337,31.1
1341,inf
1346,inf
1350,inf
1362,inf
1363,77.58
1364,inf
1368,inf
1369,inf
1375,40.15
1377,1.25
1381,21.11
1385,11.76
1388,inf
1390,inf
1392,inf
1393,inf
1397,inf
1401,7.68
1403,9.0
1404,6.21
1405,5.45
1406,12.24
1407,4.46
1408,5.17
1409,0.86
1410,247.33
1420,inf
1423,inf
1431,inf
1437,inf
1438,inf
1450,6.39
1451,1.73
1453,6.04
1458,inf
1465,inf
1467,inf
1471,28.05
1473,29.28
1475,6.42
1478,12.98
1482,inf
1487,105.21
1489,inf
1491,inf
1492,inf
1494,inf
1497,2.43
1500,49.98
1504,39.33
1505,37.23
1508,102.38
1511,inf
1513,inf
1523,9.24
1526,10.67
1527,2.62
1529,45.77
1532,inf
1540,inf
1541,inf
1545,20.49
1546,20.81
1548,12.38
1549,7.59
1550,12.96
1555,inf
1558,inf
1563,inf
1566,inf
1570,49.36
1571,45.31
1573,54.25
1574,8.92
1587,inf
1597,93.14
1598,inf
1610,inf
1613,inf
1615,inf
1616,197.77
1618,7.03
1619,29.64
1622,1.1
1629,inf
1631,inf
1632,inf
1633,inf
1634,inf
1642,0.02
1647,6.87
1649,15.26
1652,inf
1654,inf
1656,inf
1657,inf
1658,inf
1659,inf
1665,5.7
1667,5.72
1669,0.68
1673,4.05
1684,90.44
1687,7.79
1696,2.58
1697,3.43
1707,inf
1708,inf
1711,46.96
1721,15.1
1722,inf
1724,inf
1726,inf
1732,inf
1735,inf
1743,13.38
1746,inf
1747,inf
1749,inf
1756,inf
1757,inf
1760,inf
1763,inf
1764,inf
1768,inf
1773,inf
1774,inf
1781,inf
1790,0.98
1793,4.32
1795,inf
1796,inf
1797,inf
1811,4.52
1813,2.67
1815,3.27
1817,11.65
1818,inf
1822,inf
1826,inf
1833,0.45
1840,3.12
1841,1.87
1842,inf
1843,inf
1846,inf
1854,inf
1855,15.04
1856,7.5
1858,2.17
1860,14.54
1863,7.14
1868,inf
1869,inf
1870,inf
1871,96.62
1873,inf
1875,inf
1876,inf
1879,inf
1880,111.59
1881,23.28
1886,11.48
1887,7.37
1888,0.05
1893,87.12
1897,inf
1899,inf
1902,inf
1903,76.81
1907,7.16
1911,20.79
1913,4.72
1917,inf
1925,inf
1927,inf
1930,inf
1934,inf
1936,inf
1937,inf
1943,inf
1944,inf
1945,inf
1951,inf
1952,176.42
1955,11.11
1958,5.18
1960,1.42
1962,inf
1967,inf
1968,inf
1969,90.04
1973,inf
1976,18.81
1977,23.1
1981,2.07
1984,8.02
1987,inf
1991,inf
1993,inf
1995,inf
1997,inf
1998,inf
2000,9.98
2003,8.76
2004,6.01
2010,inf
2014,inf
2016,inf
2018,inf
2025,2.3
2028,6.16
2029,0.64
2031,13.24
2034,inf
2035,inf
2039,inf
2045,inf
2048,0.17
2052,4.09
2055,4.23
2056,13.57
2059,inf
2060,inf
2062,inf
2066,inf
2069,inf
2074,8.35
2075,7.37
2079,4.14
2083,inf
2088,inf
2092,91.53
2095,inf
2096,inf
2100,inf
2101,inf
2105,inf
2106,inf
2107,inf
2111,inf
2112,inf
2115,inf
2116,inf
2121,9.04
2128,13.75
2130,inf
2135,inf
2136,inf
2147,3.49
2149,9.01
2154,inf
2158,inf
2159,inf
2171,13.03
2176,12.64
2183,inf
2185,inf
2187,inf
2196,5.21
2198,4.19
2201,2.18
2207,inf
2209,inf
2210,inf
2214,inf
2220,17.3
2223,4.28
2224,14.42
2226,inf
2229,inf
2237,inf
2238,inf
2242,32.09
2245,6.86
2247,5.38
2249,72.59
2250,inf
2252,90.77
2254,inf
2262,86.67
2265,inf
2268,inf
2269,inf
2272,inf
2274,inf
2280,inf
2281,inf
2283,103.38
2284,inf
2286,inf
2287,inf
2288,132.07
2289,13.11
2294,0.34
2298,inf
2300,inf
2307,inf
2308,inf
2309,inf
2310,inf
2311,24.5
2312,8.98
2314,2.44
2324,inf
2325,inf
2328,inf
2331,inf
2333,91.65
2336,8.3
2345,4.77
2348,inf
2359,5.56
2362,8.52
2363,1.41
2364,3.38
2368,0.13
2376,inf
2383,18.8
2392,0.81
2396,inf
2399,91.42
2400,inf
2403,inf
2404,inf
2407,inf
2408,190.86
2411,8.0
2415,4.09
2419,74.46
2424,inf
2426,inf
2427,inf
2429,107.19
2431,inf
2434,inf
2435,inf
2438,inf
2440,inf
2443,inf
2450,98.12
2455,inf
2463,8.61
2465,11.6
2475,inf
2476,inf
2477,inf
2478,inf
2479,21.61
2480,2.98
2483,1.62
2493,inf
2495,inf
2502,inf
2504,0.39
2507,7.22
2509,1.68
2510,0.73
2511,5.75
2512,6.57
2517,inf
2522,inf
2529,0.6
2543,inf
2545,inf
2549,inf
2558,0.98
2560,5.09
2564,inf
2565,inf
2570,inf
2573,inf
2574,inf
2588,inf
2591,inf
2593,inf
2595,97.32
2601,inf
2604,inf
2608,inf
2612,inf
2614,inf
2616,inf
2618,inf
2619,inf
2620,inf
2621,inf
2623,inf
2626,2.0
2627,4.17
2628,0.52
2629,1.57
2630,3.62
2637,107.02
2640,inf
2642,inf
2645,inf
2647,8.18
2655,9.31
2657,6.34
2658,inf
2661,110.1
2662,inf
2663,inf
2665,inf
2667,inf
2668,inf
2672,4.61
2682,106.8
2688,inf
2690,inf
2691,inf
2693,100.71
2694,inf
2696,101.78
2700,1.77
2702,1.8
2709,inf
2710,inf
2722,4.21
2724,10.65
2727,4.61
2731,inf
2732,inf
2735,inf
2737,inf
2738,inf
2749,11.84
2750,0.87
2756,inf
2758,inf
2760,inf
2761,94.53
2763,inf
2765,inf
2766,inf
2767,inf
2768,inf
2769,inf
2776,inf
2778,inf
2781,inf
2783,inf
2785,inf
2786,inf
2789,inf
2791,inf
2800,1.46
2803,inf
2805,inf
2806,inf
2808,inf
2809,inf
2810,inf
2811,inf
2814,inf
2815,29.16
2817,5.03
2818,4.22
2821,3.1
2826,inf
2829,90.96
2835,inf
2838,inf
2840,0.04
2849,10.52
2852,inf
2855,inf
2857,101.84
2858,inf
2860,inf
2863,11.56
2866,4.32
2868,1.74
2872,0.07
2874,108.57
2878,inf
2881,inf
2884,inf
2885,inf
2886,inf
2887,31.66
2892,2.93
2894,4.03
2904,inf
2907,inf
2908,inf
2913,2.06
2915,4.66
2916,2.23
2919,3.76
2921,10.15
2922,inf
2923,inf
2928,inf
2931,inf
2934,inf
2935,inf
2936,73.86
2942,inf
2950,inf
2953,inf
2956,inf
2958,inf
2962,5.12
2964,1.91
2965,4.18
2972,inf
2975,95.48
2981,inf
2985,2.43
2988,1.46
2989,1.97
2991,8.6
2992,3.3
2994,inf
3000,inf
3008,0.77
3009,4.39
3010,1.77
3012,0.95
3016,5.58
3017,2.97
3018,inf
3024,inf
3026,inf
3041,3.33
3043,inf
3045,inf
3047,inf
3048,inf
3050,inf
3051,inf
3052,63.65
3054,inf
3057,1.65
3058,6.99
3066,inf
3067,inf
3072,inf
3075,inf
3078,inf
3085,3.14
3089,9.42
3092,inf
3095,inf
3098,inf
3099,inf
3101,93.19
3103,inf
3105,inf
3109,inf
3110,inf
3115,inf
3117,inf
3129,12.9
3131,3.9
3132,3.68
3133,6.25
3135,6.73
3138,inf
3139,110.39
3145,inf
3149,inf
3150,140.95
3152,10.83
3158,1.64
3159,4.23
3161,3.78
3162,inf
3163,inf
3164,inf
3173,inf
3175,7.07
3177,1.57
3182,0.0
3186,inf
3191,inf
3194,inf
3195,inf
3196,inf
3199,37.83
3202,11.39
3204,1.19
3211,inf
3219,inf
3221,inf
3223,15.41
3226,3.47
3227,15.37
3229,2.15
3231,17.62
3232,16.93
3244,inf
3246,inf
3249,10.26
3258,inf
3260,inf
3269,inf
3272,inf
3283,inf
3286,inf
3292,inf
3299,18.46
3300,19.74
3301,2.33
3303,5.38
3304,13.6
3306,inf
3311,inf
3315,inf
3317,inf
3318,inf
3324,1.48
3325,1.52
3327,0.2
3332,inf
3337,inf
3343,4.89
3346,4.81
3348,1.85
3353,0.25
3354,inf
3355,inf
3356,inf
3357,57.8
3358,inf
3361,inf
3363,inf
3366,inf
3367,13.7
3368,3.86
3377,0.17
3379,inf
3384,inf
3385,inf
3386,inf
3390,inf
3392,9.41
3393,5.11
3394,1.19
3395,2.57
3397,0.44
3398,2.55
3400,1.79
3406,inf
3408,inf
3410,inf
3411,inf
3418,0.16
3423,2.33
3428,inf
3432,inf
3436,inf
3447,inf
3448,inf
3450,inf
3451,inf
3458,inf
3461,inf
3463,inf
3466,4.0
3469,4.83
3472,9.5
3474,inf
3475,inf
3476,inf
3480,inf
3485,inf
3486,inf
3492,7.1
3493,0.33
3498,80.32
3500,inf
3504,inf
3508,inf
3512,9.88
3514,4.64
3515,0.81
3517,0.48
3522,129.15
3535,2.19
3537,6.61
3538,4.02
3541,0.28
3548,106.82
3556,inf
3563,3.1
3568,4.0
3575,inf
3576,inf
3579,inf
3585,0.61
3590,3.16
3594,inf
3604,inf
3613,inf
3622,inf
3623,inf
3627,inf
3628,inf
3636,1.28
3640,2.87
3644,inf
3650,inf
3651,inf
3653,inf
3657,5.05
3660,6.86
3664,3.6
3665,22.47
3667,inf
3668,inf
3669,inf
3674,inf
3675,inf
3683,15.78
3684,12.16
3685,22.84
3687,8.21
3688,1.2
3693,inf
3694,99.25
3697,inf
3699,inf
3704,46.64
3705,17.27
3706,5.29
3713,26.05
3714,inf
3721,inf
3724,inf
3727,49.59
3728,30.65
3730,5.16
3731,11.46
3732,7.07
3736,14.88
3742,inf
3743,inf
3748,inf
3749,inf
3752,178.23
3755,71.26
3769,inf
3771,inf
3783,84.47
3784,inf
3794,inf
3796,inf
3798,inf
3801,7.84
3802,7.95
3803,3.11
3804,2.36
3806,2.47
3811,inf
3817,inf
3823,3.26
3825,4.34
3828,14.2
3832,12.3
3834,inf
3835,inf
3838,93.49
3839,inf
3843,inf
3850,13.93
3851,8.92
3856,20.75
3860,inf
3862,inf
3869,inf
3870,inf
3872,11.34
3873,9.8
3874,23.53
3876,16.12
3881,7.6
3882,inf
3884,inf
3885,inf
3889,89.27
3890,inf
3900,2.92
3903,0.3
3905,9.49
3906,7.28
3919,inf
3920,91.6
3921,23.97
3922,11.9
3932,inf
3933,inf
3937,inf
3939,inf
3950,79.5
3959,inf
3961,77.42
3964,inf
3965,inf
3967,inf
3975,17.51
3977,12.35
3979,inf
3983,inf
3984,inf
3987,inf
3989,inf
3990,89.15
3998,3.75
4000,0.11
4002,inf
4011,inf
4020,8.55
4024,4.79
4028,88.11
4030,inf
4032,inf
4033,inf
4034,inf
4035,inf
4036,inf
4038,87.86
4042,0.62
4045,0.94
4051,72.85
4053,inf
4054,inf
4055,inf
4063,31.95
4068,18.08
4070,64.15
4071,21.59
4072,5.32
4077,inf
4092,40.65
4093,6.08
4096,26.69
4100,inf
4107,inf
4108,inf
4109,89.34
4116,inf
4124,inf
4130,92.96
4134,inf
4137,9.49
4140,6.19
4141,5.13
4145,10.41
