,éûçèï ,é¿ê—
0,0.05994634113471184,0.0
1,0.044986481713519315,0.0
2,0.05916539906887389,0.0
3,0.10363809128214173,0.0
4,0.06430829506496696,0.0
5,0.30543919130114267,1.0
7,0.6532826562479785,0.0
8,2.467772746511757,3.0
9,2.406473672367765,2.0
10,3.3923848966478505,4.0
11,3.944018911668138,4.0
12,3.5464426017434385,3.0
14,3.3871788812791794,3.0
15,3.70225645694502,4.0
16,3.8697252870067653,4.0
17,2.8883094984529967,3.0
18,0.6121745955764881,1.0
19,0.025774465517612692,0.0
20,0.015871718594024704,0.0
21,0.11111477806764028,0.0
23,0.09253145850061187,0.0
24,0.10218743305505007,0.0
26,0.12966653588396193,0.0
27,0.13661215499715687,0.0
28,0.09902258683439358,0.0
29,0.18506641462754655,1.0
31,0.8500738459503779,1.0
32,1.774355215015556,2.0
35,3.266014553039558,3.0
37,3.0718557892823615,3.0
38,3.381999598581323,4.0
39,3.0977568753001243,3.0
43,0.12412202539165051,0.0
45,0.156921749290322,0.0
46,0.1489467690327488,0.0
47,0.3027690853644603,1.0
48,0.0643305211170294,0.0
49,0.05463147073617238,0.0
51,0.0445989492277977,0.0
52,0.04994846908052635,0.0
53,0.058233196864875235,0.0
54,0.08062086661596185,0.0
55,-0.005254178014151113,0.0
56,0.48146465615363715,1.0
57,1.543427604704096,2.0
58,1.426570942864485,1.0
59,1.7085959848513137,2.0
60,1.915861166969751,2.0
61,1.9142922108356712,2.0
62,1.3543119643855124,1.0
64,1.9925505409796427,2.0
65,0.6536525411435972,0.0
66,0.24872685967874883,0.0
67,-0.003841786324427035,0.0
68,0.05936088335254634,0.0
69,0.03123341995044696,0.0
70,0.05017481139355381,0.0
71,0.003698343662304039,0.0
72,0.20639990095588856,1.0
73,0.19332796725076878,0.0
74,0.12047613245646868,0.0
76,0.12431829899915404,0.0
77,0.07472128292038861,0.0
78,0.11519367329557292,0.0
79,-0.05165025599296729,0.0
80,-0.09556769555525474,0.0
81,-0.015316257285934741,0.0
84,0.15438854923638834,0.0
85,0.12690391545457871,0.0
89,-0.11999817796553007,0.0
91,-0.05490692045369158,0.0
94,-0.08370734918869695,0.0
96,-0.09247532445583244,0.0
97,0.02085277191275068,0.0
99,-0.010598124824478299,0.0
100,0.15323607326458213,0.0
101,0.11344766648314335,0.0
103,0.5773264422248464,1.0
104,0.7250987128857205,0.0
108,3.5476002608075374,4.0
109,3.063529134888571,3.0
110,3.0430586514907945,3.0
112,3.407610069108939,4.0
114,0.2732578143881647,0.0
115,0.13635635466099494,0.0
117,0.17169787080784946,1.0
119,0.08040470971423024,0.0
120,0.12994432395796984,0.0
121,0.037040827209094095,0.0
122,0.14170456826171113,0.0
124,0.0655964343840982,0.0
125,0.2097613676148506,0.0
126,-0.038381685092522155,0.0
127,0.696977873969866,1.0
129,1.4491496332761697,1.0
130,2.34549892669529,3.0
131,2.8424050403400654,3.0
133,3.0506090712083487,3.0
134,2.8477298855762805,3.0
135,3.443390894373122,4.0
136,2.4662885954408575,2.0
137,3.1088407768479827,4.0
138,0.12730410657090807,0.0
